subject,year,topic_id,topic_label,doc_count,total_docs_year,proportion
physics,2006,9,Nonlinear Harmonic Generation,3,883,0.003398
physics,2006,10,Quantum Tunneling Dynamics,4,883,0.00453
physics,2006,11,Photon Path Dynamics,2,883,0.002265
physics,2006,12,Fermi Gas Stability,5,883,0.005663
physics,2006,13,Molecular Absorption Precision,7,883,0.007928
physics,2006,14,Lanczos Eigenvalue Methods,1,883,0.001133
physics,2006,15,Low-Reynolds Hysteresis,0,883,0.0
physics,2006,16,RF Cavity Optimization,3,883,0.003398
physics,2006,17,Coherent Structure Modeling,0,883,0.0
physics,2006,18,Free Electron Laser Synchrotron,12,883,0.01359
physics,2006,19,Algebraic Products and Angular Momentum Separation,9,883,0.010193
physics,2006,20,Deforming Reference Frame Dynamics,5,883,0.005663
physics,2006,21,Oscillator Radiation Theory,4,883,0.00453
physics,2006,22,Rotating Flow Dynamics,23,883,0.026048
physics,2006,23,Optical Logic Gates,2,883,0.002265
physics,2006,24,Nonlinear Mode Locking,4,883,0.00453
physics,2006,25,Proton Stopping Dynamics,5,883,0.005663
physics,2006,26,Magnetic Field Symmetry Breaking,6,883,0.006795
physics,2006,27,Fractal Permeability,2,883,0.002265
physics,2006,28,Beam Polarization Advances,3,883,0.003398
physics,2006,29,Micromaser Dynamics,1,883,0.001133
physics,2006,30,Nonlinear Breather Dynamics,1,883,0.001133
physics,2006,31,Criticality Dynamics,8,883,0.00906
physics,2006,32,Stochastic Tunneling Optimization,3,883,0.003398
physics,2006,33,Pixel Detector Calibration,43,883,0.048698
physics,2006,34,Parallel Lattice Computing,0,883,0.0
physics,2006,35,Pulse-Level Beam Feedback,4,883,0.00453
physics,2006,36,Mass-Energy Relationships,9,883,0.010193
physics,2006,37,Thin-Film Hydrodynamics,2,883,0.002265
physics,2006,38,Diffraction-Based Atomic Interference,3,883,0.003398
physics,2006,39,Anomalous Scaling Turbulence,4,883,0.00453
physics,2006,40,High-Order Turbulence Moments,12,883,0.01359
physics,2006,41,Soliton-Based Information Transport,1,883,0.001133
physics,2006,42,Methane Dissociation Dynamics,2,883,0.002265
physics,2006,43,Graphene Defect Dynamics,0,883,0.0
physics,2006,44,Thermal Fluorescence Dynamics,3,883,0.003398
physics,2006,45,Polymer Entropic Mechanics,7,883,0.007928
physics,2006,46,Gravitational-Wave Absorption Dynamics,8,883,0.00906
physics,2006,47,Radial Current Discharge Dynamics,19,883,0.021518
physics,2006,48,Bimetallic Cluster Magnetism,5,883,0.005663
physics,2006,49,Turbid Media Imaging,1,883,0.001133
physics,2006,50,Stellar Pulsation Instability,0,883,0.0
physics,2006,51,HHG Control Mechanisms,1,883,0.001133
physics,2006,52,Polymer Translocation Dynamics,4,883,0.00453
physics,2006,53,Turbulent Flow Tracking,2,883,0.002265
physics,2006,54,Photon Statistics Cavities,2,883,0.002265
physics,2006,55,Multiphoton Coherent Control,4,883,0.00453
physics,2006,56,Accelerator Control Migration,2,883,0.002265
physics,2006,57,Nonlinear Noise Spectra,4,883,0.00453
physics,2006,58,Three-Body Virtual States,5,883,0.005663
physics,2006,59,Ferromagnetic Gravitational Sensors,1,883,0.001133
physics,2006,60,Light-Matter Coupling Dynamics,4,883,0.00453
physics,2006,61,Borromean Stability,3,883,0.003398
physics,2006,62,Relativistic Common Sense,8,883,0.00906
physics,2006,63,Mirror Matter Phenomena,2,883,0.002265
physics,2006,64,Pedagogical Reasoning Frameworks,6,883,0.006795
physics,2006,65,Gravitational Charged-Particle Dynamics,7,883,0.007928
physics,2006,66,Phase Error Correction,1,883,0.001133
physics,2006,67,Tubular Polymer Conformation,2,883,0.002265
physics,2006,68,Near-Field Optical Transmission,1,883,0.001133
physics,2006,69,Macroscopic Quantum Collapse,3,883,0.003398
physics,2006,70,Photonic Molecule Design,2,883,0.002265
physics,2006,71,Coherent Image Reconstruction,0,883,0.0
physics,2006,72,Coherent Medium Amplification,0,883,0.0
physics,2006,73,Chaotic Flow Dynamics,7,883,0.007928
physics,2006,74,Nonlinear Flagellar Dynamics,5,883,0.005663
physics,2006,75,Taylor-Couette Axial Flow Dynamics,3,883,0.003398
physics,2006,76,Chaotic Dynamo Reversals,21,883,0.023783
physics,2006,77,Nonlinear Scattering Dynamics,1,883,0.001133
physics,2006,78,Tokamak Flow Barriers,6,883,0.006795
physics,2006,79,Forbidden Transition Spectroscopy,14,883,0.015855
physics,2006,80,Bipartite Matching Dynamics,3,883,0.003398
physics,2006,81,Axion Solar Search,0,883,0.0
physics,2006,82,Solvation Dynamics,1,883,0.001133
physics,2006,83,Laser-Induced Photon Polarization,3,883,0.003398
physics,2006,84,Seismic Network Analysis,9,883,0.010193
physics,2006,85,Lattice Boltzmann Methods,7,883,0.007928
physics,2006,86,Cosmic Thermodynamics,5,883,0.005663
physics,2006,87,High-Energy Trigger Processing,7,883,0.007928
physics,2006,88,Non-Markovian Stochastic Dynamics,2,883,0.002265
physics,2006,89,Photothermal Imaging Techniques,1,883,0.001133
physics,2006,90,Research Productivity Metrics,6,883,0.006795
physics,2006,91,Excited Electron Dynamics,4,883,0.00453
physics,2006,92,Network Immunization Dynamics,24,883,0.02718
physics,2006,93,Noise-Induced Phase Transitions,3,883,0.003398
physics,2006,94,Lossless Compression Efficiency,0,883,0.0
physics,2006,95,Stochastic Geometry Dynamics,8,883,0.00906
physics,2006,96,Citation-Based Research Metrics,6,883,0.006795
physics,2006,97,Nonlinear Beam Interactions,6,883,0.006795
physics,2006,98,Polycyclic Aromatic Dimer Configurations,3,883,0.003398
physics,2006,99,Metallic Slit Resonance,17,883,0.019253
physics,2006,100,Hyperbolic Dispersion Media,22,883,0.024915
physics,2006,101,Laser-Plasma Acceleration,11,883,0.012458
physics,2006,102,Cooperative Dynamics Networks,14,883,0.015855
physics,2006,103,Rotating Surface Solitons,5,883,0.005663
physics,2006,104,Splash Dynamics,1,883,0.001133
physics,2006,105,Network Growth Dynamics,6,883,0.006795
physics,2006,106,Urban Spatial Scaling,4,883,0.00453
physics,2006,107,Surfactant-Wetting Dynamics,1,883,0.001133
physics,2006,108,Gaussian Basis Optimization,1,883,0.001133
physics,2006,109,Semiconductor Metamaterials,6,883,0.006795
physics,2006,110,Chemical Gradient Polarization,2,883,0.002265
physics,2006,111,Climate Information Dynamics,0,883,0.0
physics,2006,112,Neutrino Detection Emulsions,4,883,0.00453
physics,2006,113,Kinetic Potential Embedding,2,883,0.002265
physics,2006,114,Obliquity Climate Dynamics,4,883,0.00453
physics,2006,115,Complementary Media Cloaking,1,883,0.001133
physics,2006,116,Orthogonal Transformation Optics,1,883,0.001133
physics,2006,117,Photomultiplier Gaseous Detectors,8,883,0.00906
physics,2006,118,Exchange-Tunneling Dynamics,4,883,0.00453
physics,2006,119,Laser-Plasma Anharmonic Resonance,8,883,0.00906
physics,2006,120,Pedagogical Engagement Barriers,3,883,0.003398
physics,2006,121,Singularity Reinterpretation,5,883,0.005663
physics,2006,122,Parallel Biological Simulation Analysis,0,883,0.0
physics,2006,123,Nanostructured Material Optics,3,883,0.003398
physics,2006,124,Photonic Quantum Gates,0,883,0.0
physics,2006,125,Non-Dual Field Theory,7,883,0.007928
physics,2006,126,Relativity Foundations,10,883,0.011325
physics,2006,127,Laser-Assisted Tunneling Dynamics,9,883,0.010193
physics,2006,128,Blog Network Dynamics,3,883,0.003398
physics,2006,129,Biomass Oxidation Kinetics,0,883,0.0
physics,2006,130,Bessel Pulse Dynamics,3,883,0.003398
physics,2006,131,Stochastic Dynamics Simulation,6,883,0.006795
physics,2006,132,Self-Organized Cooperation,2,883,0.002265
physics,2006,133,Ensemble Learning Dynamics,0,883,0.0
physics,2006,134,Film Retraction Dynamics,3,883,0.003398
physics,2006,135,Noise-Based Logic Systems,3,883,0.003398
physics,2006,136,Optomechanical Tuning Lasers,3,883,0.003398
physics,2006,137,Diffusiophoresis Patterns,2,883,0.002265
physics,2006,138,Granular Bifurcation Dynamics,4,883,0.00453
physics,2006,139,Buffer-Gas Cooling,6,883,0.006795
physics,2006,140,Soliton Boundary Control,8,883,0.00906
physics,2006,141,Coherent Raman Interference Spectroscopy,2,883,0.002265
physics,2006,142,Opinion Consensus Dynamics,5,883,0.005663
physics,2006,143,Ion Pairing Dynamics,1,883,0.001133
physics,2006,144,Cosmic Origins Science,0,883,0.0
physics,2006,145,Edge-Mode Localization,5,883,0.005663
physics,2006,146,Light Trapping Optimization,1,883,0.001133
physics,2006,147,Single Molecule Diffraction,1,883,0.001133
physics,2006,148,Microfluidic Emulsion Generation,2,883,0.002265
physics,2006,149,Thermal Emission Enhancement,0,883,0.0
physics,2006,150,Metamaterial Resonance Bistability,0,883,0.0
physics,2006,151,Signal-Processing Quantum Model,3,883,0.003398
physics,2006,152,Semi-Metal Photoisomerization,0,883,0.0
physics,2006,153,OAM Correlation Imaging,0,883,0.0
physics,2006,154,Meta-Physical Foundations,2,883,0.002265
physics,2006,155,Soliton Pair Dynamics,12,883,0.01359
physics,2006,156,Physics Education Models,2,883,0.002265
physics,2006,157,Dark Beam Generation,1,883,0.001133
physics,2006,158,Excited State Perturbation Theory,19,883,0.021518
physics,2006,159,Tidal Locking Effects,0,883,0.0
physics,2006,160,Thermal Metamaterials Design,1,883,0.001133
physics,2006,161,Soft-Material Bubble Dynamics,1,883,0.001133
physics,2006,162,TR-Symmetry Breaking Meta-Optics,0,883,0.0
physics,2006,163,Multimode Cavity QED,10,883,0.011325
physics,2006,164,Periodic Wave Collisions,2,883,0.002265
physics,2006,165,Self-Fourier Beam Dynamics,6,883,0.006795
physics,2006,166,Gravitational Constant Fluctuations,9,883,0.010193
physics,2006,167,Flapping Propulsion Systems,1,883,0.001133
physics,2006,168,Rydberg Resonance Dynamics,5,883,0.005663
physics,2006,169,Quantum-Classical Boundary,5,883,0.005663
physics,2006,170,Antineutrino Source Design,12,883,0.01359
physics,2006,171,Quantum Contextuality Foundations,0,883,0.0
physics,2006,172,Coincidence Network Dynamics,6,883,0.006795
physics,2006,173,Protein Graph Decomposition,0,883,0.0
physics,2006,174,Ice Vapor Growth Kinetics,2,883,0.002265
physics,2006,175,Mesoporous Acoustic Resonators,0,883,0.0
physics,2006,176,Nano-Probe Optical Imaging,3,883,0.003398
physics,2006,177,Fat-Tailed Differences,2,883,0.002265
physics,2006,178,Mobility Parking Optimization,2,883,0.002265
physics,2006,179,Photon Duality Interpretation,3,883,0.003398
physics,2006,180,Obstacle-Induced Fiber Dynamics,1,883,0.001133
physics,2006,181,Crystal Ab Initio Design,1,883,0.001133
physics,2006,182,Vessel Extraction Networks,0,883,0.0
physics,2006,183,Reciprocity Systems,0,883,0.0
physics,2006,184,Low-Resource Glioma Segmentation,0,883,0.0
physics,2006,185,Rydberg Excitation Dynamics,7,883,0.007928
physics,2006,186,AI in Chemistry Education,0,883,0.0
physics,2006,187,Hierarchical Chiral Nanophotonics,0,883,0.0
physics,2007,0,Quantum Field Effects,4,972,0.004115
physics,2007,1,Plasma Beam Interactions,11,972,0.011317
physics,2007,2,Uncertainty Propagation,1,972,0.001029
physics,2007,3,Quantum Corrections,25,972,0.02572
physics,2007,4,Newtonian Geometric Gravity,6,972,0.006173
physics,2007,5,DNA Conformational Dynamics,11,972,0.011317
physics,2007,6,Bell-Inequality Tests,4,972,0.004115
physics,2007,7,Optical Trapping Cooling,22,972,0.022634
physics,2007,8,Electrode Dynamics,0,972,0.0
physics,2007,9,Nonlinear Harmonic Generation,5,972,0.005144
physics,2007,10,Quantum Tunneling Dynamics,11,972,0.011317
physics,2007,11,Photon Path Dynamics,5,972,0.005144
physics,2007,12,Fermi Gas Stability,11,972,0.011317
physics,2007,13,Molecular Absorption Precision,12,972,0.012346
physics,2007,14,Lanczos Eigenvalue Methods,0,972,0.0
physics,2007,15,Low-Reynolds Hysteresis,4,972,0.004115
physics,2007,16,RF Cavity Optimization,3,972,0.003086
physics,2007,17,Coherent Structure Modeling,0,972,0.0
physics,2007,18,Free Electron Laser Synchrotron,5,972,0.005144
physics,2007,19,Algebraic Products and Angular Momentum Separation,8,972,0.00823
physics,2007,20,Deforming Reference Frame Dynamics,4,972,0.004115
physics,2007,21,Oscillator Radiation Theory,2,972,0.002058
physics,2007,22,Rotating Flow Dynamics,27,972,0.027778
physics,2007,23,Optical Logic Gates,4,972,0.004115
physics,2007,24,Nonlinear Mode Locking,2,972,0.002058
physics,2007,25,Proton Stopping Dynamics,12,972,0.012346
physics,2007,26,Magnetic Field Symmetry Breaking,3,972,0.003086
physics,2007,27,Fractal Permeability,3,972,0.003086
physics,2007,28,Beam Polarization Advances,4,972,0.004115
physics,2007,29,Micromaser Dynamics,3,972,0.003086
physics,2007,30,Nonlinear Breather Dynamics,1,972,0.001029
physics,2007,31,Criticality Dynamics,6,972,0.006173
physics,2007,32,Stochastic Tunneling Optimization,2,972,0.002058
physics,2007,33,Pixel Detector Calibration,45,972,0.046296
physics,2007,34,Parallel Lattice Computing,0,972,0.0
physics,2007,35,Pulse-Level Beam Feedback,1,972,0.001029
physics,2007,36,Mass-Energy Relationships,6,972,0.006173
physics,2007,37,Thin-Film Hydrodynamics,3,972,0.003086
physics,2007,38,Diffraction-Based Atomic Interference,3,972,0.003086
physics,2007,39,Anomalous Scaling Turbulence,3,972,0.003086
physics,2007,40,High-Order Turbulence Moments,17,972,0.01749
physics,2007,41,Soliton-Based Information Transport,2,972,0.002058
physics,2007,42,Methane Dissociation Dynamics,4,972,0.004115
physics,2007,43,Graphene Defect Dynamics,1,972,0.001029
physics,2007,44,Thermal Fluorescence Dynamics,4,972,0.004115
physics,2007,45,Polymer Entropic Mechanics,3,972,0.003086
physics,2007,46,Gravitational-Wave Absorption Dynamics,11,972,0.011317
physics,2007,47,Radial Current Discharge Dynamics,21,972,0.021605
physics,2007,48,Bimetallic Cluster Magnetism,6,972,0.006173
physics,2007,49,Turbid Media Imaging,3,972,0.003086
physics,2007,50,Stellar Pulsation Instability,1,972,0.001029
physics,2007,51,HHG Control Mechanisms,6,972,0.006173
physics,2007,52,Polymer Translocation Dynamics,6,972,0.006173
physics,2007,53,Turbulent Flow Tracking,7,972,0.007202
physics,2007,54,Photon Statistics Cavities,5,972,0.005144
physics,2007,55,Multiphoton Coherent Control,4,972,0.004115
physics,2007,56,Accelerator Control Migration,2,972,0.002058
physics,2007,57,Nonlinear Noise Spectra,1,972,0.001029
physics,2007,58,Three-Body Virtual States,6,972,0.006173
physics,2007,59,Ferromagnetic Gravitational Sensors,4,972,0.004115
physics,2007,60,Light-Matter Coupling Dynamics,1,972,0.001029
physics,2007,61,Borromean Stability,2,972,0.002058
physics,2007,62,Relativistic Common Sense,16,972,0.016461
physics,2007,63,Mirror Matter Phenomena,0,972,0.0
physics,2007,64,Pedagogical Reasoning Frameworks,4,972,0.004115
physics,2007,65,Gravitational Charged-Particle Dynamics,4,972,0.004115
physics,2007,66,Phase Error Correction,0,972,0.0
physics,2007,67,Tubular Polymer Conformation,7,972,0.007202
physics,2007,68,Near-Field Optical Transmission,1,972,0.001029
physics,2007,69,Macroscopic Quantum Collapse,1,972,0.001029
physics,2007,70,Photonic Molecule Design,3,972,0.003086
physics,2007,71,Coherent Image Reconstruction,2,972,0.002058
physics,2007,72,Coherent Medium Amplification,0,972,0.0
physics,2007,73,Chaotic Flow Dynamics,4,972,0.004115
physics,2007,74,Nonlinear Flagellar Dynamics,7,972,0.007202
physics,2007,75,Taylor-Couette Axial Flow Dynamics,0,972,0.0
physics,2007,76,Chaotic Dynamo Reversals,23,972,0.023663
physics,2007,77,Nonlinear Scattering Dynamics,6,972,0.006173
physics,2007,78,Tokamak Flow Barriers,10,972,0.010288
physics,2007,79,Forbidden Transition Spectroscopy,5,972,0.005144
physics,2007,80,Bipartite Matching Dynamics,7,972,0.007202
physics,2007,81,Axion Solar Search,3,972,0.003086
physics,2007,82,Solvation Dynamics,5,972,0.005144
physics,2007,83,Laser-Induced Photon Polarization,3,972,0.003086
physics,2007,84,Seismic Network Analysis,5,972,0.005144
physics,2007,85,Lattice Boltzmann Methods,6,972,0.006173
physics,2007,86,Cosmic Thermodynamics,4,972,0.004115
physics,2007,87,High-Energy Trigger Processing,9,972,0.009259
physics,2007,88,Non-Markovian Stochastic Dynamics,3,972,0.003086
physics,2007,89,Photothermal Imaging Techniques,0,972,0.0
physics,2007,90,Research Productivity Metrics,3,972,0.003086
physics,2007,91,Excited Electron Dynamics,1,972,0.001029
physics,2007,92,Network Immunization Dynamics,40,972,0.041152
physics,2007,93,Noise-Induced Phase Transitions,4,972,0.004115
physics,2007,94,Lossless Compression Efficiency,0,972,0.0
physics,2007,95,Stochastic Geometry Dynamics,3,972,0.003086
physics,2007,96,Citation-Based Research Metrics,3,972,0.003086
physics,2007,97,Nonlinear Beam Interactions,7,972,0.007202
physics,2007,98,Polycyclic Aromatic Dimer Configurations,5,972,0.005144
physics,2007,99,Metallic Slit Resonance,14,972,0.014403
physics,2007,100,Hyperbolic Dispersion Media,9,972,0.009259
physics,2007,101,Laser-Plasma Acceleration,6,972,0.006173
physics,2007,102,Cooperative Dynamics Networks,26,972,0.026749
physics,2007,103,Rotating Surface Solitons,6,972,0.006173
physics,2007,104,Splash Dynamics,3,972,0.003086
physics,2007,105,Network Growth Dynamics,5,972,0.005144
physics,2007,106,Urban Spatial Scaling,10,972,0.010288
physics,2007,107,Surfactant-Wetting Dynamics,3,972,0.003086
physics,2007,108,Gaussian Basis Optimization,6,972,0.006173
physics,2007,109,Semiconductor Metamaterials,2,972,0.002058
physics,2007,110,Chemical Gradient Polarization,0,972,0.0
physics,2007,111,Climate Information Dynamics,0,972,0.0
physics,2007,112,Neutrino Detection Emulsions,5,972,0.005144
physics,2007,113,Kinetic Potential Embedding,1,972,0.001029
physics,2007,114,Obliquity Climate Dynamics,1,972,0.001029
physics,2007,115,Complementary Media Cloaking,3,972,0.003086
physics,2007,116,Orthogonal Transformation Optics,10,972,0.010288
physics,2007,117,Photomultiplier Gaseous Detectors,9,972,0.009259
physics,2007,118,Exchange-Tunneling Dynamics,3,972,0.003086
physics,2007,119,Laser-Plasma Anharmonic Resonance,7,972,0.007202
physics,2007,120,Pedagogical Engagement Barriers,1,972,0.001029
physics,2007,121,Singularity Reinterpretation,5,972,0.005144
physics,2007,122,Parallel Biological Simulation Analysis,1,972,0.001029
physics,2007,123,Nanostructured Material Optics,1,972,0.001029
physics,2007,124,Photonic Quantum Gates,1,972,0.001029
physics,2007,125,Non-Dual Field Theory,6,972,0.006173
physics,2007,126,Relativity Foundations,8,972,0.00823
physics,2007,127,Laser-Assisted Tunneling Dynamics,7,972,0.007202
physics,2007,128,Blog Network Dynamics,7,972,0.007202
physics,2007,129,Biomass Oxidation Kinetics,0,972,0.0
physics,2007,130,Bessel Pulse Dynamics,4,972,0.004115
physics,2007,131,Stochastic Dynamics Simulation,1,972,0.001029
physics,2007,132,Self-Organized Cooperation,16,972,0.016461
physics,2007,133,Ensemble Learning Dynamics,0,972,0.0
physics,2007,134,Film Retraction Dynamics,3,972,0.003086
physics,2007,135,Noise-Based Logic Systems,1,972,0.001029
physics,2007,136,Optomechanical Tuning Lasers,7,972,0.007202
physics,2007,137,Diffusiophoresis Patterns,2,972,0.002058
physics,2007,138,Granular Bifurcation Dynamics,3,972,0.003086
physics,2007,139,Buffer-Gas Cooling,7,972,0.007202
physics,2007,140,Soliton Boundary Control,8,972,0.00823
physics,2007,141,Coherent Raman Interference Spectroscopy,3,972,0.003086
physics,2007,142,Opinion Consensus Dynamics,8,972,0.00823
physics,2007,143,Ion Pairing Dynamics,2,972,0.002058
physics,2007,144,Cosmic Origins Science,3,972,0.003086
physics,2007,145,Edge-Mode Localization,1,972,0.001029
physics,2007,146,Light Trapping Optimization,2,972,0.002058
physics,2007,147,Single Molecule Diffraction,1,972,0.001029
physics,2007,148,Microfluidic Emulsion Generation,2,972,0.002058
physics,2007,149,Thermal Emission Enhancement,0,972,0.0
physics,2007,150,Metamaterial Resonance Bistability,3,972,0.003086
physics,2007,151,Signal-Processing Quantum Model,7,972,0.007202
physics,2007,152,Semi-Metal Photoisomerization,0,972,0.0
physics,2007,153,OAM Correlation Imaging,2,972,0.002058
physics,2007,154,Meta-Physical Foundations,6,972,0.006173
physics,2007,155,Soliton Pair Dynamics,7,972,0.007202
physics,2007,156,Physics Education Models,5,972,0.005144
physics,2007,157,Dark Beam Generation,3,972,0.003086
physics,2007,158,Excited State Perturbation Theory,10,972,0.010288
physics,2007,159,Tidal Locking Effects,0,972,0.0
physics,2007,160,Thermal Metamaterials Design,1,972,0.001029
physics,2007,161,Soft-Material Bubble Dynamics,3,972,0.003086
physics,2007,162,TR-Symmetry Breaking Meta-Optics,1,972,0.001029
physics,2007,163,Multimode Cavity QED,4,972,0.004115
physics,2007,164,Periodic Wave Collisions,3,972,0.003086
physics,2007,165,Self-Fourier Beam Dynamics,3,972,0.003086
physics,2007,166,Gravitational Constant Fluctuations,10,972,0.010288
physics,2007,167,Flapping Propulsion Systems,2,972,0.002058
physics,2007,168,Rydberg Resonance Dynamics,6,972,0.006173
physics,2007,169,Quantum-Classical Boundary,3,972,0.003086
physics,2007,170,Antineutrino Source Design,8,972,0.00823
physics,2007,171,Quantum Contextuality Foundations,2,972,0.002058
physics,2007,172,Coincidence Network Dynamics,10,972,0.010288
physics,2007,173,Protein Graph Decomposition,3,972,0.003086
physics,2007,174,Ice Vapor Growth Kinetics,1,972,0.001029
physics,2007,175,Mesoporous Acoustic Resonators,0,972,0.0
physics,2007,176,Nano-Probe Optical Imaging,4,972,0.004115
physics,2007,177,Fat-Tailed Differences,1,972,0.001029
physics,2007,178,Mobility Parking Optimization,1,972,0.001029
physics,2007,179,Photon Duality Interpretation,0,972,0.0
physics,2007,180,Obstacle-Induced Fiber Dynamics,4,972,0.004115
physics,2007,181,Crystal Ab Initio Design,0,972,0.0
physics,2007,182,Vessel Extraction Networks,0,972,0.0
physics,2007,183,Reciprocity Systems,1,972,0.001029
physics,2007,184,Low-Resource Glioma Segmentation,0,972,0.0
physics,2007,185,Rydberg Excitation Dynamics,15,972,0.015432
physics,2007,186,AI in Chemistry Education,0,972,0.0
physics,2007,187,Hierarchical Chiral Nanophotonics,0,972,0.0
physics,2008,0,Quantum Field Effects,4,1064,0.003759
physics,2008,1,Plasma Beam Interactions,14,1064,0.013158
physics,2008,2,Uncertainty Propagation,0,1064,0.0
physics,2008,3,Quantum Corrections,21,1064,0.019737
physics,2008,4,Newtonian Geometric Gravity,9,1064,0.008459
physics,2008,5,DNA Conformational Dynamics,10,1064,0.009398
physics,2008,6,Bell-Inequality Tests,1,1064,0.00094
physics,2008,7,Optical Trapping Cooling,20,1064,0.018797
physics,2008,8,Electrode Dynamics,2,1064,0.00188
physics,2008,9,Nonlinear Harmonic Generation,7,1064,0.006579
physics,2008,10,Quantum Tunneling Dynamics,2,1064,0.00188
physics,2008,11,Photon Path Dynamics,2,1064,0.00188
physics,2008,12,Fermi Gas Stability,7,1064,0.006579
physics,2008,13,Molecular Absorption Precision,6,1064,0.005639
physics,2008,14,Lanczos Eigenvalue Methods,0,1064,0.0
physics,2008,15,Low-Reynolds Hysteresis,8,1064,0.007519
physics,2008,16,RF Cavity Optimization,4,1064,0.003759
physics,2008,17,Coherent Structure Modeling,0,1064,0.0
physics,2008,18,Free Electron Laser Synchrotron,8,1064,0.007519
physics,2008,19,Algebraic Products and Angular Momentum Separation,5,1064,0.004699
physics,2008,20,Deforming Reference Frame Dynamics,7,1064,0.006579
physics,2008,21,Oscillator Radiation Theory,1,1064,0.00094
physics,2008,22,Rotating Flow Dynamics,20,1064,0.018797
physics,2008,23,Optical Logic Gates,2,1064,0.00188
physics,2008,24,Nonlinear Mode Locking,2,1064,0.00188
physics,2008,25,Proton Stopping Dynamics,15,1064,0.014098
physics,2008,26,Magnetic Field Symmetry Breaking,3,1064,0.00282
physics,2008,27,Fractal Permeability,4,1064,0.003759
physics,2008,28,Beam Polarization Advances,4,1064,0.003759
physics,2008,29,Micromaser Dynamics,3,1064,0.00282
physics,2008,30,Nonlinear Breather Dynamics,0,1064,0.0
physics,2008,31,Criticality Dynamics,12,1064,0.011278
physics,2008,32,Stochastic Tunneling Optimization,1,1064,0.00094
physics,2008,33,Pixel Detector Calibration,49,1064,0.046053
physics,2008,34,Parallel Lattice Computing,1,1064,0.00094
physics,2008,35,Pulse-Level Beam Feedback,4,1064,0.003759
physics,2008,36,Mass-Energy Relationships,4,1064,0.003759
physics,2008,37,Thin-Film Hydrodynamics,7,1064,0.006579
physics,2008,38,Diffraction-Based Atomic Interference,6,1064,0.005639
physics,2008,39,Anomalous Scaling Turbulence,6,1064,0.005639
physics,2008,40,High-Order Turbulence Moments,11,1064,0.010338
physics,2008,41,Soliton-Based Information Transport,3,1064,0.00282
physics,2008,42,Methane Dissociation Dynamics,5,1064,0.004699
physics,2008,43,Graphene Defect Dynamics,0,1064,0.0
physics,2008,44,Thermal Fluorescence Dynamics,2,1064,0.00188
physics,2008,45,Polymer Entropic Mechanics,5,1064,0.004699
physics,2008,46,Gravitational-Wave Absorption Dynamics,7,1064,0.006579
physics,2008,47,Radial Current Discharge Dynamics,19,1064,0.017857
physics,2008,48,Bimetallic Cluster Magnetism,5,1064,0.004699
physics,2008,49,Turbid Media Imaging,3,1064,0.00282
physics,2008,50,Stellar Pulsation Instability,2,1064,0.00188
physics,2008,51,HHG Control Mechanisms,6,1064,0.005639
physics,2008,52,Polymer Translocation Dynamics,12,1064,0.011278
physics,2008,53,Turbulent Flow Tracking,8,1064,0.007519
physics,2008,54,Photon Statistics Cavities,3,1064,0.00282
physics,2008,55,Multiphoton Coherent Control,1,1064,0.00094
physics,2008,56,Accelerator Control Migration,1,1064,0.00094
physics,2008,57,Nonlinear Noise Spectra,3,1064,0.00282
physics,2008,58,Three-Body Virtual States,11,1064,0.010338
physics,2008,59,Ferromagnetic Gravitational Sensors,3,1064,0.00282
physics,2008,60,Light-Matter Coupling Dynamics,0,1064,0.0
physics,2008,61,Borromean Stability,4,1064,0.003759
physics,2008,62,Relativistic Common Sense,9,1064,0.008459
physics,2008,63,Mirror Matter Phenomena,2,1064,0.00188
physics,2008,64,Pedagogical Reasoning Frameworks,8,1064,0.007519
physics,2008,65,Gravitational Charged-Particle Dynamics,4,1064,0.003759
physics,2008,66,Phase Error Correction,1,1064,0.00094
physics,2008,67,Tubular Polymer Conformation,0,1064,0.0
physics,2008,68,Near-Field Optical Transmission,1,1064,0.00094
physics,2008,69,Macroscopic Quantum Collapse,2,1064,0.00188
physics,2008,70,Photonic Molecule Design,3,1064,0.00282
physics,2008,71,Coherent Image Reconstruction,3,1064,0.00282
physics,2008,72,Coherent Medium Amplification,1,1064,0.00094
physics,2008,73,Chaotic Flow Dynamics,4,1064,0.003759
physics,2008,74,Nonlinear Flagellar Dynamics,8,1064,0.007519
physics,2008,75,Taylor-Couette Axial Flow Dynamics,5,1064,0.004699
physics,2008,76,Chaotic Dynamo Reversals,22,1064,0.020677
physics,2008,77,Nonlinear Scattering Dynamics,2,1064,0.00188
physics,2008,78,Tokamak Flow Barriers,7,1064,0.006579
physics,2008,79,Forbidden Transition Spectroscopy,18,1064,0.016917
physics,2008,80,Bipartite Matching Dynamics,4,1064,0.003759
physics,2008,81,Axion Solar Search,0,1064,0.0
physics,2008,82,Solvation Dynamics,2,1064,0.00188
physics,2008,83,Laser-Induced Photon Polarization,5,1064,0.004699
physics,2008,84,Seismic Network Analysis,2,1064,0.00188
physics,2008,85,Lattice Boltzmann Methods,10,1064,0.009398
physics,2008,86,Cosmic Thermodynamics,4,1064,0.003759
physics,2008,87,High-Energy Trigger Processing,4,1064,0.003759
physics,2008,88,Non-Markovian Stochastic Dynamics,1,1064,0.00094
physics,2008,89,Photothermal Imaging Techniques,2,1064,0.00188
