doc_idx,topic_id,topic_label,confidence,original_topic_id,subject,best_model,coherence,irbo
49478,11,Rotating Flow Dynamics,0.566563069820404,36,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49481,16,Mass-Energy Relationships,0.5080572366714478,55,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49485,40,Metallic Slit Resonance,0.5279321670532227,222,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49488,39,Stochastic Geometry Dynamics,0.5137346386909485,212,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49493,65,TR-Symmetry Breaking Meta-Optics,0.6630725264549255,414,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49497,49,Singularity Reinterpretation,0.522142231464386,290,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49498,6,Fermi Gas Stability,0.568701982498169,18,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49513,4,Optical Trapping Cooling,0.5285912156105042,12,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49517,64,Excited State Perturbation Theory,0.5714312791824341,406,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49519,18,High-Order Turbulence Moments,0.558063805103302,68,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49520,51,Laser-Assisted Tunneling Dynamics,0.5597895383834839,313,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49523,16,Mass-Energy Relationships,0.540742814540863,55,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49530,70,Quantum-Classical Boundary,0.5186343789100647,437,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49531,2,Quantum Corrections,0.5748684406280518,6,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49538,52,Blog Network Dynamics,0.5564441084861755,318,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49541,44,Urban Spatial Scaling,0.5736244916915894,256,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49542,37,Network Immunization Dynamics,0.7223338484764099,209,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49557,37,Network Immunization Dynamics,0.6308199763298035,209,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49564,58,Opinion Consensus Dynamics,0.6460743546485901,360,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49574,71,Antineutrino Source Design,0.596942663192749,445,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49576,51,Laser-Assisted Tunneling Dynamics,0.5532756447792053,313,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49578,42,Laser-Plasma Acceleration,0.6567528247833252,233,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49581,60,Metamaterial Resonance Bistability,0.5651425123214722,375,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49585,59,Ion Pairing Dynamics,0.5046404600143433,361,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49589,9,Algebraic Products and Angular Momentum Separation,0.5759692192077637,31,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49590,17,Anomalous Scaling Turbulence,0.5447359085083008,66,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49594,19,Fractal Surface Plasmonics,0.5096486806869507,72,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49595,37,Network Immunization Dynamics,0.5574774742126465,209,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49597,29,Nonlinear Flagellar Dynamics,0.592552900314331,170,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49614,18,High-Order Turbulence Moments,0.6261079907417297,68,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49631,63,Ultra-Short Pulse Coherence,0.5076878070831299,403,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49632,40,Metallic Slit Resonance,0.5824441909790039,222,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49638,34,Seismic Network Analysis,0.7386806011199951,193,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49640,64,Excited State Perturbation Theory,0.5880330801010132,406,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49641,19,Fractal Surface Plasmonics,0.5368990302085876,72,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49648,68,Gravitational Constant Fluctuations,0.6206837296485901,424,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49653,10,Deforming Reference Frame Dynamics,0.6000638604164124,32,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49655,56,Optomechanical Tuning Lasers,0.5513479113578796,342,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49657,68,Gravitational Constant Fluctuations,0.5225014090538025,424,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49658,54,Ensemble Learning Dynamics,0.6068289875984192,327,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49659,63,Ultra-Short Pulse Coherence,0.514681875705719,403,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49661,25,Three-Body Virtual States,0.5585634708404541,121,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49663,14,Pixel Detector Calibration,0.5038804411888123,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49664,18,High-Order Turbulence Moments,0.5293962955474854,68,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49667,58,Opinion Consensus Dynamics,0.6794725060462952,360,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49669,70,Quantum-Classical Boundary,0.5430177450180054,437,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49673,47,Kinetic Potential Embedding,0.5656086802482605,274,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49674,51,Laser-Assisted Tunneling Dynamics,0.503049373626709,313,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49676,58,Opinion Consensus Dynamics,0.5704236626625061,360,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49677,67,Self-Fourier Beam Dynamics,0.5389771461486816,423,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49682,73,Reciprocity Systems,0.6698660254478455,483,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49690,71,Antineutrino Source Design,0.5128639936447144,445,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49691,7,Molecular Absorption Precision,0.5017015933990479,20,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49693,50,Photonic Quantum Gates,0.6367666721343994,301,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49695,52,Blog Network Dynamics,0.5024880766868591,318,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49701,21,Radial Current Discharge Dynamics,0.5965033173561096,80,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49703,44,Urban Spatial Scaling,0.6249228119850159,256,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49706,6,Fermi Gas Stability,0.5218719244003296,18,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49709,23,Polymer Translocation Dynamics,0.5488162040710449,94,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49710,0,Plasma Beam Interactions,0.5033755302429199,4,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49711,6,Fermi Gas Stability,0.5163872838020325,18,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49713,42,Laser-Plasma Acceleration,0.559162437915802,233,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49718,43,Rotating Surface Solitons,0.534669041633606,246,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49719,52,Blog Network Dynamics,0.5868598818778992,318,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49722,62,Soliton Pair Dynamics,0.6735977530479431,391,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49729,19,Fractal Surface Plasmonics,0.5027267336845398,72,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49730,47,Kinetic Potential Embedding,0.5608211159706116,274,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49731,37,Network Immunization Dynamics,0.5701970458030701,209,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49733,16,Mass-Energy Relationships,0.6232165694236755,55,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49737,41,Hyperbolic Dispersion Media,0.7282699346542358,231,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49743,0,Plasma Beam Interactions,0.5470659732818604,4,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49744,11,Rotating Flow Dynamics,0.5409801006317139,36,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49764,14,Pixel Detector Calibration,0.5224522352218628,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49765,9,Algebraic Products and Angular Momentum Separation,0.5412628650665283,31,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49767,24,Photon Statistics Cavities,0.5473434329032898,106,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49769,52,Blog Network Dynamics,0.5981537699699402,318,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49770,41,Hyperbolic Dispersion Media,0.6034970879554749,231,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49773,58,Opinion Consensus Dynamics,0.5712367296218872,360,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49781,55,Film Retraction Dynamics,0.5404613614082336,331,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49782,2,Quantum Corrections,0.5715689659118652,6,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49784,69,Rydberg Resonance Dynamics,0.5779584050178528,434,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49785,37,Network Immunization Dynamics,0.672922670841217,209,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49786,19,Fractal Surface Plasmonics,0.6084293127059937,72,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49793,69,Rydberg Resonance Dynamics,0.5548902750015259,434,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49797,30,Chaotic Dynamo Reversals,0.5669924020767212,177,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49799,43,Rotating Surface Solitons,0.540829598903656,246,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49810,69,Rydberg Resonance Dynamics,0.5593793988227844,434,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49822,71,Antineutrino Source Design,0.5171273350715637,445,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49831,44,Urban Spatial Scaling,0.6117834448814392,256,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49840,36,High-Energy Trigger Processing,0.5193722248077393,201,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49841,65,TR-Symmetry Breaking Meta-Optics,0.5753438472747803,414,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49847,71,Antineutrino Source Design,0.5672882795333862,445,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49855,56,Optomechanical Tuning Lasers,0.56560218334198,342,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49857,73,Reciprocity Systems,0.5370081067085266,483,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49878,24,Photon Statistics Cavities,0.5387156009674072,106,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49880,18,High-Order Turbulence Moments,0.6399803757667542,68,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49886,30,Chaotic Dynamo Reversals,0.5317764282226562,177,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49887,69,Rydberg Resonance Dynamics,0.5349794030189514,434,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49891,65,TR-Symmetry Breaking Meta-Optics,0.5268236398696899,414,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49905,4,Optical Trapping Cooling,0.6530109643936157,12,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49907,50,Photonic Quantum Gates,0.5675947666168213,301,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49912,35,Lattice Boltzmann Methods,0.540226936340332,198,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49921,56,Optomechanical Tuning Lasers,0.5684036016464233,342,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49922,31,Tokamak Flow Barriers,0.5094519853591919,180,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49928,4,Optical Trapping Cooling,0.6039472818374634,12,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49930,22,Bimetallic Cluster Magnetism,0.5147796869277954,84,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49933,57,Buffer-Gas Cooling,0.503666877746582,355,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49939,61,Existence Interpretation,0.5809370279312134,390,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49949,49,Singularity Reinterpretation,0.5975451469421387,290,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49951,14,Pixel Detector Calibration,0.520487368106842,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49952,69,Rydberg Resonance Dynamics,0.5082622766494751,434,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49953,66,Multimode Cavity QED,0.5427141189575195,418,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49975,66,Multimode Cavity QED,0.5442717671394348,418,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49983,3,DNA Conformational Dynamics,0.5327489376068115,8,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
49988,66,Multimode Cavity QED,0.5205536484718323,418,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50007,15,Pulse-Level Beam Feedback,0.5421242117881775,54,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50012,17,Anomalous Scaling Turbulence,0.5480023622512817,66,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50015,65,TR-Symmetry Breaking Meta-Optics,0.6398704051971436,414,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50016,59,Ion Pairing Dynamics,0.5049890279769897,361,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50019,41,Hyperbolic Dispersion Media,0.5172974467277527,231,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50025,70,Quantum-Classical Boundary,0.507953405380249,437,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50026,30,Chaotic Dynamo Reversals,0.5516589879989624,177,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50032,50,Photonic Quantum Gates,0.5058128833770752,301,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50037,69,Rydberg Resonance Dynamics,0.6333998441696167,434,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50046,9,Algebraic Products and Angular Momentum Separation,0.5675507187843323,31,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50054,69,Rydberg Resonance Dynamics,0.5994868278503418,434,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50057,52,Blog Network Dynamics,0.64219731092453,318,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50059,62,Soliton Pair Dynamics,0.5358614325523376,391,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50069,4,Optical Trapping Cooling,0.5013833045959473,12,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50070,32,Forbidden Transition Spectroscopy,0.5349236130714417,182,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50073,53,Self-Organized Cooperation,0.6469882726669312,326,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50079,37,Network Immunization Dynamics,0.6065861582756042,209,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50083,72,Crystal Ab Initio Design,0.5755592584609985,479,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50089,64,Excited State Perturbation Theory,0.5959206819534302,406,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50093,14,Pixel Detector Calibration,0.5508562922477722,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50109,24,Photon Statistics Cavities,0.5632092952728271,106,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50111,14,Pixel Detector Calibration,0.5915712118148804,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50112,3,DNA Conformational Dynamics,0.5099500417709351,8,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50114,19,Fractal Surface Plasmonics,0.5365773439407349,72,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50117,0,Plasma Beam Interactions,0.6114451885223389,4,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50119,56,Optomechanical Tuning Lasers,0.6301318407058716,342,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50120,56,Optomechanical Tuning Lasers,0.510279655456543,342,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50125,16,Mass-Energy Relationships,0.5518926382064819,55,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50136,33,Axion Solar Search,0.7697434425354004,186,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50137,64,Excited State Perturbation Theory,0.5495385527610779,406,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50150,18,High-Order Turbulence Moments,0.5428692102432251,68,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50154,31,Tokamak Flow Barriers,0.5519908666610718,180,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50156,34,Seismic Network Analysis,0.5350243449211121,193,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50157,64,Excited State Perturbation Theory,0.5090697407722473,406,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50163,21,Radial Current Discharge Dynamics,0.6152719855308533,80,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50171,36,High-Energy Trigger Processing,0.6451714038848877,201,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50173,10,Deforming Reference Frame Dynamics,0.5775689482688904,32,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50176,50,Photonic Quantum Gates,0.7103518843650818,301,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50180,3,DNA Conformational Dynamics,0.5857695937156677,8,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50189,51,Laser-Assisted Tunneling Dynamics,0.5487018823623657,313,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50195,14,Pixel Detector Calibration,0.5190643668174744,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50205,31,Tokamak Flow Barriers,0.5615410804748535,180,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50206,10,Deforming Reference Frame Dynamics,0.5639408826828003,32,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50208,18,High-Order Turbulence Moments,0.540144681930542,68,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50212,44,Urban Spatial Scaling,0.5438766479492188,256,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50216,43,Rotating Surface Solitons,0.5062484741210938,246,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50222,4,Optical Trapping Cooling,0.5369737148284912,12,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50230,62,Soliton Pair Dynamics,0.5255003571510315,391,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50243,24,Photon Statistics Cavities,0.5549261569976807,106,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50244,13,Micromaser Dynamics,0.5255317091941833,46,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50247,71,Antineutrino Source Design,0.5012231469154358,445,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50251,50,Photonic Quantum Gates,0.5659066438674927,301,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50252,30,Chaotic Dynamo Reversals,0.5600062012672424,177,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50253,14,Pixel Detector Calibration,0.5060824155807495,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50271,50,Photonic Quantum Gates,0.610019862651825,301,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50273,52,Blog Network Dynamics,0.5095002055168152,318,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50278,56,Optomechanical Tuning Lasers,0.5635110139846802,342,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50279,32,Forbidden Transition Spectroscopy,0.5094382762908936,182,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50292,71,Antineutrino Source Design,0.5580687522888184,445,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50300,47,Kinetic Potential Embedding,0.5066322088241577,274,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50302,64,Excited State Perturbation Theory,0.5180875062942505,406,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50304,13,Micromaser Dynamics,0.5597842335700989,46,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50308,31,Tokamak Flow Barriers,0.5038341879844666,180,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50318,14,Pixel Detector Calibration,0.519588053226471,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50326,60,Metamaterial Resonance Bistability,0.5531140565872192,375,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50331,64,Excited State Perturbation Theory,0.5147832632064819,406,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50333,0,Plasma Beam Interactions,0.5605549216270447,4,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50339,57,Buffer-Gas Cooling,0.5041897892951965,355,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50341,65,TR-Symmetry Breaking Meta-Optics,0.5655147433280945,414,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50342,49,Singularity Reinterpretation,0.5561257600784302,290,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50343,37,Network Immunization Dynamics,0.6281977295875549,209,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50344,6,Fermi Gas Stability,0.5474677085876465,18,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50353,11,Rotating Flow Dynamics,0.5886244177818298,36,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50368,44,Urban Spatial Scaling,0.7096286416053772,256,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50373,25,Three-Body Virtual States,0.5307035446166992,121,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50383,31,Tokamak Flow Barriers,0.5351628661155701,180,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50390,43,Rotating Surface Solitons,0.586186945438385,246,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50396,11,Rotating Flow Dynamics,0.5096960663795471,36,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50409,14,Pixel Detector Calibration,0.5078108906745911,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50412,16,Mass-Energy Relationships,0.6158857345581055,55,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50418,14,Pixel Detector Calibration,0.506229043006897,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50422,37,Network Immunization Dynamics,0.5171958208084106,209,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50427,59,Ion Pairing Dynamics,0.5392270684242249,361,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50433,45,Photoelectron Imaging Dynamics,0.559694230556488,259,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50437,26,Relativistic Common Sense,0.5996536016464233,129,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50438,66,Multimode Cavity QED,0.6341952085494995,418,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50439,40,Metallic Slit Resonance,0.6111986041069031,222,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50452,71,Antineutrino Source Design,0.5603864192962646,445,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50455,66,Multimode Cavity QED,0.6251531839370728,418,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50460,34,Seismic Network Analysis,0.6444002985954285,193,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50461,55,Film Retraction Dynamics,0.6537073850631714,331,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50462,17,Anomalous Scaling Turbulence,0.5703935027122498,66,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50482,6,Fermi Gas Stability,0.5485742688179016,18,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50484,14,Pixel Detector Calibration,0.5653694272041321,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50489,0,Plasma Beam Interactions,0.6444545984268188,4,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50492,11,Rotating Flow Dynamics,0.5564534068107605,36,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50494,47,Kinetic Potential Embedding,0.6146562099456787,274,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50496,42,Laser-Plasma Acceleration,0.6523410081863403,233,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50504,62,Soliton Pair Dynamics,0.5343316197395325,391,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50511,3,DNA Conformational Dynamics,0.6165714859962463,8,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50514,42,Laser-Plasma Acceleration,0.647725522518158,233,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50520,49,Singularity Reinterpretation,0.6018745303153992,290,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50521,68,Gravitational Constant Fluctuations,0.5359718799591064,424,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50532,58,Opinion Consensus Dynamics,0.505763053894043,360,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50540,24,Photon Statistics Cavities,0.5221443772315979,106,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50542,42,Laser-Plasma Acceleration,0.505112886428833,233,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50544,31,Tokamak Flow Barriers,0.5188004374504089,180,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50550,10,Deforming Reference Frame Dynamics,0.5585944056510925,32,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50555,8,Lanczos Eigenvalue Methods,0.5085931420326233,21,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50557,14,Pixel Detector Calibration,0.5589313507080078,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50559,30,Chaotic Dynamo Reversals,0.6083359122276306,177,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50575,65,TR-Symmetry Breaking Meta-Optics,0.5982815027236938,414,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
50600,14,Pixel Detector Calibration,0.5071592330932617,50,physics,all_distilroberta_v1,0.7405698089629805,0.9834754593743877
