subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
math,16,2000–2005,2005–2010,2000–2005 → 2005–2010,0.414764,0.585236,"function, space, operator, structure, theory, finite, group, algebra, dimensional, manifold, matrix, polynomial, property, set, theorem, type, action, boundary, class, curve, field, formula, invariant, non, order, particular, point, relation, ring, surface","algebra, non, operator, structure, field, finite, point, type, function, linear, manifold, matrix, particular, property, representation, term, theory, asymptotic, certain, class, condition, dimensional, distribution, family, ideal, invariant, order, polynomial, set, surface, theorem"
math,16,2005–2010,2010–2015,2005–2010 → 2010–2015,0.180681,0.819319,"algebra, non, operator, structure, field, finite, point, type, function, linear, manifold, matrix, particular, property, representation, term, theory, asymptotic, certain, class, condition, dimensional, distribution, family, ideal, invariant, order, polynomial, set, surface, theorem","finite, condition, family, function, distribution, local, existence, measure, certain, field, group, metric, non, representation, sequence, term, asymptotic, conjecture, integral, mathbb, matrix, particular, proof, vector, vertex"
math,16,2010–2015,2015–2020,2010–2015 → 2015–2020,0.358079,0.641921,"finite, condition, family, function, distribution, local, existence, measure, certain, field, group, metric, non, representation, sequence, term, asymptotic, conjecture, integral, mathbb, matrix, particular, proof, vector, vertex","function, group, measure, metric, condition, finite, existence, sequence, class, inequality, manifold, mathbb, numerical, subset, algebra, classical, family, formula, mathcal, smooth"
math,16,2015–2020,2020–2025,2015–2020 → 2020–2025,0.163018,0.836982,"function, group, measure, metric, condition, finite, existence, sequence, class, inequality, manifold, mathbb, numerical, subset, algebra, classical, family, formula, mathcal, smooth","algebra, numerical, extension, global, sum, class, group, integral, non, point, surface, accuracy, measure, metric, algorithm, constant, estimator, formula, function, manifold, mathcal"
math,17,2000–2005,2005–2010,2000–2005 → 2005–2010,0.279438,0.720562,"algebra, class, function, space, point, theory, group, manifold, non, type, finite, invariant, operator, polynomial, structure, field, integral, matrix, proof, quantum, set, term, theorem, variety","structure, theory, dimensional, operator, theorem, type, algebra, class, point, category, condition, field, graph, manifold, polynomial, set, term, dimension, finite, linear, matrix, order, proof, property, surface"
math,17,2005–2010,2010–2015,2005–2010 → 2010–2015,0.390086,0.609914,"structure, theory, dimensional, operator, theorem, type, algebra, class, point, category, condition, field, graph, manifold, polynomial, set, term, dimension, finite, linear, matrix, order, proof, property, surface","structure, type, surface, sequence, condition, linear, measure, numerical, term, existence, invariant, mathcal_mathcal, point, sum, boundary, certain, dimension, dimensional, discrete, estimate, integral, manifold, map, metric, particular, polynomial, theorem, theory"
math,17,2010–2015,2015–2020,2010–2015 → 2015–2020,0.208067,0.791933,"structure, type, surface, sequence, condition, linear, measure, numerical, term, existence, invariant, mathcal_mathcal, point, sum, boundary, certain, dimension, dimensional, discrete, estimate, integral, manifold, map, metric, particular, polynomial, theorem, theory","mathcal_mathcal, numerical, estimate, map, metric, point, sequence, discrete, domain, linear, structure, asymptotic, category, distribution, mathbb, symmetric, type, limit, measure, polynomial, random, sum, surface"
math,17,2015–2020,2020–2025,2015–2020 → 2020–2025,0.209068,0.790932,"mathcal_mathcal, numerical, estimate, map, metric, point, sequence, discrete, domain, linear, structure, asymptotic, category, distribution, mathbb, symmetric, type, limit, measure, polynomial, random, sum, surface","discrete, symmetric, domain, measure, type, constant, linear, estimate, integer, metric, hyperbolic, prime, weak, asymptotic, category, diffusion, dynamical, elliptic, network, partial, point, power, stable"
math,18,2000–2005,2005–2010,2000–2005 → 2005–2010,0.31795,0.68205,"manifold, algebra, space, function, structure, theory, certain, class, finite, group, point, product, theorem, type, dimensional, field, invariant, matrix, non, operator, polynomial, property, representation, set, variety","polynomial, class, manifold, property, representation, set, structure, linear, matrix, theorem, condition, finite, point, theory, algebra, category, certain, dimensional, distribution, family, field, form, free, invariant, local, non, operator, order"
math,18,2005–2010,2010–2015,2005–2010 → 2010–2015,0.216476,0.783524,"polynomial, class, manifold, property, representation, set, structure, linear, matrix, theorem, condition, finite, point, theory, algebra, category, certain, dimensional, distribution, family, field, form, free, invariant, local, non, operator, order","representation, map, dimension, family, form, particular, set, vertex, action, condition, linear, local, matrix, structure, category, conjecture, differential, distribution, existence, formula, frac, integral, manifold, polynomial, power, product, property, random, sum, surface, term"
math,18,2010–2015,2015–2020,2010–2015 → 2015–2020,0.279518,0.720482,"representation, map, dimension, family, form, particular, set, vertex, action, condition, linear, local, matrix, structure, category, conjecture, differential, distribution, existence, formula, frac, integral, manifold, polynomial, power, product, property, random, sum, surface, term","set, stochastic, finite, frac, representation, form, local, map, sequence, inequality, operator, power, vertex, action, class, coefficient, conjecture, differential, dimension, domain, family, flow, metric, natural, nonlinear, positive, probability, product, random, weak"
math,18,2015–2020,2020–2025,2015–2020 → 2020–2025,0.173287,0.826713,"set, stochastic, finite, frac, representation, form, local, map, sequence, inequality, operator, power, vertex, action, class, coefficient, conjecture, differential, dimension, domain, family, flow, metric, natural, nonlinear, positive, probability, product, random, weak","class, conjecture, constraint, distribution, nonlinear, optimal, stochastic, probability, sequence, dynamical, finite, inequality, invariant, local, non, open, operator, relation, flow, gaussian, set, standard"
math,19,2000–2005,2005–2010,2000–2005 → 2005–2010,0.295403,0.704597,"function, space, theory, algebra, class, dimensional, group, operator, polynomial, quantum, structure, certain, invariant, manifold, point, surface, theorem, type, dimension, field, finite, formula, proof, representation, sequence","operator, algebra, non, form, graph, polynomial, representation, structure, theory, type, class, field, invariant, property, term, theorem, boundary, dimension, dimensional, finite, formula, geometry, manifold, map, matrix, point, positive, proof, set, surface"
math,19,2005–2010,2010–2015,2005–2010 → 2010–2015,0.085293,0.914707,"operator, algebra, non, form, graph, polynomial, representation, structure, theory, type, class, field, invariant, property, term, theorem, boundary, dimension, dimensional, finite, formula, geometry, manifold, map, matrix, point, positive, proof, set, surface","map, dimension, invariant, proof, field, linear, local, manifold, term, vertex, certain, family, formula, matrix, approximation, compact, conjecture, distribution, domain, form, free, graph, limit, non, particular, property, random, representation, subset, surface"
math,19,2010–2015,2015–2020,2010–2015 → 2015–2020,0.278329,0.721671,"map, dimension, invariant, proof, field, linear, local, manifold, term, vertex, certain, family, formula, matrix, approximation, compact, conjecture, distribution, domain, form, free, graph, limit, non, particular, property, random, representation, subset, surface","conjecture, field, linear, representation, form, map, curve, non, numerical, classical, dimension, distribution, manifold, vertex, approximation, boundary, domain, estimate, flow, formula, local, mathbb_mathbb, measure, set, variable"
math,19,2015–2020,2020–2025,2015–2020 → 2020–2025,0.141763,0.858237,"conjecture, field, linear, representation, form, map, curve, non, numerical, classical, dimension, distribution, manifold, vertex, approximation, boundary, domain, estimate, flow, formula, local, mathbb_mathbb, measure, set, variable","boundary, graph, non, text, existence, field, mathbb, partial, quadratic, second, set, flow, ideal, log, measure, representation, weak, conjecture, curve, dimensional, numerical, previous, probability, real, scale"
math,20,2000–2005,2005–2010,2000–2005 → 2005–2010,0.313092,0.686908,"algebra, function, theory, finite, manifold, space, group, operator, theorem, type, point, polynomial, structure, action, certain, construction, curve, field, form, geometry, graph, index, local, matrix, non, property, set, term","property, field, finite, non, polynomial, theorem, algebra, invariant, manifold, operator, point, structure, type, graph, algorithm, class, condition, conjecture, dimensional, family, geometry, local, particular, representation, term, theory"
math,20,2005–2010,2010–2015,2005–2010 → 2010–2015,0.103911,0.896089,"property, field, finite, non, polynomial, theorem, algebra, invariant, manifold, operator, point, structure, type, graph, algorithm, class, condition, conjecture, dimensional, family, geometry, local, particular, representation, term, theory","condition, invariant, certain, random, form, surface, term, dimension, field, free, local, measure, proof, theory, asymptotic, boundary, category, classical, conjecture, convex, differential, estimate, limit, manifold, metric, non, polynomial, property, structure, theorem, vertex"
math,20,2010–2015,2015–2020,2010–2015 → 2015–2020,0.192621,0.807379,"condition, invariant, certain, random, form, surface, term, dimension, field, free, local, measure, proof, theory, asymptotic, boundary, category, classical, conjecture, convex, differential, estimate, limit, manifold, metric, non, polynomial, property, structure, theorem, vertex","surface, asymptotic, numerical, optimization, vertex, estimate, invariant, point, boundary, condition, discrete, existence, inequality, product, theory, certain, conjecture, convex, differential, dimension, edge, extension, form, linear, mathbb, mathbb_mathbb, mathcal_mathcal, positive, probability, random, type"
math,20,2015–2020,2020–2025,2015–2020 → 2020–2025,0.231004,0.768996,"surface, asymptotic, numerical, optimization, vertex, estimate, invariant, point, boundary, condition, discrete, existence, inequality, product, theory, certain, conjecture, convex, differential, dimension, edge, extension, form, linear, mathbb, mathbb_mathbb, mathcal_mathcal, positive, probability, random, type","product, local, probability, numerical, optimization, density, function, positive, surface, weight, edge, multi, tensor, term, asymptotic, cost, dimension, element, energy, existence, extension, field, generalization, group, invariant, module, rank"
math,21,2000–2005,2005–2010,2000–2005 → 2005–2010,0.418021,0.581979,"algebra, manifold, space, theory, dimensional, finite, function, group, polynomial, structure, theorem, dimension, invariant, non, property, quantum, class, conjecture, field, form, operator, point, prime, representation, set, smooth, type","manifold, structure, theorem, non, field, theory, algebra, category, certain, dimension, dimensional, finite, form, map, property, representation, type, class, distribution, linear, local, operator, order, particular, point, polynomial, quantum, set, surface"
math,21,2005–2010,2010–2015,2005–2010 → 2010–2015,0.240731,0.759269,"manifold, structure, theorem, non, field, theory, algebra, category, certain, dimension, dimensional, finite, form, map, property, representation, type, class, distribution, linear, local, operator, order, particular, point, polynomial, quantum, set, surface","dimension, map, manifold, surface, certain, form, sum, family, invariant, representation, space, algebraic, category, conjecture, curve, dimensional, domain, estimate, flow, formula, free, local, mathcal_mathcal, measure, metric, non, proof, property, real, stable, structure, term, theorem, theory, vertex"
math,21,2010–2015,2015–2020,2010–2015 → 2015–2020,0.450497,0.549503,"dimension, map, manifold, surface, certain, form, sum, family, invariant, representation, space, algebraic, category, conjecture, curve, dimensional, domain, estimate, flow, formula, free, local, mathcal_mathcal, measure, metric, non, proof, property, real, stable, structure, term, theorem, theory, vertex","manifold, surface, theory, dimension, family, map, real, space, structure, type, algebraic, certain, differential, sequence, formula, measure, nonlinear, probability, theorem"
math,21,2015–2020,2020–2025,2015–2020 → 2020–2025,0.237964,0.762036,"manifold, surface, theory, dimension, family, map, real, space, structure, type, algebraic, certain, differential, sequence, formula, measure, nonlinear, probability, theorem","metric, dimension, partial, space, condition, energy, measure, module, prime, structure, type, open, point, rate, surface, theory, certain, differential, distribution, fundamental, lattice, manifold, minimal, probability, quantum, sequence, square, theorem"
math,22,2000–2005,2005–2010,2000–2005 → 2005–2010,0.483231,0.516769,"theory, space, algebra, function, non, class, dimensional, group, invariant, polynomial, field, manifold, operator, structure, type, action, algebraic, conjecture, curve, existence, order, quantum, random, surface, term, theorem, vector","property, theory, algebra, dimension, dimensional, map, non, polynomial, class, condition, existence, graph, invariant, manifold, module, theorem, algebraic, curve, field, matrix, operator, order, point, proof, random, representation, set, structure, sum, surface, symmetric, type, vector, weak"
math,22,2005–2010,2010–2015,2005–2010 → 2010–2015,0.178495,0.821505,"property, theory, algebra, dimension, dimensional, map, non, polynomial, class, condition, existence, graph, invariant, manifold, module, theorem, algebraic, curve, field, matrix, operator, order, point, proof, random, representation, set, structure, sum, surface, symmetric, type, vector, weak","manifold, dimension, structure, distribution, existence, family, measure, metric, compact, field, invariant, module, proof, degree, form, inequality, linear, map, non, particular, property, real, representation, ring, sequence, subset, vector, weak"
math,22,2010–2015,2015–2020,2010–2015 → 2015–2020,0.142375,0.857625,"manifold, dimension, structure, distribution, existence, family, measure, metric, compact, field, invariant, module, proof, degree, form, inequality, linear, map, non, particular, property, real, representation, ring, sequence, subset, vector, weak","certain, formula, optimal, dimensional, compact, manifold, mathbb_mathbb, mathcal, real, smooth, term, family, measure, power, subset, conjecture, convex, domain, energy, existence, inequality, mathcal_mathcal, metric, module, stochastic, vector, vertex"
math,22,2015–2020,2020–2025,2015–2020 → 2020–2025,0.179328,0.820672,"certain, formula, optimal, dimensional, compact, manifold, mathbb_mathbb, mathcal, real, smooth, term, family, measure, power, subset, conjecture, convex, domain, energy, existence, inequality, mathcal_mathcal, metric, module, stochastic, vector, vertex","power, term, asymptotic, flow, module, function, tree, dimensional, mathbb_mathbb, property, standard, step, certain, formula, mathcal, algorithm, optimal, smooth, subset"
math,23,2000–2005,2005–2010,2000–2005 → 2005–2010,0.369423,0.630577,"theorem, space, algebra, theory, field, function, group, operator, structure, class, finite, manifold, map, point, action, boundary, certain, conjecture, dimensional, form, graph, ideal, intersection, invariant, lattice, non, property, quantum, set, type","algebra, structure, manifold, dimension, field, finite, matrix, theorem, theory, type, graph, map, non, operator, particular, property, representation, set, category, class, dimensional, element, form, integral, invariant, measure, polynomial"
math,23,2005–2010,2010–2015,2005–2010 → 2010–2015,0.256097,0.743903,"algebra, structure, manifold, dimension, field, finite, matrix, theorem, theory, type, graph, map, non, operator, particular, property, representation, set, category, class, dimensional, element, form, integral, invariant, measure, polynomial","theorem, sequence, family, manifold, particular, algebra, mathbb, term, dimension, existence, structure, surface, vertex, compact, construction, distribution, element, field, form, inequality, linear, map, mathcal_mathcal, metric, optimal, prime, proof, property, random, ring, scheme"
math,23,2010–2015,2015–2020,2010–2015 → 2015–2020,0.148698,0.851302,"theorem, sequence, family, manifold, particular, algebra, mathbb, term, dimension, existence, structure, surface, vertex, compact, construction, distribution, element, field, form, inequality, linear, map, mathcal_mathcal, metric, optimal, prime, proof, property, random, ring, scheme","mathcal_mathcal, optimal, existence, stochastic, type, constant, datum, form, mathbb, sequence, family, metric, algebra, asymptotic, conjecture, convex, domain, finite, formula, inequality, local, map, scheme, theorem, theory"
math,23,2015–2020,2020–2025,2015–2020 → 2020–2025,0.169212,0.830788,"mathcal_mathcal, optimal, existence, stochastic, type, constant, datum, form, mathbb, sequence, family, metric, algebra, asymptotic, conjecture, convex, domain, finite, formula, inequality, local, map, scheme, theorem, theory","integral, non, distribution, finite, map, optimal, conjecture, datum, group, type, weak, efficient, element, estimator, existence, power, asymptotic, connection, dimensional, formulation, independent, local, mathcal_mathcal, stochastic, variable"
math,24,2000–2005,2005–2010,2000–2005 → 2005–2010,0.492135,0.507865,"algebra, non, function, space, theory, algebraic, class, finite, group, invariant, operator, point, theorem, field, manifold, type, certain, condition, curve, generalization, proof, representation, structure, vertex","theorem, non, theory, algebra, dimensional, field, finite, structure, class, dimension, invariant, manifold, operator, order, polynomial, property, type, algebraic, category, certain, condition, curve, family, generalization, graph, linear, matrix, module, representation, set, surface"
math,24,2005–2010,2010–2015,2005–2010 → 2010–2015,0.254228,0.745772,"theorem, non, theory, algebra, dimensional, field, finite, structure, class, dimension, invariant, manifold, operator, order, polynomial, property, type, algebraic, category, certain, condition, curve, family, generalization, graph, linear, matrix, module, representation, set, surface","structure, sequence, theorem, family, graph, manifold, measure, non, distribution, form, invariant, matrix, bound, boundary, complete, condition, curve, dimension, existence, field, frac, free, linear, map, numerical, order, positive, scheme, smooth, vertex, weak"
math,24,2010–2015,2015–2020,2010–2015 → 2015–2020,0.261324,0.738676,"structure, sequence, theorem, family, graph, manifold, measure, non, distribution, form, invariant, matrix, bound, boundary, complete, condition, curve, dimension, existence, field, frac, free, linear, map, numerical, order, positive, scheme, smooth, vertex, weak","invariant, linear, mathcal, sequence, boundary, form, frac, graph, numerical, structure, element, estimate, family, field, mathbb, network, vector, complete, continuous, distribution, existence, gradient, measure, module, product, scheme, smooth, vertex"
math,24,2015–2020,2020–2025,2015–2020 → 2020–2025,0.304937,0.695063,"invariant, linear, mathcal, sequence, boundary, form, frac, graph, numerical, structure, element, estimate, family, field, mathbb, network, vector, complete, continuous, distribution, existence, gradient, measure, module, product, scheme, smooth, vertex","form, linear, order, class, element, field, natural, probability, vector, way, closed, distribution, gradient, invariant, network, weight, article, basis, boundary, construction, continuous, index, mathcal"
math,25,2000–2005,2005–2010,2000–2005 → 2005–2010,0.465993,0.534007,"operator, theory, algebra, class, manifold, space, structure, theorem, group, set, finite, non, point, representation, dimension, dimensional, field, form, function, geometry, invariant, metric, particular, surface, term, type","algebra, class, dimensional, manifold, structure, theory, field, finite, property, representation, condition, form, invariant, point, theorem, type, certain, dimension, discrete, formula, graph, linear, module, non, operator, order, polynomial, set"
math,25,2005–2010,2010–2015,2005–2010 → 2010–2015,0.135733,0.864267,"algebra, class, dimensional, manifold, structure, theory, field, finite, property, representation, condition, form, invariant, point, theorem, type, certain, dimension, discrete, formula, graph, linear, module, non, operator, order, polynomial, set","order, random, representation, sequence, dimension, form, map, mathbb, property, term, formula, local, manifold, measure, structure, algorithm, coefficient, condition, conjecture, dimensional, existence, field, free, non, numerical, particular, point, proof, surface"
math,25,2010–2015,2015–2020,2010–2015 → 2015–2020,0.246655,0.753345,"order, random, representation, sequence, dimension, form, map, mathbb, property, term, formula, local, manifold, measure, structure, algorithm, coefficient, condition, conjecture, dimensional, existence, field, free, non, numerical, particular, point, proof, surface","certain, dimension, family, point, random, structure, algebra, condition, mathbb, classical, constant, continuous, order, sequence, approximation, coefficient, compact, form, formula, invariant, local, manifold, map, symmetric, theorem, weak"
math,25,2015–2020,2020–2025,2015–2020 → 2020–2025,0.196593,0.803407,"certain, dimension, family, point, random, structure, algebra, condition, mathbb, classical, constant, continuous, order, sequence, approximation, coefficient, compact, form, formula, invariant, local, manifold, map, symmetric, theorem, weak","continuous, manifold, theorem, condition, type, algebra, constant, datum, energy, family, local, random, stable, lattice, wave, certain, connection, element, formula, mean, rate"
math,26,2000–2005,2005–2010,2000–2005 → 2005–2010,0.473799,0.526201,"algebra, theory, class, field, function, finite, group, invariant, manifold, space, operator, representation, set, theorem, action, algebraic, condition, dimensional, local, map, measure, non, point, polynomial, property, quantum, surface, term","field, algebra, operator, polynomial, structure, theory, finite, non, point, class, condition, manifold, representation, set, term, theorem, category, dimension, dimensional, family, form, graph, invariant, order, property, ring, sequence, surface"
math,26,2005–2010,2010–2015,2005–2010 → 2010–2015,0.357094,0.642906,"field, algebra, operator, polynomial, structure, theory, finite, non, point, class, condition, manifold, representation, set, term, theorem, category, dimension, dimensional, family, form, graph, invariant, order, property, ring, sequence, surface","condition, polynomial, structure, operator, dimension, proof, form, graph, order, representation, theory, distribution, field, algebra, existence, formula, free, manifold, map, mathcal_mathcal, measure, metric, non"
math,26,2010–2015,2015–2020,2010–2015 → 2015–2020,0.35146,0.64854,"condition, polynomial, structure, operator, dimension, proof, form, graph, order, representation, theory, distribution, field, algebra, existence, formula, free, manifold, map, mathcal_mathcal, measure, metric, non","mathcal_mathcal, algorithm, polynomial, structure, algebra, distribution, operator, condition, map, differential, graph, inequality, numerical, random, real, term, algebraic, category, compact, estimate, finite, formula, proof"
math,26,2015–2020,2020–2025,2015–2020 → 2020–2025,0.132419,0.867581,"mathcal_mathcal, algorithm, polynomial, structure, algebra, distribution, operator, condition, map, differential, graph, inequality, numerical, random, real, term, algebraic, category, compact, estimate, finite, formula, proof","finite, inequality, notion, right, eigenvalue, group, numerical, random, real, set, term, algorithm, closed, gradient, mathcal_mathcal, operator, path, structure, theoretical, accuracy, compact, graph, integral, potential, uniform"
math,27,2000–2005,2005–2010,2000–2005 → 2005–2010,0.264139,0.735861,"space, finite, function, manifold, theory, type, algebra, class, group, polynomial, structure, dimensional, field, invariant, operator, theorem, action, certain, construction, graph, map, matrix, particular, quantum, set, symmetric","theorem, theory, algebra, class, dimensional, field, property, structure, certain, condition, linear, operator, order, polynomial, set, type, algorithm, asymptotic, category, compact, dimension, domain, finite, form, formula, local, manifold, matrix, particular, proof, quantum, surface, term"
math,27,2005–2010,2010–2015,2005–2010 → 2010–2015,0.103782,0.896218,"theorem, theory, algebra, class, dimensional, field, property, structure, certain, condition, linear, operator, order, polynomial, set, type, algorithm, asymptotic, category, compact, dimension, domain, finite, form, formula, local, manifold, matrix, particular, proof, quantum, surface, term","condition, certain, manifold, particular, formula, point, coefficient, compact, conjecture, dimension, form, inequality, map, random, surface, algorithm, category, classical, curve, datum, domain, existence, family, field, local, mathcal, matrix, optimal, order, proof, property, rank, sequence, vertex"
math,27,2010–2015,2015–2020,2010–2015 → 2015–2020,0.304008,0.695992,"condition, certain, manifold, particular, formula, point, coefficient, compact, conjecture, dimension, form, inequality, map, random, surface, algorithm, category, classical, curve, datum, domain, existence, family, field, local, mathcal, matrix, optimal, order, proof, property, rank, sequence, vertex","certain, existence, classical, conjecture, datum, form, compact, map, optimal, property, stability, constant, power, algebraic, continuous, degree, domain, formula, function, global, inequality, manifold, metric, operator, optimization, point, sequence, surface"
math,27,2015–2020,2020–2025,2015–2020 → 2020–2025,0.154137,0.845863,"certain, existence, classical, conjecture, datum, form, compact, map, optimal, property, stability, constant, power, algebraic, continuous, degree, domain, formula, function, global, inequality, manifold, metric, operator, optimization, point, sequence, surface","function, algorithm, form, gradient, order, property, bound, critical, element, energy, power, surface, classical, existence, nonlinear, real, certain, construction, datum, global, mathbb, scale, structure"
math,28,2000–2005,2005–2010,2000–2005 → 2005–2010,0.415959,0.584041,"function, operator, space, dimensional, finite, group, manifold, structure, theorem, theory, type, algebra, class, field, invariant, proof, property, curve, free, matrix, module, point, polynomial, representation, set, term","operator, structure, algebra, finite, property, class, dimensional, field, point, certain, linear, matrix, term, theorem, category, distribution, existence, formula, free, manifold, module, non, polynomial, proof, representation, set, surface, theory, type"
math,28,2005–2010,2010–2015,2005–2010 → 2010–2015,0.204197,0.795803,"operator, structure, algebra, finite, property, class, dimensional, field, point, certain, linear, matrix, term, theorem, category, distribution, existence, formula, free, manifold, module, non, polynomial, proof, representation, set, surface, theory, type","certain, form, point, proof, class, free, manifold, distribution, existence, formula, matrix, measure, polynomial, vector, algebra, compact, dimensional, estimate, family, inequality, invariant, linear, local, non, operator, particular, property, random, structure, surface, term"
math,28,2010–2015,2015–2020,2010–2015 → 2015–2020,0.284055,0.715945,"certain, form, point, proof, class, free, manifold, distribution, existence, formula, matrix, measure, polynomial, vector, algebra, compact, dimensional, estimate, family, inequality, invariant, linear, local, non, operator, particular, property, random, structure, surface, term","inequality, free, boundary, form, dimensional, formula, invariant, point, polynomial, algebra, bound, certain, optimal, type, class, classical, continuous, convex, degree, error, existence, mathcal, measure, proof, rank, size, subset, term, vector, vertex"
math,28,2015–2020,2020–2025,2015–2020 → 2020–2025,0.219266,0.780734,"inequality, free, boundary, form, dimensional, formula, invariant, point, polynomial, algebra, bound, certain, optimal, type, class, classical, continuous, convex, degree, error, existence, mathcal, measure, proof, rank, size, subset, term, vector, vertex","formula, level, dimensional, measure, optimal, type, weak, convex, sum, algebra, article, boundary, exponential, module, non, step, constraint, continuous, diffusion, inequality, pde, respect, robust, size, term, tool"
math,29,2000–2005,2005–2010,2000–2005 → 2005–2010,0.409578,0.590422,"algebra, space, invariant, structure, theory, class, function, group, manifold, operator, polynomial, type, quantum, algebraic, condition, dimensional, field, finite, formula, free, graph, integral, non, proof, property, real, representation, theorem","class, algebra, theory, condition, field, operator, polynomial, property, representation, type, dimensional, distribution, form, graph, linear, non, order, set, structure, finite, formula, invariant, manifold, particular, point, proof, term"
math,29,2005–2010,2010–2015,2005–2010 → 2010–2015,0.085663,0.914337,"class, algebra, theory, condition, field, operator, polynomial, property, representation, type, dimensional, distribution, form, graph, linear, non, order, set, structure, finite, formula, invariant, manifold, particular, point, proof, term","group, structure, certain, dimension, particular, invariant, local, measure, term, family, linear, manifold, metric, non, representation, condition, distribution, dynamic, estimate, form, free, integral, map, mathcal, order, polynomial, proof, property, sum"
math,29,2010–2015,2015–2020,2010–2015 → 2015–2020,0.359337,0.640663,"group, structure, certain, dimension, particular, invariant, local, measure, term, family, linear, manifold, metric, non, representation, condition, distribution, dynamic, estimate, form, free, integral, map, mathcal, order, polynomial, proof, property, sum","group, estimate, mathcal_mathcal, finite, frac, linear, form, limit, metric, approximation, bound, certain, conjecture, dimension, mathcal, operator, point, space, dynamic, family, inequality, structure, subset"
math,29,2015–2020,2020–2025,2015–2020 → 2020–2025,0.233356,0.766644,"group, estimate, mathcal_mathcal, finite, frac, linear, form, limit, metric, approximation, bound, certain, conjecture, dimension, mathcal, operator, point, space, dynamic, family, inequality, structure, subset","bound, space, graph, group, mathbb_mathbb, certain, optimal, finite, generalized, inequality, information, norm, frac, mathcal_mathcal, prime, extension, form, limit, subset"
math,30,2000–2005,2005–2010,2000–2005 → 2005–2010,0.360161,0.639839,"theory, space, algebra, class, form, group, invariant, operator, polynomial, set, certain, field, quantum, type, algebraic, dimension, dimensional, finite, function, identity, manifold, map, matrix, module, non, probability, proof, representation, surface","algebra, set, class, manifold, dimensional, finite, non, point, structure, theory, dimension, form, invariant, linear, operator, type, certain, family, field, formula, matrix, particular, polynomial, quantum, representation, surface, symmetric, theorem"
math,30,2005–2010,2010–2015,2005–2010 → 2010–2015,0.214719,0.785281,"algebra, set, class, manifold, dimensional, finite, non, point, structure, theory, dimension, form, invariant, linear, operator, type, certain, family, field, formula, matrix, particular, polynomial, quantum, representation, surface, symmetric, theorem","invariant, family, set, formula, surface, random, term, condition, dimension, estimate, linear, local, manifold, map, matrix, sequence, structure, boundary, convex, curve, dimensional, distribution, inequality, measure, non, particular, proof"
math,30,2010–2015,2015–2020,2010–2015 → 2015–2020,0.208651,0.791349,"invariant, family, set, formula, surface, random, term, condition, dimension, estimate, linear, local, manifold, map, matrix, sequence, structure, boundary, convex, curve, dimensional, distribution, inequality, measure, non, particular, proof","convex, polynomial, random, surface, differential, manifold, map, metric, non, approximation, certain, degree, formula, invariant, positive, theory, classical, construction, curve, estimate, family, field, power, proof, sequence, set, subset, vector"
math,30,2015–2020,2020–2025,2015–2020 → 2020–2025,0.161283,0.838717,"convex, polynomial, random, surface, differential, manifold, map, metric, non, approximation, certain, degree, formula, invariant, positive, theory, classical, construction, curve, estimate, family, field, power, proof, sequence, set, subset, vector","construction, degree, field, conjecture, dimensional, mean, class, convex, point, polynomial, positive, series, certain, invariant, subset, differential, module, relation, surface"
math,31,2000–2005,2005–2010,2000–2005 → 2005–2010,0.275855,0.724145,"algebra, space, certain, group, manifold, operator, theorem, theory, type, class, curve, function, non, point, property, structure, algebraic, category, conjecture, construction, dimensional, domain, field, finite, free, invariant, map, polynomial, representation, set, surface, version","field, theory, algebra, property, non, point, representation, class, finite, linear, manifold, map, set, structure, surface, asymptotic, category, conjecture, dimension, form, formula, free, graph, invariant, module, operator, order, particular, polynomial, random, term, theorem"
math,31,2005–2010,2010–2015,2005–2010 → 2010–2015,0.368129,0.631871,"field, theory, algebra, property, non, point, representation, class, finite, linear, manifold, map, set, structure, surface, asymptotic, category, conjecture, dimension, form, formula, free, graph, invariant, module, operator, order, particular, polynomial, random, term, theorem","point, field, proof, random, non, surface, particular, theory, invariant, mathcal_mathcal, metric, term, algorithm, approximation, asymptotic, conjecture, convex, distribution, form, limit, linear, measure, module, order, product, property, representation, structure, symmetric"
math,31,2010–2015,2015–2020,2010–2015 → 2015–2020,0.355321,0.644679,"point, field, proof, random, non, surface, particular, theory, invariant, mathcal_mathcal, metric, term, algorithm, approximation, asymptotic, conjecture, convex, distribution, form, limit, linear, measure, module, order, product, property, representation, structure, symmetric","non, surface, random, theory, approximation, existence, flow, mathcal_mathcal, point, sum, algebraic, field, map, stability, theorem, conjecture, convex, discrete, element, form, formula, graph, infinite, invariant, limit, mathbb_mathbb, proof, rank"
math,31,2015–2020,2020–2025,2015–2020 → 2020–2025,0.356137,0.643863,"non, surface, random, theory, approximation, existence, flow, mathcal_mathcal, point, sum, algebraic, field, map, stability, theorem, conjecture, convex, discrete, element, form, formula, graph, infinite, invariant, limit, mathbb_mathbb, proof, rank","infinite, surface, theory, element, theorem, density, dimension, non, optimization, second, flow, text, algebraic, algorithm, derivative, existence, formulation, invariant, network, partial, potential, rank, stability, variable"
