subject,year,topic_id,topic_label,doc_count,total_docs_year,proportion
math,2008,5,Clifford-algebra group theory,17,638,0.026646
math,2008,6,Hahn-Banach extensions,8,638,0.012539
math,2008,7,Quantum affine representations,12,638,0.018809
math,2008,8,Local cohomology monomial ideals,11,638,0.017241
math,2008,9,Pattern-avoiding permutations,13,638,0.020376
math,2008,10,Spectral amplitude relations,13,638,0.020376
math,2008,11,Quantum superalgebra structures,8,638,0.012539
math,2008,12,Geometric group theory equivalence,22,638,0.034483
math,2008,13,Knot move invariants,18,638,0.028213
math,2008,14,Fano variety bounds,5,638,0.007837
math,2008,15,Representability failure,6,638,0.009404
math,2008,16,Toric modular forms,9,638,0.014107
math,2008,17,Projective Galois group endomorphisms,25,638,0.039185
math,2008,18,Algebraic Hodge motives,8,638,0.012539
math,2008,19,Double plane structures,21,638,0.032915
math,2008,20,Random walk aging limits,5,638,0.007837
math,2008,21,Random packing asymptotics,9,638,0.014107
math,2008,22,Einstein-Kähler metrics,24,638,0.037618
math,2008,23,Super Lie identity theorems,11,638,0.017241
math,2008,24,Fibre-space Hodge cohomology vanishing,14,638,0.021944
math,2008,25,Lamination geodesic convergence,8,638,0.012539
math,2008,26,Random heap dynamics,10,638,0.015674
math,2008,27,Noncommutative crepant resolutions,16,638,0.025078
math,2008,28,Numerical PDE error analysis,1,638,0.001567
math,2008,29,Prime divisor asymptotics,9,638,0.014107
math,2008,30,Fragmentation-coalescent processes,9,638,0.014107
math,2008,31,Mirror symmetry i-functions,8,638,0.012539
math,2008,32,Siegel uniformity conjecture,9,638,0.014107
math,2008,33,Group embedding dimension bounds,10,638,0.015674
math,2008,34,Convex cone optimization,3,638,0.004702
math,2008,35,Galois cohomology obstructions,7,638,0.010972
math,2008,36,Non-symplectic group actions,27,638,0.04232
math,2008,37,Hodge-Frobenius manifolds,13,638,0.020376
math,2008,38,Signed domination complexity,6,638,0.009404
math,2008,39,Reduced Khovanov homology,7,638,0.010972
math,2008,40,Contact manifold fillings,3,638,0.004702
math,2008,41,Martingale measure augmentation,14,638,0.021944
math,2008,42,Multizeta q-values,11,638,0.017241
math,2008,43,Pro pp group commensurability,9,638,0.014107
math,2008,44,n-ary bihom algebras,6,638,0.009404
math,2008,45,Non-smooth proximal gradient analysis,1,638,0.001567
math,2008,46,Nonlocal diffusion regularity,4,638,0.00627
math,2008,47,Extended hypergeometric functions,13,638,0.020376
math,2008,48,Quadratic Gorenstein ideals,12,638,0.018809
math,2008,49,Moduli sheaf operator theory,15,638,0.023511
math,2008,50,Singular Plateau Douglas Problem,8,638,0.012539
math,2008,51,Exponential family mirror descent,3,638,0.004702
math,2008,52,Heavy-tail renewal mixing times,4,638,0.00627
math,2008,53,Perfect divisibility graphs,12,638,0.018809
math,2008,54,Operator regression acceleration,0,638,0.0
math,2008,55,Hardy space fractional operators,6,638,0.009404
math,2008,56,Hive-spectrum large deviations,12,638,0.018809
math,2008,57,Decentralized consensus topologies,4,638,0.00627
math,2008,58,Fano threefold geometry,11,638,0.017241
math,2008,59,Fractional Maximal Operators,5,638,0.007837
math,2008,60,Complete intersection foliations,19,638,0.029781
math,2008,61,Physics-informed synthetic data generation,0,638,0.0
math,2008,62,Operadic Kan extensions,8,638,0.012539
math,2009,0,Mirror symmetry cohomology,17,682,0.024927
math,2009,1,Polynomial norm bounds,6,682,0.008798
math,2009,2,Yangian deformations,7,682,0.010264
math,2009,3,Multiplier ideals,11,682,0.016129
math,2009,4,Foliation theory,14,682,0.020528
math,2009,5,Clifford-algebra group theory,13,682,0.019062
math,2009,6,Hahn-Banach extensions,11,682,0.016129
math,2009,7,Quantum affine representations,23,682,0.033724
math,2009,8,Local cohomology monomial ideals,15,682,0.021994
math,2009,9,Pattern-avoiding permutations,13,682,0.019062
math,2009,10,Spectral amplitude relations,16,682,0.02346
math,2009,11,Quantum superalgebra structures,9,682,0.013196
math,2009,12,Geometric group theory equivalence,27,682,0.039589
math,2009,13,Knot move invariants,20,682,0.029326
math,2009,14,Fano variety bounds,9,682,0.013196
math,2009,15,Representability failure,10,682,0.014663
math,2009,16,Toric modular forms,10,682,0.014663
math,2009,17,Projective Galois group endomorphisms,14,682,0.020528
math,2009,18,Algebraic Hodge motives,5,682,0.007331
math,2009,19,Double plane structures,28,682,0.041056
math,2009,20,Random walk aging limits,3,682,0.004399
math,2009,21,Random packing asymptotics,8,682,0.01173
math,2009,22,Einstein-Kähler metrics,24,682,0.035191
math,2009,23,Super Lie identity theorems,9,682,0.013196
math,2009,24,Fibre-space Hodge cohomology vanishing,15,682,0.021994
math,2009,25,Lamination geodesic convergence,8,682,0.01173
math,2009,26,Random heap dynamics,7,682,0.010264
math,2009,27,Noncommutative crepant resolutions,12,682,0.017595
math,2009,28,Numerical PDE error analysis,2,682,0.002933
math,2009,29,Prime divisor asymptotics,4,682,0.005865
math,2009,30,Fragmentation-coalescent processes,9,682,0.013196
math,2009,31,Mirror symmetry i-functions,7,682,0.010264
math,2009,32,Siegel uniformity conjecture,16,682,0.02346
math,2009,33,Group embedding dimension bounds,3,682,0.004399
math,2009,34,Convex cone optimization,2,682,0.002933
math,2009,35,Galois cohomology obstructions,10,682,0.014663
math,2009,36,Non-symplectic group actions,20,682,0.029326
math,2009,37,Hodge-Frobenius manifolds,15,682,0.021994
math,2009,38,Signed domination complexity,6,682,0.008798
math,2009,39,Reduced Khovanov homology,14,682,0.020528
math,2009,40,Contact manifold fillings,13,682,0.019062
math,2009,41,Martingale measure augmentation,9,682,0.013196
math,2009,42,Multizeta q-values,12,682,0.017595
math,2009,43,Pro pp group commensurability,18,682,0.026393
math,2009,44,n-ary bihom algebras,9,682,0.013196
math,2009,45,Non-smooth proximal gradient analysis,0,682,0.0
math,2009,46,Nonlocal diffusion regularity,6,682,0.008798
math,2009,47,Extended hypergeometric functions,11,682,0.016129
math,2009,48,Quadratic Gorenstein ideals,9,682,0.013196
math,2009,49,Moduli sheaf operator theory,19,682,0.027859
math,2009,50,Singular Plateau Douglas Problem,18,682,0.026393
math,2009,51,Exponential family mirror descent,2,682,0.002933
math,2009,52,Heavy-tail renewal mixing times,5,682,0.007331
math,2009,53,Perfect divisibility graphs,16,682,0.02346
math,2009,54,Operator regression acceleration,0,682,0.0
math,2009,55,Hardy space fractional operators,5,682,0.007331
math,2009,56,Hive-spectrum large deviations,12,682,0.017595
math,2009,57,Decentralized consensus topologies,0,682,0.0
math,2009,58,Fano threefold geometry,6,682,0.008798
math,2009,59,Fractional Maximal Operators,14,682,0.020528
math,2009,60,Complete intersection foliations,16,682,0.02346
math,2009,61,Physics-informed synthetic data generation,0,682,0.0
math,2009,62,Operadic Kan extensions,10,682,0.014663
math,2010,0,Mirror symmetry cohomology,15,828,0.018116
math,2010,1,Polynomial norm bounds,18,828,0.021739
math,2010,2,Yangian deformations,13,828,0.0157
math,2010,3,Multiplier ideals,15,828,0.018116
math,2010,4,Foliation theory,11,828,0.013285
math,2010,5,Clifford-algebra group theory,17,828,0.020531
math,2010,6,Hahn-Banach extensions,15,828,0.018116
math,2010,7,Quantum affine representations,20,828,0.024155
math,2010,8,Local cohomology monomial ideals,14,828,0.016908
math,2010,9,Pattern-avoiding permutations,14,828,0.016908
math,2010,10,Spectral amplitude relations,15,828,0.018116
math,2010,11,Quantum superalgebra structures,8,828,0.009662
math,2010,12,Geometric group theory equivalence,30,828,0.036232
math,2010,13,Knot move invariants,13,828,0.0157
math,2010,14,Fano variety bounds,7,828,0.008454
math,2010,15,Representability failure,7,828,0.008454
math,2010,16,Toric modular forms,14,828,0.016908
math,2010,17,Projective Galois group endomorphisms,27,828,0.032609
math,2010,18,Algebraic Hodge motives,7,828,0.008454
math,2010,19,Double plane structures,31,828,0.03744
math,2010,20,Random walk aging limits,13,828,0.0157
math,2010,21,Random packing asymptotics,14,828,0.016908
math,2010,22,Einstein-Kähler metrics,20,828,0.024155
math,2010,23,Super Lie identity theorems,19,828,0.022947
math,2010,24,Fibre-space Hodge cohomology vanishing,25,828,0.030193
math,2010,25,Lamination geodesic convergence,13,828,0.0157
math,2010,26,Random heap dynamics,16,828,0.019324
math,2010,27,Noncommutative crepant resolutions,17,828,0.020531
math,2010,28,Numerical PDE error analysis,4,828,0.004831
math,2010,29,Prime divisor asymptotics,6,828,0.007246
math,2010,30,Fragmentation-coalescent processes,7,828,0.008454
math,2010,31,Mirror symmetry i-functions,7,828,0.008454
math,2010,32,Siegel uniformity conjecture,14,828,0.016908
math,2010,33,Group embedding dimension bounds,9,828,0.01087
math,2010,34,Convex cone optimization,3,828,0.003623
math,2010,35,Galois cohomology obstructions,13,828,0.0157
math,2010,36,Non-symplectic group actions,22,828,0.02657
math,2010,37,Hodge-Frobenius manifolds,18,828,0.021739
math,2010,38,Signed domination complexity,3,828,0.003623
math,2010,39,Reduced Khovanov homology,12,828,0.014493
math,2010,40,Contact manifold fillings,14,828,0.016908
math,2010,41,Martingale measure augmentation,17,828,0.020531
math,2010,42,Multizeta q-values,10,828,0.012077
math,2010,43,Pro pp group commensurability,9,828,0.01087
math,2010,44,n-ary bihom algebras,9,828,0.01087
math,2010,45,Non-smooth proximal gradient analysis,1,828,0.001208
math,2010,46,Nonlocal diffusion regularity,3,828,0.003623
math,2010,47,Extended hypergeometric functions,13,828,0.0157
math,2010,48,Quadratic Gorenstein ideals,20,828,0.024155
math,2010,49,Moduli sheaf operator theory,11,828,0.013285
math,2010,50,Singular Plateau Douglas Problem,13,828,0.0157
math,2010,51,Exponential family mirror descent,3,828,0.003623
math,2010,52,Heavy-tail renewal mixing times,8,828,0.009662
math,2010,53,Perfect divisibility graphs,22,828,0.02657
math,2010,54,Operator regression acceleration,0,828,0.0
math,2010,55,Hardy space fractional operators,4,828,0.004831
math,2010,56,Hive-spectrum large deviations,24,828,0.028986
math,2010,57,Decentralized consensus topologies,4,828,0.004831
math,2010,58,Fano threefold geometry,10,828,0.012077
math,2010,59,Fractional Maximal Operators,18,828,0.021739
math,2010,60,Complete intersection foliations,30,828,0.036232
math,2010,61,Physics-informed synthetic data generation,0,828,0.0
math,2010,62,Operadic Kan extensions,19,828,0.022947
math,2011,0,Mirror symmetry cohomology,14,913,0.015334
math,2011,1,Polynomial norm bounds,28,913,0.030668
math,2011,2,Yangian deformations,8,913,0.008762
math,2011,3,Multiplier ideals,18,913,0.019715
math,2011,4,Foliation theory,12,913,0.013143
math,2011,5,Clifford-algebra group theory,23,913,0.025192
math,2011,6,Hahn-Banach extensions,13,913,0.014239
math,2011,7,Quantum affine representations,11,913,0.012048
math,2011,8,Local cohomology monomial ideals,9,913,0.009858
math,2011,9,Pattern-avoiding permutations,14,913,0.015334
math,2011,10,Spectral amplitude relations,15,913,0.016429
math,2011,11,Quantum superalgebra structures,17,913,0.01862
math,2011,12,Geometric group theory equivalence,31,913,0.033954
math,2011,13,Knot move invariants,18,913,0.019715
math,2011,14,Fano variety bounds,9,913,0.009858
math,2011,15,Representability failure,9,913,0.009858
math,2011,16,Toric modular forms,13,913,0.014239
math,2011,17,Projective Galois group endomorphisms,24,913,0.026287
math,2011,18,Algebraic Hodge motives,11,913,0.012048
math,2011,19,Double plane structures,30,913,0.032859
math,2011,20,Random walk aging limits,6,913,0.006572
math,2011,21,Random packing asymptotics,15,913,0.016429
math,2011,22,Einstein-Kähler metrics,23,913,0.025192
math,2011,23,Super Lie identity theorems,9,913,0.009858
math,2011,24,Fibre-space Hodge cohomology vanishing,22,913,0.024096
math,2011,25,Lamination geodesic convergence,10,913,0.010953
math,2011,26,Random heap dynamics,7,913,0.007667
math,2011,27,Noncommutative crepant resolutions,21,913,0.023001
math,2011,28,Numerical PDE error analysis,6,913,0.006572
math,2011,29,Prime divisor asymptotics,11,913,0.012048
math,2011,30,Fragmentation-coalescent processes,10,913,0.010953
math,2011,31,Mirror symmetry i-functions,10,913,0.010953
math,2011,32,Siegel uniformity conjecture,16,913,0.017525
math,2011,33,Group embedding dimension bounds,8,913,0.008762
math,2011,34,Convex cone optimization,8,913,0.008762
math,2011,35,Galois cohomology obstructions,17,913,0.01862
math,2011,36,Non-symplectic group actions,25,913,0.027382
math,2011,37,Hodge-Frobenius manifolds,14,913,0.015334
math,2011,38,Signed domination complexity,19,913,0.020811
math,2011,39,Reduced Khovanov homology,19,913,0.020811
math,2011,40,Contact manifold fillings,10,913,0.010953
math,2011,41,Martingale measure augmentation,15,913,0.016429
math,2011,42,Multizeta q-values,13,913,0.014239
math,2011,43,Pro pp group commensurability,31,913,0.033954
math,2011,44,n-ary bihom algebras,3,913,0.003286
math,2011,45,Non-smooth proximal gradient analysis,1,913,0.001095
math,2011,46,Nonlocal diffusion regularity,18,913,0.019715
math,2011,47,Extended hypergeometric functions,17,913,0.01862
math,2011,48,Quadratic Gorenstein ideals,19,913,0.020811
math,2011,49,Moduli sheaf operator theory,17,913,0.01862
math,2011,50,Singular Plateau Douglas Problem,13,913,0.014239
math,2011,51,Exponential family mirror descent,3,913,0.003286
math,2011,52,Heavy-tail renewal mixing times,7,913,0.007667
math,2011,53,Perfect divisibility graphs,22,913,0.024096
math,2011,54,Operator regression acceleration,2,913,0.002191
math,2011,55,Hardy space fractional operators,14,913,0.015334
math,2011,56,Hive-spectrum large deviations,27,913,0.029573
math,2011,57,Decentralized consensus topologies,5,913,0.005476
math,2011,58,Fano threefold geometry,18,913,0.019715
math,2011,59,Fractional Maximal Operators,18,913,0.019715
math,2011,60,Complete intersection foliations,17,913,0.01862
math,2011,61,Physics-informed synthetic data generation,0,913,0.0
math,2011,62,Operadic Kan extensions,20,913,0.021906
math,2012,0,Mirror symmetry cohomology,23,1014,0.022682
math,2012,1,Polynomial norm bounds,13,1014,0.012821
math,2012,2,Yangian deformations,8,1014,0.00789
math,2012,3,Multiplier ideals,11,1014,0.010848
math,2012,4,Foliation theory,14,1014,0.013807
math,2012,5,Clifford-algebra group theory,20,1014,0.019724
math,2012,6,Hahn-Banach extensions,13,1014,0.012821
math,2012,7,Quantum affine representations,9,1014,0.008876
math,2012,8,Local cohomology monomial ideals,20,1014,0.019724
math,2012,9,Pattern-avoiding permutations,20,1014,0.019724
math,2012,10,Spectral amplitude relations,29,1014,0.0286
math,2012,11,Quantum superalgebra structures,12,1014,0.011834
math,2012,12,Geometric group theory equivalence,29,1014,0.0286
math,2012,13,Knot move invariants,19,1014,0.018738
math,2012,14,Fano variety bounds,7,1014,0.006903
math,2012,15,Representability failure,14,1014,0.013807
math,2012,16,Toric modular forms,21,1014,0.02071
math,2012,17,Projective Galois group endomorphisms,18,1014,0.017751
math,2012,18,Algebraic Hodge motives,8,1014,0.00789
math,2012,19,Double plane structures,17,1014,0.016765
math,2012,20,Random walk aging limits,5,1014,0.004931
math,2012,21,Random packing asymptotics,26,1014,0.025641
math,2012,22,Einstein-Kähler metrics,20,1014,0.019724
math,2012,23,Super Lie identity theorems,17,1014,0.016765
math,2012,24,Fibre-space Hodge cohomology vanishing,19,1014,0.018738
math,2012,25,Lamination geodesic convergence,9,1014,0.008876
math,2012,26,Random heap dynamics,8,1014,0.00789
math,2012,27,Noncommutative crepant resolutions,21,1014,0.02071
math,2012,28,Numerical PDE error analysis,13,1014,0.012821
math,2012,29,Prime divisor asymptotics,13,1014,0.012821
math,2012,30,Fragmentation-coalescent processes,17,1014,0.016765
math,2012,31,Mirror symmetry i-functions,12,1014,0.011834
math,2012,32,Siegel uniformity conjecture,20,1014,0.019724
math,2012,33,Group embedding dimension bounds,10,1014,0.009862
math,2012,34,Convex cone optimization,13,1014,0.012821
math,2012,35,Galois cohomology obstructions,15,1014,0.014793
math,2012,36,Non-symplectic group actions,20,1014,0.019724
math,2012,37,Hodge-Frobenius manifolds,23,1014,0.022682
math,2012,38,Signed domination complexity,19,1014,0.018738
math,2012,39,Reduced Khovanov homology,22,1014,0.021696
math,2012,40,Contact manifold fillings,16,1014,0.015779
math,2012,41,Martingale measure augmentation,37,1014,0.036489
math,2012,42,Multizeta q-values,13,1014,0.012821
math,2012,43,Pro pp group commensurability,20,1014,0.019724
math,2012,44,n-ary bihom algebras,12,1014,0.011834
math,2012,45,Non-smooth proximal gradient analysis,4,1014,0.003945
math,2012,46,Nonlocal diffusion regularity,18,1014,0.017751
math,2012,47,Extended hypergeometric functions,13,1014,0.012821
math,2012,48,Quadratic Gorenstein ideals,10,1014,0.009862
math,2012,49,Moduli sheaf operator theory,23,1014,0.022682
math,2012,50,Singular Plateau Douglas Problem,20,1014,0.019724
math,2012,51,Exponential family mirror descent,3,1014,0.002959
math,2012,52,Heavy-tail renewal mixing times,12,1014,0.011834
math,2012,53,Perfect divisibility graphs,30,1014,0.029586
math,2012,54,Operator regression acceleration,7,1014,0.006903
math,2012,55,Hardy space fractional operators,13,1014,0.012821
math,2012,56,Hive-spectrum large deviations,32,1014,0.031558
math,2012,57,Decentralized consensus topologies,6,1014,0.005917
math,2012,58,Fano threefold geometry,10,1014,0.009862
math,2012,59,Fractional Maximal Operators,24,1014,0.023669
math,2012,60,Complete intersection foliations,27,1014,0.026627
math,2012,61,Physics-informed synthetic data generation,0,1014,0.0
math,2012,62,Operadic Kan extensions,17,1014,0.016765
math,2013,0,Mirror symmetry cohomology,20,1190,0.016807
math,2013,1,Polynomial norm bounds,17,1190,0.014286
math,2013,2,Yangian deformations,8,1190,0.006723
math,2013,3,Multiplier ideals,21,1190,0.017647
math,2013,4,Foliation theory,22,1190,0.018487
math,2013,5,Clifford-algebra group theory,16,1190,0.013445
math,2013,6,Hahn-Banach extensions,30,1190,0.02521
math,2013,7,Quantum affine representations,11,1190,0.009244
math,2013,8,Local cohomology monomial ideals,24,1190,0.020168
math,2013,9,Pattern-avoiding permutations,23,1190,0.019328
math,2013,10,Spectral amplitude relations,20,1190,0.016807
math,2013,11,Quantum superalgebra structures,11,1190,0.009244
math,2013,12,Geometric group theory equivalence,40,1190,0.033613
math,2013,13,Knot move invariants,24,1190,0.020168
math,2013,14,Fano variety bounds,4,1190,0.003361
math,2013,15,Representability failure,8,1190,0.006723
math,2013,16,Toric modular forms,24,1190,0.020168
math,2013,17,Projective Galois group endomorphisms,30,1190,0.02521
math,2013,18,Algebraic Hodge motives,13,1190,0.010924
math,2013,19,Double plane structures,40,1190,0.033613
math,2013,20,Random walk aging limits,9,1190,0.007563
math,2013,21,Random packing asymptotics,21,1190,0.017647
math,2013,22,Einstein-Kähler metrics,34,1190,0.028571
math,2013,23,Super Lie identity theorems,17,1190,0.014286
math,2013,24,Fibre-space Hodge cohomology vanishing,20,1190,0.016807
math,2013,25,Lamination geodesic convergence,9,1190,0.007563
math,2013,26,Random heap dynamics,15,1190,0.012605
math,2013,27,Noncommutative crepant resolutions,36,1190,0.030252
math,2013,28,Numerical PDE error analysis,11,1190,0.009244
math,2013,29,Prime divisor asymptotics,13,1190,0.010924
math,2013,30,Fragmentation-coalescent processes,15,1190,0.012605
math,2013,31,Mirror symmetry i-functions,10,1190,0.008403
math,2013,32,Siegel uniformity conjecture,23,1190,0.019328
math,2013,33,Group embedding dimension bounds,15,1190,0.012605
math,2013,34,Convex cone optimization,15,1190,0.012605
math,2013,35,Galois cohomology obstructions,10,1190,0.008403
math,2013,36,Non-symplectic group actions,26,1190,0.021849
math,2013,37,Hodge-Frobenius manifolds,23,1190,0.019328
math,2013,38,Signed domination complexity,29,1190,0.02437
math,2013,39,Reduced Khovanov homology,20,1190,0.016807
math,2013,40,Contact manifold fillings,14,1190,0.011765
math,2013,41,Martingale measure augmentation,26,1190,0.021849
math,2013,42,Multizeta q-values,24,1190,0.020168
math,2013,43,Pro pp group commensurability,21,1190,0.017647
math,2013,44,n-ary bihom algebras,14,1190,0.011765
math,2013,45,Non-smooth proximal gradient analysis,9,1190,0.007563
math,2013,46,Nonlocal diffusion regularity,21,1190,0.017647
math,2013,47,Extended hypergeometric functions,16,1190,0.013445
math,2013,48,Quadratic Gorenstein ideals,24,1190,0.020168
math,2013,49,Moduli sheaf operator theory,15,1190,0.012605
math,2013,50,Singular Plateau Douglas Problem,21,1190,0.017647
math,2013,51,Exponential family mirror descent,6,1190,0.005042
math,2013,52,Heavy-tail renewal mixing times,17,1190,0.014286
math,2013,53,Perfect divisibility graphs,63,1190,0.052941
math,2013,54,Operator regression acceleration,7,1190,0.005882
math,2013,55,Hardy space fractional operators,8,1190,0.006723
math,2013,56,Hive-spectrum large deviations,26,1190,0.021849
math,2013,57,Decentralized consensus topologies,7,1190,0.005882
math,2013,58,Fano threefold geometry,13,1190,0.010924
math,2013,59,Fractional Maximal Operators,24,1190,0.020168
math,2013,60,Complete intersection foliations,22,1190,0.018487
math,2013,61,Physics-informed synthetic data generation,0,1190,0.0
math,2013,62,Operadic Kan extensions,15,1190,0.012605
math,2014,0,Mirror symmetry cohomology,26,1240,0.020968
math,2014,1,Polynomial norm bounds,22,1240,0.017742
math,2014,2,Yangian deformations,16,1240,0.012903
math,2014,3,Multiplier ideals,14,1240,0.01129
math,2014,4,Foliation theory,20,1240,0.016129
math,2014,5,Clifford-algebra group theory,27,1240,0.021774
math,2014,6,Hahn-Banach extensions,13,1240,0.010484
math,2014,7,Quantum affine representations,27,1240,0.021774
math,2014,8,Local cohomology monomial ideals,20,1240,0.016129
math,2014,9,Pattern-avoiding permutations,36,1240,0.029032
math,2014,10,Spectral amplitude relations,29,1240,0.023387
math,2014,11,Quantum superalgebra structures,21,1240,0.016935
math,2014,12,Geometric group theory equivalence,37,1240,0.029839
math,2014,13,Knot move invariants,17,1240,0.01371
math,2014,14,Fano variety bounds,15,1240,0.012097
math,2014,15,Representability failure,16,1240,0.012903
math,2014,16,Toric modular forms,17,1240,0.01371
math,2014,17,Projective Galois group endomorphisms,25,1240,0.020161
math,2014,18,Algebraic Hodge motives,10,1240,0.008065
math,2014,19,Double plane structures,36,1240,0.029032
math,2014,20,Random walk aging limits,15,1240,0.012097
math,2014,21,Random packing asymptotics,14,1240,0.01129
math,2014,22,Einstein-Kähler metrics,41,1240,0.033065
math,2014,23,Super Lie identity theorems,10,1240,0.008065
math,2014,24,Fibre-space Hodge cohomology vanishing,16,1240,0.012903
math,2014,25,Lamination geodesic convergence,13,1240,0.010484
math,2014,26,Random heap dynamics,22,1240,0.017742
math,2014,27,Noncommutative crepant resolutions,23,1240,0.018548
math,2014,28,Numerical PDE error analysis,15,1240,0.012097
math,2014,29,Prime divisor asymptotics,18,1240,0.014516
math,2014,30,Fragmentation-coalescent processes,8,1240,0.006452
math,2014,31,Mirror symmetry i-functions,14,1240,0.01129
math,2014,32,Siegel uniformity conjecture,17,1240,0.01371
math,2014,33,Group embedding dimension bounds,16,1240,0.012903
math,2014,34,Convex cone optimization,17,1240,0.01371
math,2014,35,Galois cohomology obstructions,22,1240,0.017742
math,2014,36,Non-symplectic group actions,26,1240,0.020968
math,2014,37,Hodge-Frobenius manifolds,25,1240,0.020161
math,2014,38,Signed domination complexity,23,1240,0.018548
math,2014,39,Reduced Khovanov homology,19,1240,0.015323
math,2014,40,Contact manifold fillings,15,1240,0.012097
math,2014,41,Martingale measure augmentation,23,1240,0.018548
math,2014,42,Multizeta q-values,6,1240,0.004839
math,2014,43,Pro pp group commensurability,28,1240,0.022581
math,2014,44,n-ary bihom algebras,12,1240,0.009677
math,2014,45,Non-smooth proximal gradient analysis,14,1240,0.01129
math,2014,46,Nonlocal diffusion regularity,17,1240,0.01371
math,2014,47,Extended hypergeometric functions,24,1240,0.019355
math,2014,48,Quadratic Gorenstein ideals,22,1240,0.017742
math,2014,49,Moduli sheaf operator theory,16,1240,0.012903
math,2014,50,Singular Plateau Douglas Problem,17,1240,0.01371
math,2014,51,Exponential family mirror descent,7,1240,0.005645
math,2014,52,Heavy-tail renewal mixing times,17,1240,0.01371
math,2014,53,Perfect divisibility graphs,56,1240,0.045161
math,2014,54,Operator regression acceleration,11,1240,0.008871
math,2014,55,Hardy space fractional operators,12,1240,0.009677
math,2014,56,Hive-spectrum large deviations,34,1240,0.027419
math,2014,57,Decentralized consensus topologies,5,1240,0.004032
math,2014,58,Fano threefold geometry,9,1240,0.007258
math,2014,59,Fractional Maximal Operators,22,1240,0.017742
math,2014,60,Complete intersection foliations,28,1240,0.022581
math,2014,61,Physics-informed synthetic data generation,0,1240,0.0
math,2014,62,Operadic Kan extensions,27,1240,0.021774
math,2015,0,Mirror symmetry cohomology,18,1393,0.012922
math,2015,1,Polynomial norm bounds,31,1393,0.022254
math,2015,2,Yangian deformations,7,1393,0.005025
math,2015,3,Multiplier ideals,21,1393,0.015075
math,2015,4,Foliation theory,17,1393,0.012204
math,2015,5,Clifford-algebra group theory,24,1393,0.017229
math,2015,6,Hahn-Banach extensions,21,1393,0.015075
math,2015,7,Quantum affine representations,14,1393,0.01005
math,2015,8,Local cohomology monomial ideals,13,1393,0.009332
math,2015,9,Pattern-avoiding permutations,39,1393,0.027997
math,2015,10,Spectral amplitude relations,30,1393,0.021536
math,2015,11,Quantum superalgebra structures,17,1393,0.012204
math,2015,12,Geometric group theory equivalence,29,1393,0.020818
math,2015,13,Knot move invariants,30,1393,0.021536
math,2015,14,Fano variety bounds,14,1393,0.01005
math,2015,15,Representability failure,12,1393,0.008615
math,2015,16,Toric modular forms,21,1393,0.015075
math,2015,17,Projective Galois group endomorphisms,35,1393,0.025126
math,2015,18,Algebraic Hodge motives,8,1393,0.005743
math,2015,19,Double plane structures,47,1393,0.03374
math,2015,20,Random walk aging limits,13,1393,0.009332
math,2015,21,Random packing asymptotics,22,1393,0.015793
math,2015,22,Einstein-Kähler metrics,27,1393,0.019383
math,2015,23,Super Lie identity theorems,14,1393,0.01005
math,2015,24,Fibre-space Hodge cohomology vanishing,23,1393,0.016511
math,2015,25,Lamination geodesic convergence,18,1393,0.012922
math,2015,26,Random heap dynamics,16,1393,0.011486
math,2015,27,Noncommutative crepant resolutions,28,1393,0.020101
math,2015,28,Numerical PDE error analysis,27,1393,0.019383
math,2015,29,Prime divisor asymptotics,20,1393,0.014358
math,2015,30,Fragmentation-coalescent processes,22,1393,0.015793
math,2015,31,Mirror symmetry i-functions,20,1393,0.014358
math,2015,32,Siegel uniformity conjecture,26,1393,0.018665
math,2015,33,Group embedding dimension bounds,16,1393,0.011486
math,2015,34,Convex cone optimization,23,1393,0.016511
math,2015,35,Galois cohomology obstructions,18,1393,0.012922
math,2015,36,Non-symplectic group actions,43,1393,0.030869
math,2015,37,Hodge-Frobenius manifolds,22,1393,0.015793
math,2015,38,Signed domination complexity,28,1393,0.020101
math,2015,39,Reduced Khovanov homology,15,1393,0.010768
math,2015,40,Contact manifold fillings,11,1393,0.007897
math,2015,41,Martingale measure augmentation,36,1393,0.025844
math,2015,42,Multizeta q-values,15,1393,0.010768
math,2015,43,Pro pp group commensurability,32,1393,0.022972
math,2015,44,n-ary bihom algebras,17,1393,0.012204
math,2015,45,Non-smooth proximal gradient analysis,9,1393,0.006461
math,2015,46,Nonlocal diffusion regularity,22,1393,0.015793
math,2015,47,Extended hypergeometric functions,22,1393,0.015793
math,2015,48,Quadratic Gorenstein ideals,10,1393,0.007179
math,2015,49,Moduli sheaf operator theory,25,1393,0.017947
math,2015,50,Singular Plateau Douglas Problem,19,1393,0.01364
math,2015,51,Exponential family mirror descent,7,1393,0.005025
math,2015,52,Heavy-tail renewal mixing times,17,1393,0.012204
math,2015,53,Perfect divisibility graphs,65,1393,0.046662
math,2015,54,Operator regression acceleration,16,1393,0.011486
math,2015,55,Hardy space fractional operators,15,1393,0.010768
math,2015,56,Hive-spectrum large deviations,48,1393,0.034458
math,2015,57,Decentralized consensus topologies,11,1393,0.007897
math,2015,58,Fano threefold geometry,21,1393,0.015075
math,2015,59,Fractional Maximal Operators,26,1393,0.018665
math,2015,60,Complete intersection foliations,28,1393,0.020101
math,2015,61,Physics-informed synthetic data generation,0,1393,0.0
