subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
cs,26,2010–2015,2015–2020,2010–2015 → 2015–2020,0.580532,0.419468,"causal, variable, cause, hyttinen, identifiability, intervention, latent, noisy, subject, behavior, cpn, inference, latent_variable, manipulator, observational, parameterization, perceiving, theorem, visual","causal, cause, variable, observational, inference, behavior, datum, perceiving, visual, counterfactual, effect, prediction, theorem, algorithm, belief, causality, causation, confounder, deconfounder, explanation, instrumental, intervention, latent_variable, manipulator, network, treatment"
cs,26,2015–2020,2020–2025,2015–2020 → 2020–2025,0.513431,0.486569,"causal, cause, variable, observational, inference, behavior, datum, perceiving, visual, counterfactual, effect, prediction, theorem, algorithm, belief, causality, causation, confounder, deconfounder, explanation, instrumental, intervention, latent_variable, manipulator, network, treatment","causal, causality, counterfactual, datum, observational, effect, explanation, graph, variable, intervention, treatment, confounder, llm, cause, latent_variable, reasoning"
cs,27,2000–2005,2005–2010,2000–2005 → 2005–2010,0.348339,0.651661,"security, protocol, alamo, authentication, confidentiality, forman, monitor, principal, apache, attack, clark, crude, execution, eye, formal, frame, jacob, kerbero, lasco, needham_schroeder_protocol, policy, predicate, retaliation, routine, soap, spore, timing, uppaal, yahalom","protocol, security, cryptographic_primitive, verification, correspondence, formal_verification, intruder, library, logic, phase, specification, tion, attack, clark, datalog, ddmp05, ddmr07, declarative, der06, dining_cryptographer, equivalence, fsmd, generalized, he05, jacob, knowledge, lbtrust, logicblox, msc, needham_schroeder_protocol, principal, property, smv, spore, timing, trust, uppaal, yahalom"
cs,27,2005–2010,2010–2015,2005–2010 → 2010–2015,0.522954,0.477046,"protocol, security, cryptographic_primitive, verification, correspondence, formal_verification, intruder, library, logic, phase, specification, tion, attack, clark, datalog, ddmp05, ddmr07, declarative, der06, dining_cryptographer, equivalence, fsmd, generalized, he05, jacob, knowledge, lbtrust, logicblox, msc, needham_schroeder_protocol, principal, property, smv, spore, timing, trust, uppaal, yahalom","protocol, security, verification, monitor, runtime, software, adr, deadlock, hyperltl, property, calculus, checker, constraint, contract, dining_cryptographer, equivalence, executable, fault, formal_verification, fsmd, mdpi, minicp, monitoring, msc, network, smv, specification, tee, timed, timing, untimed"
cs,27,2010–2015,2015–2020,2010–2015 → 2015–2020,0.478949,0.521051,"protocol, security, verification, monitor, runtime, software, adr, deadlock, hyperltl, property, calculus, checker, constraint, contract, dining_cryptographer, equivalence, executable, fault, formal_verification, fsmd, mdpi, minicp, monitoring, msc, network, smv, specification, tee, timed, timing, untimed","security, verification, monitor, attack, execution, flow, program, protocol, software, runtime, client, hardware, property, control, deadlock, gadget, hydra, ltsmin, minicp, prob, resilience, tee, vulnerability"
cs,27,2015–2020,2020–2025,2015–2020 → 2020–2025,0.522759,0.477241,"security, verification, monitor, attack, execution, flow, program, protocol, software, runtime, client, hardware, property, control, deadlock, gadget, hydra, ltsmin, minicp, prob, resilience, tee, vulnerability","attack, execution, security, software, verification, program, protocol, logic, runtime, taint, tool, vulnerability, flow, hardware, monitor, rust, safety, specification, tee, trace"
cs,28,2000–2005,2005–2010,2000–2005 → 2005–2010,0.328058,0.671942,"graph, extremal, lawler, optimization, vertex_cover, chromatic, exact, independent, maximal, peierl, set, uncorrelated, vertex, bethe, clu, cluster, consequence, correlation, cover, edge, ekk, fat, hard, heuristic, integer, network, path, pcp, run, triangle","graph, vertex, subgraph, algorithm, boxi, clu, cluster, edge, embed, fat, heuristic, myg, vertex_cover, approximation, bin_covering, cover, dalk, damks, dense, ell, ellkn, embeddability, mapsto, matchgate, metastable, path, pebble, polyhedra, polyhedron, polynomial, prf, regular, routing, sdp, trail, triangle"
cs,28,2005–2010,2010–2015,2005–2010 → 2010–2015,0.366372,0.633628,"graph, vertex, subgraph, algorithm, boxi, clu, cluster, edge, embed, fat, heuristic, myg, vertex_cover, approximation, bin_covering, cover, dalk, damks, dense, ell, ellkn, embeddability, mapsto, matchgate, metastable, path, pebble, polyhedra, polyhedron, polynomial, prf, regular, routing, sdp, trail, triangle","algorithm, approximation, graph, polynomial, vertex, hypergraph, vertex_cover, edge, trail, relaxation, ell, embed, epsilon, expansion, game, kmp, matchgate, minimum, regular, sdp, size, subgraph"
cs,28,2010–2015,2015–2020,2010–2015 → 2015–2020,0.838852,0.161148,"algorithm, approximation, graph, polynomial, vertex, hypergraph, vertex_cover, edge, trail, relaxation, ell, embed, epsilon, expansion, game, kmp, matchgate, minimum, regular, sdp, size, subgraph","algorithm, approximation, graph, hypergraph, polynomial, vertex, edge, size, vertex_cover, ell, subgraph, cover, degree, gvc, kernel, relaxation, trail"
cs,28,2015–2020,2020–2025,2015–2020 → 2020–2025,0.803848,0.196152,"algorithm, approximation, graph, hypergraph, polynomial, vertex, edge, size, vertex_cover, ell, subgraph, cover, degree, gvc, kernel, relaxation, trail","algorithm, approximation, edge, graph, hypergraph, polynomial, vertex, vertex_cover, subgraph, chebyshev, cut, ell, gnn, graphon, hyperedge, log_log, mmbs, node, size, spanner"
cs,29,2000–2005,2005–2010,2000–2005 → 2005–2010,0.444143,0.555857,"degree, internet, power_law, network, topology, distribution, faloutso, graph, node, club, exponent, statistical_mechanic, traceroute, bgp, chemical_reaction, equivalent, faloutsos, growth, law, note, organizing, relation, web, whois","network, topology, internet, graph, modularity, node, bgp, degree, distribution, path, power_law, routing, structure, traceroute, ass, coarse_graining, computer, exact, failure, hyperbolic, modular, multiplex, optimization, pascal, reduction, renormalization, route, size, whois"
cs,29,2005–2010,2010–2015,2005–2010 → 2010–2015,0.528826,0.471174,"network, topology, internet, graph, modularity, node, bgp, degree, distribution, path, power_law, routing, structure, traceroute, ass, coarse_graining, computer, exact, failure, hyperbolic, modular, multiplex, optimization, pascal, reduction, renormalization, route, size, whois","graph, network, topology, node, structure, degree, property, attack, failure, hyperbolic, internet, nestedness, power_law, random, algorithm, computer, disruption, interdependent, modularity, multiplex, pascal, pln, social, structural, triangle"
cs,29,2010–2015,2015–2020,2010–2015 → 2015–2020,0.502165,0.497835,"graph, network, topology, node, structure, degree, property, attack, failure, hyperbolic, internet, nestedness, power_law, random, algorithm, computer, disruption, interdependent, modularity, multiplex, pascal, pln, social, structural, triangle","degree, graph, network, node, community, interdependent, power_law, random, attack, distribution, percolation, topology, coefficient, conformity, connectedness, connectivity, darwini, dns, failure, link, metamorphosis, path, property, recon, rgg, rggs, road, structure"
cs,29,2015–2020,2020–2025,2015–2020 → 2020–2025,0.594675,0.405325,"degree, graph, network, node, community, interdependent, power_law, random, attack, distribution, percolation, topology, coefficient, conformity, connectedness, connectivity, darwini, dns, failure, link, metamorphosis, path, property, recon, rgg, rggs, road, structure","graph, network, node, degree, resilience, edge, attack, community, failure, link, power_law, structure, conformity, connectedness, connectivity, distribution, granovetter, hln, hypergraph, infrastructure, interdependent, ipv6, mesoscale, path, percolation, property, random, real_world, robustness, structural, temporal"
cs,30,2000–2005,2005–2010,2000–2005 → 2005–2010,0.0,1.0,"anthropometric, camera, cooperation, detection, face, gaze, head, image, orientation, single","attention, computational, covert, deployment, eye_movement, overt, primate, saccadic_eye_movement, subsequent, substrate"
cs,30,2005–2010,2010–2015,2005–2010 → 2010–2015,0.014864,0.985136,"attention, computational, covert, deployment, eye_movement, overt, primate, saccadic_eye_movement, subsequent, substrate","gaze, human, pathway, tracking, attentional, eye_tracking, fixation, image, observer, participant, saliency, sift, attention, boltzmann_machine, control, crowdsourced, datum, equipment, factored, frustum, identity, partial, periphery, point, pointer, rois, salient, slam, unlimited, video, view, youtube"
cs,30,2010–2015,2015–2020,2010–2015 → 2015–2020,0.582286,0.417714,"gaze, human, pathway, tracking, attentional, eye_tracking, fixation, image, observer, participant, saliency, sift, attention, boltzmann_machine, control, crowdsourced, datum, equipment, factored, frustum, identity, partial, periphery, point, pointer, rois, salient, slam, unlimited, video, view, youtube","gaze, human, image, eye_tracking, saliency, attention, visual, eye, face, fixation, point, estimation, eye_blink, eye_gaze, eyeblink, face_recognition, interaction, observer, rrnn, scene, sift, tracker, view, vqa"
cs,30,2015–2020,2020–2025,2015–2020 → 2020–2025,0.512743,0.487257,"gaze, human, image, eye_tracking, saliency, attention, visual, eye, face, fixation, point, estimation, eye_blink, eye_gaze, eyeblink, face_recognition, interaction, observer, rrnn, scene, sift, tracker, view, vqa","attention, eye, gaze, human, image, visual, eye_tracking, head, estimation, dataset, eye_gaze, eye_movement, face, robot, tracker, vision_language, vla"
cs,31,2000–2005,2005–2010,2000–2005 → 2005–2010,0.448035,0.551965,"dominating, graph, maximum, matching, weight, algorithm, minimum, approximable, bipartite, node, set, star, vertex, decomposition, deterministic, domatic, edge, exact, family, fekete, fwp, geometric, independent, minor_closed, mwmp, packing, positive_integer, relaxation, rule, sparse, sqrt, theorem","algorithm, dominating, graph, vertex, approximation, set, edge, bipartite, digraph, domatic, exact, maximum, pds, planar, polynomial, cover, deterministic, disk, fekete, forest, fraction, hardness, mathcal, packing, undirected"
cs,31,2005–2010,2010–2015,2005–2010 → 2010–2015,0.656166,0.343834,"algorithm, dominating, graph, vertex, approximation, set, edge, bipartite, digraph, domatic, exact, maximum, pds, planar, polynomial, cover, deterministic, disk, fekete, forest, fraction, hardness, mathcal, packing, undirected","algorithm, approximation, dominating, graph, maximum, disk, edge, packing, set, vertex, matching, weight, bar_bar, cal_cal, capacity, diagonal, greedy, interdiction, kernelization, mingreedy, mwbis, planar, polynomial, rectangle"
cs,31,2010–2015,2015–2020,2010–2015 → 2015–2020,0.814918,0.185082,"algorithm, approximation, dominating, graph, maximum, disk, edge, packing, set, vertex, matching, weight, bar_bar, cal_cal, capacity, diagonal, greedy, interdiction, kernelization, mingreedy, mwbis, planar, polynomial, rectangle","algorithm, approximation, graph, maximum, dominating, edge, matching, vertex, set, log_log, kernelization, mwbis, bipartite, disk, greedy, mingreedy, spanner"
cs,31,2015–2020,2020–2025,2015–2020 → 2020–2025,0.840299,0.159701,"algorithm, approximation, graph, maximum, dominating, edge, matching, vertex, set, log_log, kernelization, mwbis, bipartite, disk, greedy, mingreedy, spanner","algorithm, approximation, dominating, graph, matching, set, vertex, edge, bipartite, maximum, log_log, minimum, weight"
cs,32,2010–2015,2015–2020,2010–2015 → 2015–2020,0.376048,0.623952,"agent, asymmetrical, function, imitation, implicit, mentor, multiagent, observability, proto, pvf, pvfs, reinforcement, restricition, reward, rpvf, rpvfs, shaping, sweeping, symmetrical, unvisited","agent, reinforcement_learning, reward, action, advice, distributional, malaria, policy, reinforcement, imitation, survey, actor_critic, asymmetrical, demonstration, function, household, irl, kenya, proto, pvf, pvfs, question, rating, rpvf, rpvfs, shaping, symmetrical"
cs,32,2015–2020,2020–2025,2015–2020 → 2020–2025,0.60682,0.39318,"agent, reinforcement_learning, reward, action, advice, distributional, malaria, policy, reinforcement, imitation, survey, actor_critic, asymmetrical, demonstration, function, household, irl, kenya, proto, pvf, pvfs, question, rating, rpvf, rpvfs, shaping, symmetrical","agent, policy, reinforcement_learning, reward, imitation, offline, action, human, learning, preference, demonstration, irl, llm, rlhf, algorithm, distributional, expert, function, language, meta, rating"
cs,33,2000–2005,2005–2010,2000–2005 → 2005–2010,0.304173,0.695827,"email, node, anti_spam, attack, ddo_attack, email_spam, friend, network, reputation, spam, agent, attacker, cooperation, cyberspace, denial_service, ocean, social, trust","agent, network, community, email, encounter, node, spam, worm, algorithm, anti_spam, college, cyberspace, email_spam, football, friend, immunization, infection, interaction, overlay, peer, peer_peer, propagation, routing, social, structure, traverse, zachary_karate_club"
cs,33,2005–2010,2010–2015,2005–2010 → 2010–2015,0.319648,0.680352,"agent, network, community, email, encounter, node, spam, worm, algorithm, anti_spam, college, cyberspace, email_spam, football, friend, immunization, infection, interaction, overlay, peer, peer_peer, propagation, routing, social, structure, traverse, zachary_karate_club","network, social, botnet, community, modularity, node, attack, rumor, stegobot, sybil, anti, communication, defender, email, emph, friend, incest, infiltration, maba, multiplex, onionbot, security, socialbot, spy, timing, trust, twitter, unobservable, victim"
cs,33,2010–2015,2015–2020,2010–2015 → 2015–2020,0.504503,0.495497,"network, social, botnet, community, modularity, node, attack, rumor, stegobot, sybil, anti, communication, defender, email, emph, friend, incest, infiltration, maba, multiplex, onionbot, security, socialbot, spy, timing, trust, twitter, unobservable, victim","attack, network, social, node, sybil, community, rumor, trust, agent, graph, onionbot, privacy, spammer, adversary, bot, botnet, elite_sybil, epidemic, holoscope, immunization, link, linkmirage, multiplex, profile, security, twitter"
cs,33,2015–2020,2020–2025,2015–2020 → 2020–2025,0.745721,0.254279,"attack, network, social, node, sybil, community, rumor, trust, agent, graph, onionbot, privacy, spammer, adversary, bot, botnet, elite_sybil, epidemic, holoscope, immunization, link, linkmirage, multiplex, profile, security, twitter","attack, network, social, trust, node, agent, client, malicious, algorithm, community, privacy, sybil, adversary, aggregation, bot, byzantine, debunker, denim, email, gossipsub, graph, honeypot, learning, llm, revocation, spambot, vsns"
cs,34,2000–2005,2005–2010,2000–2005 → 2005–2010,0.372895,0.627105,"logic, complexity, dnnf, clause, edb, program, propositional, boolean, dpll, formula, mathit, npsb, obdd, propositional_satisfiability, satisfiability, satisfiable, transitivity, trg, boolean_satisfiability, compilation, csp, database, definability, definite, embeddable, fsat, grothendieck, hard, parameterized, stable, van_der_waerden","boolean, complexity, satisfiability, clause, csp, formula, polynomial, class, logic, satisfiable, approximability, clique_width, cnf, constraint, constraint_satisfaction, del, dichotomy, dpll, edb, exponential, function, graphical, grothendieck, hard, literal, modal, multilinear, phi, ppz, proof, propositional, pspace, qcsp, tautology, theorem, theory, unary, vpspace, width"
cs,34,2005–2010,2010–2015,2005–2010 → 2010–2015,0.649676,0.350324,"boolean, complexity, satisfiability, clause, csp, formula, polynomial, class, logic, satisfiable, approximability, clique_width, cnf, constraint, constraint_satisfaction, del, dichotomy, dpll, edb, exponential, function, graphical, grothendieck, hard, literal, modal, multilinear, phi, ppz, proof, propositional, pspace, qcsp, tautology, theorem, theory, unary, vpspace, width","boolean, satisfiability, formula, clause, logic, csp, width, cnf, cnf_formula, polynomial, proof, propositional, quantifier, theorem, 3cnf_formula, algebraic, backdoor, boolean_satisfiability, clique_width, complexity, connectivity, dichotomy, discordant, exponential, frege, rml, skolem, tlqsr, unary"
cs,34,2010–2015,2015–2020,2010–2015 → 2015–2020,0.485466,0.514534,"boolean, satisfiability, formula, clause, logic, csp, width, cnf, cnf_formula, polynomial, proof, propositional, quantifier, theorem, 3cnf_formula, algebraic, backdoor, boolean_satisfiability, clique_width, complexity, connectivity, dichotomy, discordant, exponential, frege, rml, skolem, tlqsr, unary","formula, polynomial, boolean, satisfiability, complexity, csp, logic, asp, dichotomy, proof, qbf, skolem, treewidth, boolean_satisfiability, bound, calc, class, cnf_formula, connectivity, definability, exponential, golay, intreg, porthos, refutation, semilinear, textrm_textrm, theorem, variable, width"
cs,34,2015–2020,2020–2025,2015–2020 → 2020–2025,0.569351,0.430649,"formula, polynomial, boolean, satisfiability, complexity, csp, logic, asp, dichotomy, proof, qbf, skolem, treewidth, boolean_satisfiability, bound, calc, class, cnf_formula, connectivity, definability, exponential, golay, intreg, porthos, refutation, semilinear, textrm_textrm, theorem, variable, width","complexity, formula, logic, polynomial, boolean, satisfiability, treewidth, circuit, csp, variable, asp, bound, clausal, complete, counting, exponential, function, intreg, mim_width, prime_implicant, qbf, qcsp, skolem, supercritical, width"
cs,35,2000–2005,2005–2010,2000–2005 → 2005–2010,0.74826,0.25174,"antenna, channel, code, psk, qstbc, space, block, diversity, mimo, orthogonal, phase_shift_keying, quasi, relay, transmit_antenna","antenna, channel, code, diversity, mimo, relay, space, gnaf_protocol, interference, lattice, stbc, transmit_antenna, block, constellation, dmt, orthogonal, precoder, psk, qstbc, rate, tradeoff"
cs,35,2005–2010,2010–2015,2005–2010 → 2010–2015,0.626047,0.373953,"antenna, channel, code, diversity, mimo, relay, space, gnaf_protocol, interference, lattice, stbc, transmit_antenna, block, constellation, dmt, orthogonal, precoder, psk, qstbc, rate, tradeoff","antenna, channel, interference, mimo, precoder, relay, dof, rate, scheme, code, network, transmitter, beamforming, csi, diversity, downlink, femtocell, massive_mimo, receiver, stbc, wireless"
cs,35,2010–2015,2015–2020,2010–2015 → 2015–2020,0.729894,0.270106,"antenna, channel, interference, mimo, precoder, relay, dof, rate, scheme, code, network, transmitter, beamforming, csi, diversity, downlink, femtocell, massive_mimo, receiver, stbc, wireless","antenna, channel, interference, massive_mimo, mimo, downlink, scheme, beamforming, cell, dof, receiver, transmission, beam, csi, degree_freedom, irs, preamble, precoder, relay"
cs,35,2015–2020,2020–2025,2015–2020 → 2020–2025,0.783425,0.216575,"antenna, channel, interference, massive_mimo, mimo, downlink, scheme, beamforming, cell, dof, receiver, transmission, beam, csi, degree_freedom, irs, preamble, precoder, relay","antenna, channel, massive_mimo, mimo, scheme, beamforming, communication, irs, cell, csi, transmission, beam, interference, dof, field, near, noma, precoding, receiver"
cs,36,2000–2005,2005–2010,2000–2005 → 2005–2010,0.599261,0.400739,"antenna, capacity, channel, csi, existence_uniqueness, rayleigh_rician, receiver, additive_white, awgn_channel, baseband, fading, mimo, transmitter_receiver","antenna, channel, mimo, receiver, transmitter, capacity, feedback, asymptotic, beamforming, csi, fading, matrix, rate, snr, transmitter_receiver, covariance_matrix, existence_uniqueness, imperfect_csit, information, interference, outage, rayleigh_rician"
cs,36,2005–2010,2010–2015,2005–2010 → 2010–2015,0.73083,0.26917,"antenna, channel, mimo, receiver, transmitter, capacity, feedback, asymptotic, beamforming, csi, fading, matrix, rate, snr, transmitter_receiver, covariance_matrix, existence_uniqueness, imperfect_csit, information, interference, outage, rayleigh_rician","antenna, channel, mimo, capacity, interference, matrix, receiver, snr, feedback, impairment, massive_mimo, outage, station, transmitter, wireless, asymptotic, beamforming, cell, diversity, equalization, power, rank, relay, sum, transceiver"
cs,36,2010–2015,2015–2020,2010–2015 → 2015–2020,0.658101,0.341899,"antenna, channel, mimo, capacity, interference, matrix, receiver, snr, feedback, impairment, massive_mimo, outage, station, transmitter, wireless, asymptotic, beamforming, cell, diversity, equalization, power, rank, relay, sum, transceiver","antenna, channel, massive_mimo, mimo, input_output_mimo, interference, estimation, pilot, beamforming, cell, matrix, pilot_contamination, station, uplink, capacity, csi, downlink, feedback, impairment, optimization, preamble, receiver, transmission"
cs,36,2015–2020,2020–2025,2015–2020 → 2020–2025,0.762734,0.237266,"antenna, channel, massive_mimo, mimo, input_output_mimo, interference, estimation, pilot, beamforming, cell, matrix, pilot_contamination, station, uplink, capacity, csi, downlink, feedback, impairment, optimization, preamble, receiver, transmission","antenna, channel, input_output_mimo, mimo, estimation, massive_mimo, ris, communication, matrix, cell, csi, isac, optimization, algorithm, fas, interference, irs, pilot, transmission, uplink"
cs,37,2000–2005,2005–2010,2000–2005 → 2005–2010,0.250999,0.749001,"auction, ebay, listing, revenue, seller, visitor, website, bidder, bundle, elicitation, equilibrium, percent, usage","mechanism, advertiser, auction, revenue, slot, adword_auction, bidder, valuation, allocation, incentive_compatible, item, advertising, auctioneer, bid, budget, google_yahoo, lottery, maximizer, mediator, pay_bid, price, pricing, rank, rule, swoopo"
cs,37,2005–2010,2010–2015,2005–2010 → 2010–2015,0.529577,0.470423,"mechanism, advertiser, auction, revenue, slot, adword_auction, bidder, valuation, allocation, incentive_compatible, item, advertising, auctioneer, bid, budget, google_yahoo, lottery, maximizer, mediator, pay_bid, price, pricing, rank, rule, swoopo","auction, mechanism, revenue, bidder, market, advertiser, bid, budget, item, price, price_auction, supply_chain, valuation, bidding, double, electronic, optimal, pay_bid, revelation, rubber, swoopo, utility"
cs,37,2010–2015,2015–2020,2010–2015 → 2015–2020,0.626262,0.373738,"auction, mechanism, revenue, bidder, market, advertiser, bid, budget, item, price, price_auction, supply_chain, valuation, bidding, double, electronic, optimal, pay_bid, revelation, rubber, swoopo, utility","advertiser, auction, mechanism, revenue, bidder, buyer, item, bid, optimal, budget, market, price, seller, adword, bank, envy, fantasy_sport, payout, reserve_price, resubmission, revelation, valuation"
cs,37,2015–2020,2020–2025,2015–2020 → 2020–2025,0.634615,0.365385,"advertiser, auction, mechanism, revenue, bidder, buyer, item, bid, optimal, budget, market, price, seller, adword, bank, envy, fantasy_sport, payout, reserve_price, resubmission, revelation, valuation","auction, buyer, mechanism, revenue, seller, advertiser, bidder, price, price_auction, bid, bidding, advertising, item, optimal, reserve_price, valuation"
cs,38,2000–2005,2005–2010,2000–2005 → 2005–2010,0.434519,0.565481,"manifold, nonlinear, point, dimension, geometrical, gmst, tangent, unorganized, characteristic, classification, complexity, dimensional, dimensionality_reduction, eigendecomposition, geodesic, learning, lighting_condition, lloyd, map, mst, neighborhood, plateau, preservation, quantization, sample, set, space, topological","manifold, dimension, dimensional, intrinsic, euclidean, isomap, kernel, nonlinear, norm, submanifold, axiomatic, circle, cohomology, complexity, coordinate, datum, dimensionality_reduction, ech, explicit, geometrical, hilbertian, learning, lloyd, map, mapping, nldr, pca, perelman, quantization, rip_filtration, space, uci_repository"
cs,38,2005–2010,2010–2015,2005–2010 → 2010–2015,0.391445,0.608555,"manifold, dimension, dimensional, intrinsic, euclidean, isomap, kernel, nonlinear, norm, submanifold, axiomatic, circle, cohomology, complexity, coordinate, datum, dimensionality_reduction, ech, explicit, geometrical, hilbertian, learning, lloyd, map, mapping, nldr, pca, perelman, quantization, rip_filtration, space, uci_repository","datum, manifold, dimensional, point, intrinsic, basis, distance, learning, mapping, mirror_descent, nonlinear, spgp, vsgp, dataset, dictionary, dimensionality, dimensionality_reduction, explicit, geometry, grassmann, isomap, isometric, neighborhood, nieqa, nmf, nystrom, partial, pca, regression, sample, semimetric, space, unn, variable"
cs,38,2010–2015,2015–2020,2010–2015 → 2015–2020,0.575874,0.424126,"datum, manifold, dimensional, point, intrinsic, basis, distance, learning, mapping, mirror_descent, nonlinear, spgp, vsgp, dataset, dictionary, dimensionality, dimensionality_reduction, explicit, geometry, grassmann, isomap, isometric, neighborhood, nieqa, nmf, nystrom, partial, pca, regression, sample, semimetric, space, unn, variable","datum, manifold, dimension, dimensionality_reduction, algorithm, dimensional, space, distance, learning, matrix, point, sample, ccm, clem, completability, curvature, intrinsic, kernel, label, linear, manifoldnet, mirror_descent, pga, riemannian, riemannian_manifold, semimetric, structure, trivialization"
cs,38,2015–2020,2020–2025,2015–2020 → 2020–2025,0.711031,0.288969,"datum, manifold, dimension, dimensionality_reduction, algorithm, dimensional, space, distance, learning, matrix, point, sample, ccm, clem, completability, curvature, intrinsic, kernel, label, linear, manifoldnet, mirror_descent, pga, riemannian, riemannian_manifold, semimetric, structure, trivialization","datum, dimension, dimensional, manifold, dimensionality_reduction, learning, space, euclidean, riemannian, geodesic, geometric, intrinsic, algorithm, distance, geometry, graph, isomap, kernel, laplacian, linear"
cs,39,2000–2005,2005–2010,2000–2005 → 2005–2010,0.370072,0.629928,"aggregate, duty_cycle, energy, expenditure, node, optimization, power, power_allocation, strategic, wireless","energy, power, node, channel, cognitive_radio, cooperative, expenditure, mapel, multiuser, receiver, sensor, strategic, transmission, wireless, wtm, ack_nak, aggregate, bit, cdma, duty_cycle, game, mudiv, optimization, overhead, power_allocation, qos, rate, scheduling, sensing"
cs,39,2005–2010,2010–2015,2005–2010 → 2010–2015,0.420222,0.579778,"energy, power, node, channel, cognitive_radio, cooperative, expenditure, mapel, multiuser, receiver, sensor, strategic, transmission, wireless, wtm, ack_nak, aggregate, bit, cdma, duty_cycle, game, mudiv, optimization, overhead, power_allocation, qos, rate, scheduling, sensing","channel, energy, transmission, power, wireless, energy_harvesting, mudiv, antenna, network, optimal, packet, rate, receiver, ack_nak, cognitive_radio, completion, cooperative, eewf, multiuser, power_allocation, relay, replenishment, scheduling, sensing, sensor, sinr, transmitter"
cs,39,2010–2015,2015–2020,2010–2015 → 2015–2020,0.758829,0.241171,"channel, energy, transmission, power, wireless, energy_harvesting, mudiv, antenna, network, optimal, packet, rate, receiver, ack_nak, cognitive_radio, completion, cooperative, eewf, multiuser, power_allocation, relay, replenishment, scheduling, sensing, sensor, sinr, transmitter","channel, energy, energy_harvesting, power, transmission, wireless, beamforming, transmitter, communication, relay, antenna, irs, optimal, csi, network, receiver, swipt"
cs,39,2015–2020,2020–2025,2015–2020 → 2020–2025,0.541084,0.458916,"channel, energy, energy_harvesting, power, transmission, wireless, beamforming, transmitter, communication, relay, antenna, irs, optimal, csi, network, receiver, swipt","beamforming, channel, communication, energy, wireless, power, ris, reconfigurable_intelligent_surface, csi, irs, optimization, transmission, energy_harvesting, relay, star_ris"
cs,40,2010–2015,2015–2020,2010–2015 → 2015–2020,0.393541,0.606459,"distortion, image, depth, multiview, texture, auto_encoder, iqa, rate, algorithm, allocation, bit, bitrate, compression, conferencing, contourlet, contourlet_transform, dibr, gms, gradient, input, magnitude, mutual_information, quality, video, view","compression, distortion, image, video, quality, deep, network, optical_flow, auto_encoder, brightness_constancy, conferencing, frame, rate, algorithm, asl, bitrate, cnn, contourlet, contourlet_transform, jpeg, warp"
cs,40,2015–2020,2020–2025,2015–2020 → 2020–2025,0.831429,0.168571,"compression, distortion, image, video, quality, deep, network, optical_flow, auto_encoder, brightness_constancy, conferencing, frame, rate, algorithm, asl, bitrate, cnn, contourlet, contourlet_transform, jpeg, warp","compression, distortion, image, network, quality, video, codec, deep, frame, optical_flow, rate, motion, dataset, leni"
cs,41,2000–2005,2005–2010,2000–2005 → 2005–2010,0.365215,0.634785,"algebraic, code, cyclic, clifford, stabilizer, bch, bound, distance, nice, piret, polynomial, trellis, adic, asymptotic, automorphism, basis, bruijn, code_gilbert_varshamov, convolutional, cyclicity, decodable, hermitian, knill, matrix, mds, par_ihn, quantum, reed_solomon_code","code, hermitian, ary, bch, cyclic, group, quantum, distance, formula, moment_kloosterman, mrd, orthogonal, power, algebraic, bound, convolutional, coset, decodable, goppa, infinite, kerdock, matrix, mds, par_ihn, pic, pless, polynomial, pseudocodeword, quasi_cyclic, rank, recursive, reed_solomon_code, residue, ssd, stabilizer, weight"
cs,41,2005–2010,2010–2015,2005–2010 → 2010–2015,0.489308,0.510692,"code, hermitian, ary, bch, cyclic, group, quantum, distance, formula, moment_kloosterman, mrd, orthogonal, power, algebraic, bound, convolutional, coset, decodable, goppa, infinite, kerdock, matrix, mds, par_ihn, pic, pless, polynomial, pseudocodeword, quasi_cyclic, rank, recursive, reed_solomon_code, residue, ssd, stabilizer, weight","code, cyclic, weight, quantum, alternant_goppa, bch, construction, group, irreducible_cyclic, quasi_cyclic, reed_solomon_code, algebra, ary, automorphism, ccft, channel, constacyclic, distance, distribution, divisor, elliptic_curve, goppa, gqc, hermitian, lattice, ldc, list, listl, moment_kloosterman, multivariate, negacyclic, orthogonal, polynomial, power, quasi, rank, rip, syndrome"
cs,41,2010–2015,2015–2020,2010–2015 → 2015–2020,0.579048,0.420952,"code, cyclic, weight, quantum, alternant_goppa, bch, construction, group, irreducible_cyclic, quasi_cyclic, reed_solomon_code, algebra, ary, automorphism, ccft, channel, constacyclic, distance, distribution, divisor, elliptic_curve, goppa, gqc, hermitian, lattice, ldc, list, listl, moment_kloosterman, multivariate, negacyclic, orthogonal, polynomial, power, quasi, rank, rip, syndrome","code, cyclic, construction, mathbb_mathbb, matrix, mds, quantum, algebraic, constacyclic, lcd, linear, skew_cyclic, weight, algebra, alternant_goppa, ary, bch, codeword, design, distance, family, gabidulin, gqc, hermitian, lattice, length, mathbb_mathbb_mathbb_mathbb, mathrm_pgl, permutation, polynomial, quasi_cyclic, rank, ring, rip"
