subject,topic_id,window,win_start,win_end,top_words,n_words
math,20,2020–2025,2020,2025,"estimate, potential, mathbb_mathbb, schr_dinger_operator, frac, function, random_walk, schr_dinger, kernel, mathbb, measure, operator, particle, random, approximation, collision, convergence, decay, energy, grushin, limit, probability, rate, saloff_coste",24
math,21,2000–2005,2000,2005,"random, random_walk, convex_hull, walker, car, fredholm_determinant, goe, growth, measure, past, position, regime, speed, virag, angel, applied, ballistic_deposition, benjamini, borodin_okounkov, brownian_motion, bus, distribution, domino_tiling_aztec_diamond, exponent, gaussian, grain, packing, parking, png, poisson, renyi, rhombus_tiling, saw, scenery, self, sepp_inen, spatial, thermodynamic, unit_circle",39
math,21,2005–2010,2005,2010,"random, random_walk, poisson, distribution, scenery, central_limit_theorem, growth, limit, probability, radius, walker, amit, anan, box, bus, car, chaos, compound_poisson, convex_hull, deviation, environment, ergodic, extreme, goe, grain, hull, measure, network, particle, peliti, quadrangulation, sinai_walk, site, srw, statistic, valley",36
math,21,2010–2015,2010,2015,"distribution, limit, random, random_walk, particle, poisson, central_limit_theorem, environment, point, distance, gaussian, cactus, chaos, color, ergodic, growth, hyperbolic, law, measure, probability, quadrangulation, radius, scatterer, site, stationary, statistic",26
math,21,2015–2020,2015,2020,"distribution, gaussian, limit, probability, random, random_walk, poisson, central_limit_theorem, measure, point, dpp, law, bike_sharing, convergence, deviation, environment, mathbf_mathbf",17
math,21,2020–2025,2020,2025,"distribution, gaussian, limit, random, random_walk, central_limit_theorem, point, poisson, probability, asymptotic, law, rate, convergence, excursion, field, fluctuation, hyperbolic, measure, parking, persistence_diagram, spatial, stochastic",22
math,22,2000–2005,2000,2005,"einstein, kaehler, metric, kahler, manifold, curvature, ricci_flow, scalar_curvature, dkp, conformal, constant, einstein_metric, flow, 4ud, dispersionless, eigenvalue, lagrangian, mabuchi, overset_overset, pluriminimal, quaternionic, ricci_tensor",22
math,22,2005–2010,2005,2010,"einstein, kaehler, manifold, metric, ricci_flow, curvature, flow, kahler, conformal, einstein_metric, hler_ricci, hler, nonholonomic, overset_overset",14
math,22,2010–2015,2010,2015,"curvature, einstein, manifold, metric, ricci_flow, flow, conformal, einstein_metric, kahler, cmc, hler, hler_einstein, kaehler, riemannian, scalar_curvature, hler_ricci, mean_curvature, ricci_soliton",18
math,22,2015–2020,2015,2020,"curvature, einstein, manifold, metric, ricci_flow, scalar_curvature, flow, conformal, hler, kahler, einstein_metric, hler_einstein, ricci_curvature, hermitian, para",15
math,22,2020–2025,2020,2025,"conformal, curvature, einstein, manifold, metric, ricci_flow, ricci_curvature, scalar_curvature, hler, einstein_metric, gradient, hler_einstein, ricci_soliton, riemannian_manifold",14
math,23,2000–2005,2000,2005,"algebra, lie_superalgebra, lie_algebra, algebras, basis, kostant, osp, presentation, schur, bracket, cal, frak, lie_superalgebras, root, subalgebra, truncated, amitsur_levitzki, annihilation, bar_bar, basic, derivation, lie, matrix, polyvector, superalgebra, uce, universal",27
math,23,2005–2010,2005,2010,"algebra, lie_algebra, lie_superalgebra, superalgebra, lie, subalgebra, bracket, derivation, super, superalgebras, supertrace, akivis, bar, bar_bar, bigwedge_bullet, cartan, ceheisceheis, dimensional, form, frak, grozman, ihara, jacobi, mathfrak_mathfrak, module, odd, osp, seaweed, shchepochkina, splint, superdimension",31
math,23,2010–2015,2010,2015,"lie, lie_algebra, lie_superalgebra, superalgebra, algebra, derivation, subalgebra, supergroup, super, chief, brace, cheng, cocycle, dimensional, jacobi, kac_moody, mathbf, maximal, module, multiloop, odd, poincare, superalgebras, superbialgebra",24
math,23,2015–2020,2015,2020,"algebra, lie, lie_algebra, lie_superalgebra, subalgebra, mathfrak, mathfrak_mathfrak, superalgebra, derivation, oplus, bol_superalgebra, characteristic, chief, mathcal, mathfrak_krv, mathfrak_osp_mathfrak_osp, module, superalgebras, supergroup",19
math,23,2020–2025,2020,2025,"algebra, lie_algebra, lie_superalgebra, mathfrak, mathfrak_mathfrak, superalgebra, lie, subalgebra, derivation, lie_superalgebras, comprelie, hom, lie_yamaguti, mathcal, mathfrak_osp_mathfrak_osp, module, operad, pseudoform, superalgebras, supersymmetric",20
math,24,2000–2005,2000,2005,"kodaira, projective, dimension, bundle, manifold, fibre, hodge, holomorphic, surface, cohomology, curve, dominable, bold, cic, degeneration, family, fibration, jet, kawamata_viehweg, kbm, linkage, multiplicity, polar, scheme, singularity, smooth, splice, subextremal, vector_bundle",29
math,24,2005–2010,2005,2010,"hodge, cohomology, kodaira, manifold, curve, projective, variety, surface, algebraic, fiber, adot, analytique, cic, dimension, divisor, fibration, generic, holomorphic, irreductible, kuga_satake, kummer, milnor_fiber, multiplicity, singularity, smooth, splice, stein, subextremal, transcendental, zariski",30
math,24,2010–2015,2010,2015,"hodge, manifold, cohomology, holomorphic, singularity, variety, kodaira, projective, bundle, curve, fiber, fibration, hypersurface, adot, class, compact, crossing, levi, mbm, milnor_fiber, morphism, semiregularity, trisymplectic",23
math,24,2015–2020,2015,2020,"cohomology, hodge, holomorphic, manifold, bundle, fiber, projective, singularity, variety, dimension, hypersurface, smooth, class, compact, divisor, fibration, fibre, hler, kahler, line_bundle, metric, milnor_fiber",22
math,24,2020–2025,2020,2025,"hodge, holomorphic, manifold, variety, kodaira, cohomology, hler, curve, projective, singularity, smooth, dimension, fibration, fibre, astheno_hler, fiber, line_bundle, surface, vaisman",19
math,25,2000–2005,2000,2005,"geodesic, hyperbolic, metric, valuation, boundary, homology, lamination, manifold, tori, associate, length, surface, teich, teichmueller, core, curvature, curve, gromov, hempel, minima, norm, pant, punctured, rth, teichm_ller_space, teichmuller, tit, torus, weil_petersson",29
math,25,2005–2010,2005,2010,"boundary, geodesic, hyperbolic, lamination, surface, teichmuller, thurston, metric, teichm_ller_space, map, siegel, teichmueller, bicycle, curve, cusp, gardiner_masur_boundary, holomorphic, length, ray, rth, weil_petersson",21
math,25,2010–2015,2010,2015,"geodesic, hyperbolic, surface, teichm_ller_space, length, metric, lamination, teichmuller, boundary, weil_petersson, fenchel_nielsen, shear, thurston, gardiner_masur_boundary, grafting, quasiconformal, ray, systole, teichm_ller_metric",19
math,25,2015–2020,2015,2020,"boundary, geodesic, hyperbolic, lamination, metric, surface, teichm_ller_space, domain, map, thurston, cardq, convex, length, quasicircle, subset, teichmuller, tube, varphi, visual, volume, weil_petersson",21
math,25,2020–2025,2020,2025,"boundary, geodesic, hyperbolic, metric, surface, thurston, fuchsian, map, teichm_ller_space, convex, distance, domain, lamination, earthquake, flow, function, geod, hybrid, partial_partial, space, subset, teichm_ller_rander",22
math,26,2000–2005,2000,2005,"probability, random_walk, random, walk, walker, deviation, displacement, gnrn, lambda, markov_chain, metastable, return, stationary, undecidable, binary, composition, distribution, environment, exit, hankel_determinant, internal_degree_freedom, item, kth, lyapunov, lyopem, matrix, meyn, multiplexed, multiplicative_chaos, rate, removeable, reversible, self_similar, structure, subset, tweedie",36
math,26,2005–2010,2005,2010,"random, random_walk, environment, markov_chain, probability, recurrence, chain, chip, composition, edge, gnrn, graph, rotor, self_similar, tree, binary, escape, measure, propp, regeneration, removeable, rotor_router, stationary, structure, subset, tasep, transient, walk",28
math,26,2010–2015,2010,2015,"graph, markov_chain, random, random_walk, probability, distribution, stationary, record, tree, walk, conlon, cutoff, environment, escape, law, machine, markov, mother, permutation, recurrence, recurrent, reversibility, reversible, rotor, schacht, soup, statistic, theorem",28
math,26,2015–2020,2015,2020,"graph, markov_chain, probability, random, random_walk, tree, walk, cutoff, distribution, environment, markov, regenerative, stationary, color, edge, exchangeable, extinction, leap, matrix, meander, reversible, sia, soup, transition, vertex",25
math,26,2020–2025,2020,2025,"graph, markov_chain, probability, random, random_walk, walk, tree, stationary, distribution, mathsf, vertex, edge, environment, expander, fix, meander, rcrs, record, sandpile, selectable, ssm, step",22
math,27,2000–2005,2000,2005,"algebra, resolution, cohen_macaulay, module, ideal, kappa, ring, aleph, arithmetic_macaulayfication, buchsbaum, eisenbud, gamma, gorenstein, injective, popescu, rees, scr_scr, spec, symbolic_rees, cardinal_kappa, commutative, dimension, local, mobius, r1mf, wehrung",26
math,27,2005–2010,2005,2010,"algebra, gorenstein, module, resolution, ring, cohen_macaulay, category, dimension, local, ideal, injective, noncommutative, biserial, biss_biss, crepant_resolution, ext, frobenius, gfd, gpd, hereditary, lexsegment, nonimmersion, r1mf",23
math,27,2010–2015,2010,2015,"module, ring, gorenstein, resolution, algebra, cohen_macaulay, dimension, ideal, category, injective, projective, rickart, artinian, depth, local, biserial, frobenius, monoid, noncommutative",19
math,27,2015–2020,2015,2020,"cohen_macaulay, dimension, gorenstein, module, ring, algebra, ideal, injective, local, projective, resolution, auslander, category, monoid, operatorname",15
math,27,2020–2025,2020,2025,"dimension, gorenstein, module, ring, algebra, category, ideal, operatorname, projective, cohen_macaulay, injective, local, mathfrak, resolution, auslander, mathrm, mbox_proj, nil, submodule",19
math,28,2000–2005,2000,2005,"combustion, computational, error, numeric, pde, schema, aspect, cavity, coarse, difference, efficiently, fine, finite_element, flow, interpolation, level, mesh, navi_stoke, numerical, practical, resolution, richtmyer, stream, wrong",24
math,28,2005–2010,2005,2010,"discretization, numerical, scheme, correction, pde, pressure, cfd, error, viscoplasticity, accuracy, advection, barotropic_compressible, combustion, compressible_barotropic_navier, computational, discrete, finite_element, fluid, incompressibility, lubrication, navier_stoke, numeric, order, particle, practical, richtmyer, sake, schema, stability, stoke, taylor, wrong",32
math,28,2010–2015,2010,2015,"discretization, error, finite_element, numerical, scheme, accuracy, mesh, approximation, discontinuous_galerkin, difference, sbp, convergence, estimate, fluid, galerkin, jet, lubrication, order, particle, shallow_water, stability, stoke, viscoplasticity",23
math,28,2015–2020,2015,2020,"discretization, error, finite_element, mesh, numerical, order, scheme, accuracy, adaptive, pde, approximation, discontinuous_galerkin, nonlinear, solver",14
math,28,2020–2025,2020,2025,"accuracy, discretization, error, finite_element, mesh, numerical, order, scheme, adaptive, convergence, pde, discontinuous_galerkin, implicit, shock",14
math,29,2000–2005,2000,2005,"integer, power, prime, rieman, dirichlet, sum, modulo, multiplet, pdf, region, arithmetic_progression, calculation, exponential, hypothesis, issai, liminf, log, primality, set, sieve",20
math,29,2005–2010,2005,2010,"prime, integer, log, arithmetic_progression, gap, log_log, divisor, frac, function, leq, primality, riemann_hypothesis, robin, sum, bit, derandomization, distribution, equiv_bmod, euler, functional, gallagher, goldston_pintz_yildirim, lcm, lcm_lcm, liminf, loglogx, logx, modulo, power, prod, pseudopower, pseudosquare, rieman, rsa, sieve",35
math,29,2010–2015,2010,2015,"prime, function, frac, integer, log_log, riemann_hypothesis, log, sieve, consecutive, divisor, gallagher, gap, leq, sopfr, sum, 2dt, carmichael, constellation, euler, int, interval, jacobsthal, lfloor, loglogx, logx, rfloor, tfrac, zsigmondy",28
math,29,2015–2020,2015,2020,"frac, function, integer, log, log_log, prime, consecutive, sum, divisor, factor, leq, totient, conjecture, estimate, interval, lfloor, rfloor, right, sidon, wirsing, zsigmondy",21
math,29,2020–2025,2020,2025,"function, leq, log, log_log, prime, sum, frac, divisor, factor, integer, right, big, ell, estimate, multiplicative, murty, sieve, sqrt_log",18
math,30,2000–2005,2000,2005,"probability, fragmentation, coagulation_fragmentation, coalescent, dirichlet, invariant, law, locus, measure, repetition, transience, aggregation, allele, bertoin, branching, brownian, chain, discretization, marcus_lushnikov, markov_chain, offspring, poisson, population, random_walk, rouault, tree",26
math,30,2005–2010,2005,2010,"coalescent, population, tree, fragmentation, branching, random, genealogy, particle, distribution, offspring, allele, brownian, cell, deme, fragment, galton_watson_tree, individual, locus, marcus_lushnikov, markov_chain, migration, mrca, mutation, neutral, parasite, phenotype, probability, rate, speciation",29
math,30,2010–2015,2010,2015,"branching, individual, population, coalescent, tree, genealogy, particle, distribution, fragmentation, mutation, random, allele, extinction, rate, trait, carrying_capacity, immigration, migration, patch",19
math,30,2015–2020,2015,2020,"branching, coalescent, distribution, individual, particle, population, tree, random, extinction, fragmentation, mutation, cell, excursion, genealogy, genome, hillslope, size, specie",18
math,30,2020–2025,2020,2025,"branching, distribution, population, tree, mutation, coalescent, particle, random, fitness, individual, offspring, probability, size, ancestral_lineage, child, galton_watson, genetic, selection",18
math,31,2000–2005,2000,2005,"equivariant, invariant, tinybbb, arakelov, article, cohomology, encyclopedia, euler_characteristic, finite, gromov_witten, group, hat, lam, mathematical, overview, physic, smallbbb, type, bundle, cal, floer, gallery, gauge, lagrangian, lamg, lefschetz, lescop, lien, manifold, mirror, orbit, ordering, pattern, principle, quantum, quot, symplectic",37
math,31,2005–2010,2005,2010,"invariant, group, encyclopedia, equivariant, physic, genus, gromov_witten, operad, orbifold, overview, prop, reflection, anomaly_cancellation, article, cell, chapter, commensurability, correspondence, discriminant, erlangen_program, factorisation, fan, filtration, finite, genera, hochschild, journees, lattice, lien, mathematical, mirror_symmetry, ncp, operator, ring, split, springer, symplectic, toric, twisted, type",40
math,31,2010–2015,2010,2015,"invariant, group, equivariant, toric, gromov_witten, ncp, symplectic, correspondence, discriminant, lattice, mirror, mirror_symmetry, orbifold, reflection, toric_variety, acute, bar, chapter, choreography, conjecture, curve, descendent, factorisation, fan, jacobian, pentagram, polygon, prym, schottky, surface, symmetry",31
math,31,2015–2020,2015,2020,"invariant, gromov_witten, group, orbifold, symplectic, dellac_configuration, equivariant, ltimes, mathbb, meridian, mirror, point, toric, welschinger, acute, conjecture, dimap, fjrw, formula, givental, landau_ginzburg, lens, mathbb_mathbb, mathsf, mirror_symmetry, reflection, robinson, seiberg_witten_invariant, specie, species, theory, toric_variety, transfer, variety, vir, zamolodchikov",36
math,31,2020–2025,2020,2025,"equivariant, invariant, symplectic, group, curve, formula, mirror_symmetry, toric, action, conjecture, dimap, mathbb, orbit, variety, arithmetic, filling, function, grid, hessenberg_variety, intersection, ltimes, mirror, mullineux, period, point, surface, tiling, univ",28
math,32,2000–2005,2000,2005,"curve, diophantine, ample, division, elliptic_curve, genus, point, abelian_variety, artin_schreier, equiv_pmod, field, gross_kohnen_zagi, hilbert_tenth, integer, pbar, rational, arakelov, arithmetical, backslash, bbb, bbb_bbb, ceiling, conductor, fermat, kappa, maximal, plane, quasihomogeneous, rank, ring, slope, tower, zaidenberg",33
math,32,2005–2010,2005,2010,"curve, conjecture, diophantine, elliptic_curve, field, point, rational, abc, integer, prime, quasihomogeneous, rank, abelian_variety, ample, arithmetic, blumenthal, campana, dickson, division, eisenstein, kappa, mordell_lang, preperiodic, pythagorean, pythagorean_triple, siegel, vojta, zaidenberg",28
math,32,2010–2015,2010,2015,"curve, diophantine, point, rational, conjecture, elliptic_curve, field, height, prime, quadratic, integer, degree, equidecomposability, fermat, mathbb_mathbb, overline, preperiodic, pythagorean_triple, vojta",19
math,32,2015–2020,2015,2020,"conjecture, curve, elliptic_curve, field, height, point, rational, diophantine, mathbb_mathbb, prime, abc, abelian_variety, helfgott, hurwitz, overline, vojta",16
math,32,2020–2025,2020,2025,"curve, diophantine, elliptic_curve, field, mathbb_mathbb, point, rational, conjecture, height, mathbb, arithmetic, abc, abelian_variety, chabauty",14
math,33,2000–2005,2000,2005,"group, nielsen, abelian, coincidence, complexity, det, dimx, gamma, integer, isometric, manifold, milnor, sided, asdim, asymptotic, bordism, codimension, cyclic, davis, delzant, dimy, estimate, height, hnn_extension, homotopie, infinity, matrix, nonpolycyclic, omega, plo, preimage, quasi, solvable",33
math,33,2005–2010,2005,2010,"group, complexity, dimension, finite, subgroup, abelian, allowbreak, center, daugavet, height, linear, milnor, nielsen, representation, solvable, sumset, abscissa, approximate, bockstein, bwr, calz, dim, dimhom, gct1, gower, interpolation, inverse, manifold, matrix, mcg, npdim, plo, rank, sided, strengthening, supercharacter",36
math,33,2010–2015,2010,2015,"finite, group, representation, subgroup, space, allowbreak, curvearrowright, daugavet, dimension, hilbert_space, lie_group, matrix, nilspace, odometer, approximate, association_scheme, box, cat_cube, center, code, embeddable, gct1, heisenberg, ind_ind, interpolation, preserver, rank, semigroup, sofic, sumset, unitary",31
math,33,2015–2020,2015,2020,"finite, group, representation, subgroup, dimension, space, subspace, beidleman, matrix, maxdim, rank, apartment, cayley, code, complexity, curvearrowright, decomposition, ell, extremality, frame, lamplighter, linear, mathbb, minrank, psl, scl, sofic, translate, variety, wavelet",30
math,33,2020–2025,2020,2025,"finite, group, matrix, subgroup, rank, representation, dimension, mathbb_mathbb, lamplighter, nilspace, rdim, sofic, space, alperin_mckay, decomposition, glasner, irreversibility, linear, subrank, subshift, subspace, tensor, wavelet",23
math,34,2000–2005,2000,2005,"advantage, ball, copositive, improvement, inhomogeneous, nesterov, objective, quadratic, sdp, superiority",10
math,34,2005–2010,2005,2010,"algorithm, matlab_package, sdls, semidefinite, calling, cone, convex, freeware, lmi, matrix, minimization, numerical, package, semidefinite_programming, advantage, ball, commercial, copositive, document, eigenproblem, improvement, inhomogeneous, inverse, nesterov, objective, positive_semidefinite, quadratic, representable, sdp, square, superiority, syntax",32
math,34,2010–2015,2010,2015,"matrix, minimization, algorithm, cone, convex, optimization, nonconvex, relaxation, semidefinite, constraint, eigenproblem, positive_semidefinite, cpa, feasible, inverse, linear, lmi, numerical, objective, programming, quadratic, sdp, semidefinite_programming, sparsity, spcp",25
math,34,2015–2020,2015,2020,"algorithm, constraint, convex, optimization, matrix, nonconvex, minimization, relaxation, cone, programming, sdp, admm, feasible, function, objective, optimal, primal_dual, program, quadratic, second_order, semidefinite_programming, sparse",22
math,34,2020–2025,2020,2025,"algorithm, constraint, convex, nonconvex, optimization, cone, function, relaxation, programming, convergence, minimization, primal_dual, quadratic, conic, gradient, linear, matrix, program, sparse",19
math,35,2000–2005,2000,2005,"group, cohomology, field, galois, square, coincide, hol_bigoplus, indece, ring, witt, atiyah_patodi_singer, boundary, brasselet, bsl, chapter, character, cohomological, dimension, eta, etale, ext, filtration, gal, holomorph, homotopy, index, module, modulo, reductive, sharp, simplicial, subgroup, torsor, unramified, vee, zeta_function",36
math,35,2005–2010,2005,2010,"group, galois, cohomology, pro, completion, extension, field, xgal, character, ext, reductive, subgroup, unramified, vee, artin, bar, comu, ell, ellenberg_venkatesh, hol_bigoplus, kummer, lawson, malcev, malle, module, profinite, ramification, sharp, simeq, steinitz, torsor",31
math,35,2010–2015,2010,2015,"galois, group, cohomology, field, profinite, pro, completion, homotopy, operatorname_gal, representation, spectrum, abelian, absolute_galois, biextension, calf, check, comu, cover, finite, gal, ghost, hdiv, massey_product, metabelian, milnor, procongruence, ring, simeq, teichm_ller, theory, torsor, xgal",32
math,35,2015–2020,2015,2020,"cohomology, field, galois, group, extension, massey_product, tale, characteristic, conjecture, mathbb, profinite, representation, abelian, bredon, closure, cover, dlog, fundamental, gal, hdiv, infty, kisin, mathbb_mathbb, obstruction, operatorname_gal, rightarrow, ring, rost_nilpotence",28
math,35,2020–2025,2020,2025,"cohomology, field, galois, group, representation, extension, mathbb, mathbb_mathbb, profinite, conjecture, pro, bredon, characteristic, completion, drom, kisin, obstruction, orr, ramification, tilde_tilde, variety, wedge",22
math,36,2000–2005,2000,2005,"action, group, hamiltonian, manifold, structure, symplectic, lie_group, invariant, compact, kaehler, orbit, periodic_orbit, calabi, contraction, geodesic, hkt, hofer_zehnder, hyperkaehler, quasifold, quotient",20
math,36,2005–2010,2005,2010,"action, group, hamiltonian, invariant, lie_group, manifold, structure, symplectic, compact, space, calabi, homogeneous, lagrangian, orbit, periodic_orbit, reduction",16
math,36,2010–2015,2010,2015,"action, group, hamiltonian, lie_group, manifold, space, structure, symplectic, invariant, compact, diffeomorphism, homogeneous, lie_algebra, overrightarrow_overrightarrow, plectic, trajectory",16
math,36,2015–2020,2015,2020,"action, group, hamiltonian, invariant, manifold, structure, symplectic, space, lie_group, lagrangian, compact, diffeomorphism, flux, homoclinic, orbit, real, symplectomorphism",17
math,36,2020–2025,2020,2025,"action, group, hamiltonian, invariant, manifold, symplectic, lie_group, lagrangian, space, structure, orbit, cosymplectic, form, holomorphic, submanifold",15
math,37,2000–2005,2000,2005,"cohomology, differential, hodge, manifold, form, structure, frobeniusian, poisson, algebra, algebroid, chapter, character, euler_lagrange, exterior, federer, harm, harmonic, kaehler, kahler, lielie, morse, nijenhuis, nonabelian, novikov, orbifold, polysymplectic, prestack, rham_cohomology, symplectic, variational",30
math,37,2005–2010,2005,2010,"cohomology, manifold, structure, differential, form, hodge, poisson, symplectic, algebra, holomorphic, cdv, character, cosymplectic, exterior, federer, formal, frobenius, harm, homology, hypercomplex, kaehler, koszul_brylinski, lawson, mixed, rham, singularity",26
math,37,2010–2015,2010,2015,"cohomology, form, hodge, manifold, structure, differential, hler, holomorphic, poisson, symplectic, bott_chern, bundle, cohomologie, cosymplectic, deformation, geometry, homogeneity, hypercomplex, isospectral, kaehler, rham, rham_cohomology, widetilde",23
math,37,2015–2020,2015,2020,"cohomology, differential, form, hodge, manifold, structure, bott_chern, hler, poisson, symplectic, deformation, displaystyle, hemi_slant_submanifold, holomorphic, lie_algebroid, multicomplexe, quaternionic, rham, variety",19
math,37,2020–2025,2020,2025,"cohomology, differential, hler, hodge, manifold, structure, form, rham, compact, symplectic, overline_overline, algebra, dolbeault_cohomology, homology, jacobi, mathcal, variation, variety",18
math,38,2000–2005,2000,2005,"graph, independent, lawler, set, vertex, chromatic, dom, exact, maximal, tight, algorithm, bipartition, bnm, caro_yuster, color, electronic, ktt, matching, minimum, simplicial, size, subgraph, turan, wedge",24
math,38,2005–2010,2005,2010,"edge, graph, vertex, degree, domination, offensive_alliance, tree, bipartite_graph, emph, medskip, subgraph, cal, chi, cost, defensive_alliance, dominating, forall, frac_frac, geq_geq, global, graphical, greedoid, incident, leq, packing, submodular",26
math,38,2010–2015,2010,2015,"dominating, domination, edge, graph, vertex, minimum, set, leq, degree, maximum, subgraph, bipartite_graph, cal, cost, equiv, frac_frac, ldyn, total, tuple",19
math,38,2015–2020,2015,2020,"dominating, domination, edge, graph, minimum, set, vertex, maximum, total, degree, hypergraph, leq, size",13
math,38,2020–2025,2020,2025,"dominating, domination, edge, graph, maximum, minimum, set, vertex, degree, hypergraph, bipartite_graph, matching, size, subgraph",14
math,39,2000–2005,2000,2005,"knot, invariant, diagram, homology, link, polynomial, jones, khovanov, khovanov_homology, quandle, skein, colored_jones, comte, vassiliev, virtual, casson, cocycle, cohomology, colored, crossing, graph, morse, operation, perturbative, pretzel_knot",25
math,39,2005–2010,2005,2010,"homology, khovanov_homology, knot, link, graph, invariant, polynomial, virtual, jones, khovanov, diagram, floer_homology, alexander, concordant, homfly, homotopy, ozsvath_szabo, spatial, tangle, vassiliev",20
math,39,2010–2015,2010,2015,"homology, invariant, khovanov_homology, knot, link, polynomial, tangle, virtual, diagram, floer_homology, alexander, graph, birack, concordant, homotopy, kei, khovanov, legendrian, legendrian_knot",19
math,39,2015–2020,2015,2020,"diagram, homology, invariant, khovanov_homology, knot, link, virtual, tangle, polynomial, homotopy, jones, khovanov, belt, floer_homology, kauffman, plamenevskaya, vietoris_rips",17
math,39,2020–2025,2020,2025,"homology, invariant, khovanov_homology, knot, link, virtual, diagram, floer_homology, polynomial, tangle, jones, khovanov, instanton, lens, plamenevskaya, surgery, vietoris_rips",17
math,40,2000–2005,2000,2005,"contact, manifold, stein, surface, tanaka_webster, tight, crcr, curvature, dehn_filling, signature, structure, whitney, cliff, compact, fillable, filling, handlebodie, horizontal, hyperbolic, lipschitz, map, meromorphic, novikov, omegalt, open_book, plumbing, propre, stein_fillable, submanifold, submersion, sur_des, surgery, symplectic, taube, valeur, weinstein",36
math,40,2005–2010,2005,2010,"contact, manifold, surface, open_book, boundary, diffeomorphism, stein, fillable, holomorphic, horizontal, lazarov, oka, surgery, digital, filling, handlebody, heitsch, hyperbolic, lck, morse, plumbing, spinc, stein_fillable, structure, topological, vaisman, veering, weinstein",28
math,40,2010–2015,2010,2015,"contact, manifold, surface, diffeomorphism, open_book, stein, morse, structure, boundary, homology, oka, stabilization, stein_filling, topological, alexandrov, contactomorphism, convex, curvature, exotic, foliation, holomorphic, lefschetz_fibration, region, revolution, sasakian, skeletal",26
math,40,2015–2020,2015,2020,"contact, manifold, surface, structure, boundary, stein, filling, stein_filling, diffeomorphism, doodle, metric, open_book, reeb, bordism, contactomorphism, flow, legendrian, mean_curvature, morse, region, skeletal, submanifold, surgery, symplectic, tight, trisection",26
math,40,2020–2025,2020,2025,"contact, filling, manifold, structure, surface, reeb, boundary, stein, diffeomorphism, metric, open_book, symplectic, tight, dilation, girl, knot, legendrian, pin, surgery",19
math,41,2000–2005,2000,2005,"brownian_web, arratia, brownian_motion, point, stochastic, werner, girsanov, markov, martingale, random_variable, random_walk, act, appropriate, averaging, controllability, convergence, dirichlet, fbw, frequency, fsde, ginzburg, intensity, invariant, malliavin_calculus, measure, path, pde, random, scale, skorohod, space, uniqueness",32
math,41,2005–2010,2005,2010,"martingale, stochastic, brownian_motion, markov, measure, brownian_web, continuous, semimartingale, conditional_expectation, convergence, diffusion, predictor, random_variable, additive, bmo, bsde, depletion, expectation, fbw, filtration, fsde, girsanov, int, probability, risk, sde, skorohod, stackrel, superprocess",29
math,41,2010–2015,2010,2015,"brownian_motion, martingale, measure, semimartingale, stochastic, filtration, diffusion, continuous, jump, random, sde, approximation, arbitrage, bsde, compensator, harness, lambda_coalescent, markov, optimal_stopping, predictor, risk",21
math,41,2015–2020,2015,2020,"brownian_motion, martingale, measure, stochastic, probability, markov, sde, diffusion, jump, random, filtration, optimal_stopping, supermartingale, arbitrage, banach_space, bsde, continuous, coupling, marginal, semimartingale, superprocesse",21
math,41,2020–2025,2020,2025,"brownian_motion, martingale, measure, sde, stochastic, markov, probability, random, diffusion, continuous, jump, semimartingale, convergence, noise, optimal_stopping, predictable, psit, risk, superprocesse",19
math,42,2000–2005,2000,2005,"zeta, zeta_function, ohno, riemann_zeta, clausen, function, hasse_weil, hep, integer, nous, numeric, polynome, relation, sum, apery, arakelov, associee, barne, bernoulli, binomial, changhee, cond, drinfeld_associator, entier, euler_characteristic, feynman_diagram, golden_ratio, hep_hep, math, negatifs, polylogarithm, polynomial, qsym, quantum, rivoal, sixth_root_unity, valeur",37
math,42,2005–2010,2005,2010,"polynomial, zeta, zeta_function, euler, genocchi, bernoulli, function, sum, berndt, formula, apery, barne, cangul, cell, changhee, harmonic_oscillator, hurwitz, integer, integral, logarithm, lorenz, ozden, polyzeta, riemann_zeta, shuffle, simsek, twisted, wakayama, weng, wolstenholme",30
math,42,2010–2015,2010,2015,"function, zeta, zeta_function, genocchi, polynomial, euler, multizeta, relation, sum, alpha, field, identity, multitangent, shuffle, cimmino, cyclotomic, double, formula, hurwitz, lorenz, mdfs, moment, newman, polylogarithm, polyzeta, riemann_zeta",26
math,42,2015–2020,2015,2020,"function, sum, zeta, zeta_function, formula, relation, field, multizeta, shuffle, conjecture, double, mathbb_mathbb, prime, depth, eisenstein_series, house_house, insertion, motivic, multitangent, odd, poly_bernoulli, rational, stieltjes",23
math,42,2020–2025,2020,2025,"formula, function, sum, zeta, zeta_function, field, shuffle, mathbb_mathbb, relation, dedekind_zeta, hurwitz_zeta, schur, adic, big, cyclotomic, eisenstein_series, odd, operatorname, pgl, prime, rational, series",22
math,43,2000–2005,2000,2005,"group, cup, combable, abelian, finite, flag, grothendieck, ind, indecomposable, lueck, mathcal, mathcal_mathcal, subgroup, wiegand, andrew_curtis, artin, betti, blackadar, cap, cfl, conjugacy, crystallographic, cyclic, double_coset, gaboriau, gamma, holonomy, length, nonrecognizable, object, pgl_pgl, projective, recognizable, subhomogeneous, subseteq, tit, translation, unsolvable, von_neumann_regular",39
