subject,topic_id,window,win_start,win_end,top_words,n_words
physics,24,2005–2010,2005,2010,"metamaterial, negative, nonlinear, magnetic, index, left_handed, optical, wave, circular_dichroism, permeability, soliton, split_ring_resonator, antisymmetric, backward, birefringent, bloch, chiral, control, electric, hysteresis, layer, light, mdm, nanowire, nim, nonchiral, plate, polariton, polarization, second_harmonic, slot, transmission",32
physics,24,2010–2015,2010,2015,"metamaterial, nonlinear, optical, polarization, nanoparticle, plasmonic, toroidal, chiral, magnetic, mdm, metasurface, nanoradar, negative, photonic, soliton, subwavelength, circular_dichroism, dielectric, light, metallic, nanoantenna, nri, polariton, refractive_index, response, srs",26
physics,24,2015–2020,2015,2020,"light, metamaterial, metasurface, nonlinear, optical, polarization, plasmonic, dielectric, photonic, wave, waveguide, magnetic, material, nanoparticle, splitter, subwavelength",16
physics,24,2020–2025,2020,2025,"light, metamaterial, metasurface, nonlinear, optical, photonic, polarization, wave, polariton, chiral, material, mode, array, dielectric, hyperbolic, resonance, spin",17
physics,25,2000–2005,2000,2005,"ocean, anthropogenic, assimilation, assimilator, atlantic_ocean, componenet, exponent, fokker_planck, forcing, grob, kalman_filter, land, mpimet, nino, observed, pcm, scenario, triton, volcanic",19
physics,25,2005–2010,2005,2010,"atmospheric, climate, gcms, archive, assimilation, estimate, glaciation, inception, ipcc, reanalyse, validation, aren, autonomous, basin, climate_change, climatic, datum, dimensionality_reduction, earthquake, global, isomap, mid_latitude, network, nlpca, northern_hemisphere, observable, overdue, paleoclimatologist, pbl, principal, proceeding_national_academy, response, sornette, surrounding, variability, winter",36
physics,25,2010–2015,2010,2015,"climate, weather, ann, arma, basin, global, moc, nrmse, ocean, sea, stochastic, assimilation, atlantic, atmospheric, autonomous, climate_change, climatic, collapse, datum, decadal, downscaling, early_warning, era, gsl, hourly, indicator, lig, lightning, network, northward, observable, precipitation, prediction, response, simulator, sla, statistical, surrounding, uncertainty, var, variability, wave_packet, wind",43
physics,25,2015–2020,2015,2020,"climate, forecast, ocean, weather, datum, stochastic, ensemble, parameterization, prediction, mesoscale, moc, neural_network, precipitation, seismic, assimilation, coastal, convection, decadal, drifter, dsa, forecasting, geophysical, longshore, sla, uncertainty, variability",26
physics,25,2020–2025,2020,2025,"climate, datum, forecast, forecasting, ocean, precipitation, weather, deep_learning, neural_network, prediction, assimilation, parameterization",12
physics,26,2000–2005,2000,2005,"crystal, degree_freedom, elastic_modulus, exp, interatomic_distance, interatomic_potential, molecular, neon, potential, thermostat, algorithm, atomic, coulomb, coulombic, cusp, dft, dynamic, electrodynamic, electron, energy, fitting, hartree_fock, initio, kink, mp2, nucleus, orbital, path_integral, repulsive, xalpha",30
physics,26,2005–2010,2005,2010,"energy, atom, density, int_vec, molecular, atomic, functional, mp2, orbital, peta, spinless, 68c, aimd, arm, bond, compatibility, coulomb_sturmian, degree_freedom, density_functional, dft, ehrenf, electron, exact, fmo, highperformance, integral, internuclear_distance, kinetic, kink, kohn_sham, lieb_oxford, minimization, nmr, oppenheimer, orthogonalization, path_integral, prototypical, set, slater, thermostat, vec_vec, xalpha",42
physics,26,2010–2015,2010,2015,"atom, energy, orbital, calculation, basis, density_functional, dft, oppenheimer, electron, function, integral, molecular, pexsi, contamination, coulomb_sturmian, density, ecgs, elimination, gga, ill_conditioning, int_vec, internuclear_distance, lfccs, lobpcg, molecule, nmr, pbcs, potential, quantum, slater, translational",31
physics,26,2015–2020,2015,2020,"density_functional, energy, molecular, orbital, calculation, potential, quantum, electron, atom, density, descriptor, dft, functional, atomic, ckel, deepmd_kit, dynamic, force, ill_conditioning, molecule, nuclear, package",22
physics,26,2020–2025,2020,2025,"density_functional, energy, molecular, orbital, potential, dft, quantum, accuracy, atom, atomic, calculation, density, electron, force, functional, descriptor, dynamic, efg, initio, machine_interatomic, mlip, nuclear, shadow",23
physics,27,2000–2005,2000,2005,"photonic_crystal, bend, cavity, circuit, effective, evanescent, integrable, miniature, optical, single_photon, switching, ultra, waveguide, bit, bound, conceptual, corral, fermionic, micro, non, photonic, property, quantum_dot, ring, sharp",25
physics,27,2005–2010,2005,2010,"optical, cavity, quantum, photonic_crystal, quantum_dot, shor, single_photon, waveguide, algorithm, coupler, qubit, switching, ultra, bit, computation, demonstration, emitter, factoring, integrable, interatomic, lattice, light, miniature, mode, multiparticle, periodicity, photon, photonic, qds, raman, receptor",31
physics,27,2010–2015,2010,2015,"cavity, optical, photon, photonic_crystal, quantum, quantum_dot, single_photon, waveguide, photonic, qubit, emitter, fiber, qds",13
physics,27,2015–2020,2015,2020,"photon, photonic, quantum, quantum_dot, qubit, single_photon, waveguide, optical, chip, emitter, photonic_crystal, cavity, gate",13
physics,27,2020–2025,2020,2025,"chip, optical, photon, photonic, quantum, quantum_dot, qubit, single_photon, waveguide, emitter, gate, silicon",12
physics,28,2000–2005,2000,2005,"bipartite, habit, library, listener, listening, music, music_genre, musical, network, pici",10
physics,28,2005–2010,2005,2010,"network, social, music, bipartite, habit, listener, listening, music_genre, people, behavior, blog, community, library, mail, shuffled, activity, annotation, content, conversation, correspondence, gender, human, information, messenger, musical, online_social, pici, popularity, student, wikipedia",30
physics,28,2010–2015,2010,2015,"information, network, social, content, online_social, activity, twitter, community, human, popularity, word, blog, online, behavior, diffusion, distribution, mail, medium, people, semantic, tweet",21
physics,28,2015–2020,2015,2020,"community, network, social, twitter, content, online, information, online_social, tweet, datum, news, popularity, word, activity, celebrity, disaster, fame, forum, hashtag, language, semantic, sentiment, topic",23
physics,28,2020–2025,2020,2025,"network, social, news, topic, twitter, community, content, hashtag, medium, information, misinformation, brokerage, consumption, country, covid, digital, dynamic, editor, engagement, language, newspaper, online, online_social, opinion, sentiment, trump_story, tweet, vaccine, wikipedia, wngf",30
physics,29,2000–2005,2000,2005,"swarming, agent, bacteria, cooperation, mirabilis, proteus, swarm, active, adaptive, biological, brownian, cautious, colony, daphnia, depression, exhausted, extreme, indecisiveness, living, minority_game, motion, multiply, noise, organism, particle, prize, resource, richness, spectacular, translational_rotational, verhulst, zooplankton",32
physics,29,2005–2010,2005,2010,"ant, shredding, cluster, coarsening, cooperation, specie, association, competition, diffusive, individual, organization, replicator, spatio_temporal, swimming, uni_directional, agent, directional, dynamic, evolutionary, network, pheromone, player, population, prisoner_dilemma_game, social, spatial, swimmer",27
physics,29,2010–2015,2010,2015,"agent, cooperation, collective, swimming, dynamic, individual, population, swarm, swimmer, cell, interaction, network, suspension, ant, bacteria, bacterial, cluster, cooperator, evolutionary, pigeon, player, prisoner_dilemma_game, replicator",23
physics,29,2015–2020,2015,2020,"cell, cooperation, agent, collective, individual, interaction, population, swarm, bacteria, swimmer, swimming, tumble, active, ant, bacterial, cluster, cooperator, dispersal, group, motile, motility, organism, payoff",23
physics,29,2020–2025,2020,2025,"cooperation, individual, organism, agent, collective, movement, population, active, cell, dynamic, group, motility, specie, swimmer, fish, locust, particle, predator, social, swarm, swimming",21
physics,30,2000–2005,2000,2005,"bipolar, decision, government, landscape, opinion, political, rating, sznajd, vote, voter",10
physics,30,2005–2010,2005,2010,"opinion, voter, agent, dynamic, network, consensus, political, social, vote, community, sznajd, bipolar, confidence, contra, decision, election, formation, government, herding, ideology, individual, krause, landscape, party, rating, seeker",26
physics,30,2010–2015,2010,2015,"agent, consensus, dynamic, network, opinion, social, voter, individual, contrarian, information, sznajd, centrist, community, formation, group, influence, modularity, reputation",18
physics,30,2015–2020,2015,2020,"agent, consensus, dynamic, network, opinion, social, voter, individual, political, echo_chamber, influence, judgment, polarization, belief, election, information",16
physics,30,2020–2025,2020,2025,"agent, consensus, dynamic, network, opinion, social, political, voter, polarization, belief, echo_chamber, election, group, hypergraph, individual, party",16
physics,31,2000–2005,2000,2005,"water, solvation, aqueous, ethanol, ethylene, hydration, hydrophobic, molecule, solvent, apolar, ati, colloidal, counterion, density, dipole_moment, hydrogen, imidazoline, ion, methanol, occupancy, orientational, outer, primitive, protonation, rism, site, solute, sphere",28
physics,31,2005–2010,2005,2010,"water, solvation, droplet, methanol, solvent, surface, charge, electrostatic, ethanol, lmf, methane, solute, amoeba, cavity, density, einstein, ethyl_methylimidazolium, hexafluorophosphate, hydration, hydrophobic, impermeability, ion, ionic, liquid, nanoparticle, nonexponential, orientational, pmfs, polar, polyzwitterionic, relaxation, rism, silica, site, structural, truncation, violation",37
physics,31,2010–2015,2010,2015,"ionic, liquid, ion, molecular, solvation, solvent, water, solute, einstein, electrolyte, electrostatic, relaxation, theory, bibee, density_functional, ethane, ethyl_methylimidazolium, hexafluorophosphate, hydrophobic, nonexponential, structural, uranyl, violation",23
physics,31,2015–2020,2015,2020,"ion, ionic, liquid, molecular, solvation, solvent, water, electrolyte, energy, charge, force, theory, dft, hydrophobic, ligand, salt, solute",17
physics,31,2020–2025,2020,2025,"electrolyte, ion, ionic, molecular, solvation, solvent, water, liquid, charge, electrostatic, energy, force, hydration, aqueous, salt",15
physics,32,2000–2005,2000,2005,"bandgap, bistability, bistable, left, nonlinear, positive_negative, refractive_index, slab, transmission, tunable",10
physics,32,2005–2010,2005,2010,"aginse2, metamaterial, esu, nrs, absorption, dark, graphene, light, optical, saturable_absorber, saturable_absorption, substrateless, absorber, induced_transparency, irradiance, kerr_nonlinearity, mid_infrared, mode, nanorod, resonant, reveal, slow",22
physics,32,2010–2015,2010,2015,"absorber, absorption, graphene, light, metamaterial, optical, plasmonic, saturable_absorber, infrared, mode, plasmon, ribbon, substrateless, active, aginse2, electromagnetic, metasurface, mid_infrared, nonlinear, resonance, switching",21
physics,32,2015–2020,2015,2020,"absorption, graphene, light, metamaterial, metasurface, optical, plasmonic, dielectric, absorber, plasmon, resonance, material, tunable, nonlinear, saturable_absorber",15
physics,32,2020–2025,2020,2025,"absorption, graphene, light, material, metasurface, optical, dielectric, device, metamaterial, resonance, tunable, plasmonic, borophene, exciton, excitonic, modulation, nonlinear, photonic",18
physics,33,2000–2005,2000,2005,"nonlinear, optical, soliton, beam, dimensional, kerr, lattice, medium, vortex, band_gap, bullet, schroedinger, waveguide, bragg_grating, breather, broglie, catastrophe, defect, dislocation, filament, gap, modulational_instability, parametric_oscillator, periodic, polarisation, saturable_absorber, thg, vectorial, wave",29
physics,33,2005–2010,2005,2010,"lattice, nonlinear, optical, soliton, medium, vector, beam, nonlinearity, nonlocal, vortex, fiber, gap, kerr, waveguide, breather, dimensional, dislocation, gray, modulation, necklace, pulse, stability",22
physics,33,2010–2015,2010,2015,"nonlinear, nonlinearity, optical, soliton, fiber, lattice, stable, wave, beam, phase, medium, modulation, vector, vortex, bright, dispersive, gap, stability, symmetric",19
physics,33,2015–2020,2015,2020,"nonlinear, nonlinearity, optical, soliton, wave, bright, fiber, microresonator, pulse, stable, dispersive, dissipative, modulation, stability, beam, breather, dark, dispersion, nonlinear_schr_dinger, phase, waveguide",21
physics,33,2020–2025,2020,2025,"nonlinear, optical, pulse, soliton, wave, kerr, nonlinearity, dispersion, phase, dissipative, microresonator, resonator, waveguide, dynamic, fiber, fractional, gain, modulation, nonlinear_schr_dinger, vortex",20
physics,34,2000–2005,2000,2005,"atom, energy, functional, theory, calculation, density_functional, electron, hcth, thermochemistry, valence, becke97, excitation, helium, mpwh, orbital, alda, b3lyp, bond, compound, correlation, dft, ecp, eff_eff, fourth_order, hlyp, molecular, molecule, nickel, polarizabilitie, quadruple, rmbpt",31
physics,34,2005–2010,2005,2010,"electron, energy, calculation, correlation, adiabatic, potential, density_functional, intracule, theory, kohn_sham, molecule, orbital, approximation, atom, bond, delta, density, function, functional, helium, hydrogen, ionization, laguerre, molecular, qed, trial, valence",27
physics,34,2010–2015,2010,2015,"approximation, calculation, correlation, density_functional, electron, energy, functional, exchange, theory, dft, molecule, potential, adiabatic, intracule, orbital, rpa",16
physics,34,2015–2020,2015,2020,"correlation, density_functional, electron, energy, functional, theory, orbital, calculation, dft, electronic, approximation, excited, molecular, exchange, molecule",15
physics,34,2020–2025,2020,2025,"correlation, density_functional, electron, energy, excited, orbital, theory, electronic, functional, dft, excitation, molecular, approximation, basis_set, molecule",15
physics,35,2000–2005,2000,2005,"chiral, crossover, defect, handedness, linewidth, peak, photonic, saturate, transmission, twist",10
physics,35,2005–2010,2005,2010,"appreciable, exert, fiber, micron, optical, predictable, radiation, refractive_index, transverse, chiral, circularly, electromagnetic, gyrotropic, gyrotropy, metamaterial, negative_refraction, order, pattern, quartz, rotary, rotatory",21
physics,35,2010–2015,2010,2015,"metamaterial, optical, fiber, light, medium, micron, refractive_index, symmetry, transverse, 2ls, appreciable, chiral, eia, exert, photonic, srr, abc, effect, force, meta, metasurface, mode, non_hermitian, optomechanical, predictable, radiation, resonator, reversal_symmetry, transmission",29
physics,35,2015–2020,2015,2020,"metamaterial, optical, photonic, symmetry, chiral, light, metasurface, nonreciprocal, topological, optomechanical, magneto_optical, mode, isolator, material, non_hermitian, reciprocity, reversal_symmetry, spin",18
physics,35,2020–2025,2020,2025,"chiral, material, metamaterial, metasurface, nonreciprocal, optical, photonic, symmetry, topological, light, mode, nonreciprocity",12
physics,36,2000–2005,2000,2005,"bose_einstein_condensate, cold_atom, suggestion, excitation, quantum, atom, complementary, creation, dark, lattice, modification, optical, soliton, superfluid, vortex, bose, cavity, chip, early, faraday, ion, permanent_magnet, potential, superposition, trap, videotape",26
physics,36,2005–2010,2005,2010,"cavity, atom, quantum, atomic, bose_einstein_condensate, cesium, cold_atom, dark, ktp, light, optical, parametric_oscillator, permanent_magnet, rabi_splitting, utilizable, vacuum, chip, coherent, entanglement, intracavity, ion, kapitza_dirac_scattering, khz, lambda, lamda, lattice, line, memory, mott_insulator, peak, reciprocation, soliton, superposition, transmission, trap, videotape",36
physics,36,2010–2015,2010,2015,"atom, cavity, quantum, atomic, optical, light, memory, cesium, mode, coupling, ion, ktp, lattice, trap, utilizable, cqed, nanofibre, parametric_oscillator, qed, rydberg, ultracold",21
physics,36,2015–2020,2015,2020,"atom, cavity, optical, quantum, atomic, interaction, lattice, coupling, mode, photon, light, nanofibre, trap, cqed, entanglement, impurity, phase, rydberg, spin",19
physics,36,2020–2025,2020,2025,"atom, cavity, mode, optical, photon, quantum, interaction, coupling, spin, entanglement, light_matter, lattice, atomic, qubit, trap",15
physics,37,2000–2005,2000,2005,"rydberg, rydberg_atom, atom, cold, 30ms, electron, zeke, feshbach_resonance, gas, lasting, orbital_angular_momentum, trap, 45d, circle, counting, decentered, dipole, dipole_dipole, electric, electric_dipole, giant, interaction, ionization, macrodimer, magnetic_field, manifold, mctdh, means, multiplet, orbit, parameterization, quadrupole, resonance, slew, stringent",35
physics,37,2005–2010,2005,2010,"atom, dipole, interaction, resonance, rydberg, rydberg_atom, ultracold, blockade, electric_field, decentered, electron, giant, magnetic_field, mctdh, molecule, chip, circle, cold, dipole_dipole, electric, excitation, hyperfine, microtrap",23
physics,37,2010–2015,2010,2015,"atom, interaction, molecule, rydberg, rydberg_atom, quantum, ultracold, electric_field, blockade, ground, resonance, rster_resonance, chip, cold, dipole, dipole_dipole, energy, excitation, fret, transfer",20
physics,37,2015–2020,2015,2020,"atom, interaction, molecule, quantum, rydberg, rydberg_atom, ultracold, excitation, resonance, transfer, body, electric_field, energy, molecular, atomic, field",16
physics,37,2020–2025,2020,2025,"atom, interaction, molecule, quantum, rydberg, rydberg_atom, molecular, electric_field, ultracold, body, electron, excitation, vibrational, dipole_dipole, energy, ion, microwave, quadrupole, resonance",19
physics,38,2000–2005,2000,2005,"quantum, quantum_mechanic, resource, student, paradox, cause, common, duality, epr, interview, maudlin, pointer, thought, baseball, bath, broglie, cramer_transactional_interpretation, decoherence, exclusive, fractal, human, impossibility, indeterminacy, louis_broglie, mcfadden, meta, observer, physics, reason, reichenbach, right, sophisticated, theory, zeno",34
physics,38,2005–2010,2005,2010,"quantum, quantum_mechanic, theory, einstein, bohm, bohr, interpretation, philosophy, rational_ignorance, reality, student, zeno, bell_theorem, classical, cognitive, critic, curriculum, decision, erasure, everett, fractal, impossibility, locality, logical, maudlin, mistake, observer, paradox, physics, position, postulate, resource, schrodinger, theorem, thought, uncertainty, von_neumann",37
physics,38,2010–2015,2010,2015,"quantum, quantum_mechanic, theory, classical, interpretation, reality, observer, measurement, particle, position, principle, uncertainty, world, bohmian_mechanic, decision, erasure, everett, history, mechanic, mistake, paradox, physics, student, truth, zeno",25
physics,38,2015–2020,2015,2020,"classical, interpretation, quantum, quantum_mechanic, theory, measurement, reality, student, bohr, collapse, ontology, world, coherence, difficulty, mechanic, observer, physics, principle, qbism, survey, truth",21
physics,38,2020–2025,2020,2025,"interpretation, measurement, observer, quantum, quantum_mechanic, theory, classical, relational, bohr, collapse, reality, rqm, world, aqft, notion, physical, postulate, qbism, realism, theorem",20
physics,39,2000–2005,2000,2005,"flavor, neutrino, baseline, beam, beta, facility, interval, mass, moon, neutrino_factory, sector, sensitivity, timing, accelerator, antineutrino, detector, distant, earth, ongoing, reactor, spectrum, textsl, upper_limit",23
physics,39,2005–2010,2005,2010,"neutrino, beam, detector, antineutrino, facility, neutrino_factory, neutron, background, beta, bnn, geo, nuclear, reactor, accelerator, cerenkov, decay, disappearance, event, flavor, liquid_argon, minerva, miniboone, nucleus, rock, sector, sensitivity, supernemo",27
physics,39,2010–2015,2010,2015,"background, detector, neutrino, baseline, neutron, reactor, antineutrino, beam, katrin, mass, beta_decay, decay, measurement, spectrometer, bnn, energy, geo, muon, nuclear, oscillation",20
physics,39,2015–2020,2015,2020,"antineutrino, background, detector, neutrino, neutron, reactor, mass, sterile_neutrino, baseline, measurement, decay, reactor_antineutrino, energy, event, liquid_scintillator, neutrinoless_double_beta_decay, oscillation",17
physics,39,2020–2025,2020,2025,"background, detector, energy, neutrino, neutron, reactor, event, antineutrino, liquid_scintillator, measurement, solar, cno, decay, detection, nuclear, sterile_neutrino",16
physics,40,2000–2005,2000,2005,"agent, evolutionary_game, infty, act, altruism, altruistic, bar, cooperation, costly, duality, evolutionary, game_theoretic, human, ownership, payoff, predisposition, preference, prey_predator, prisoner_dilemma, probability, reciprocity, selection, selfish, social, support, tag",26
physics,40,2005–2010,2005,2010,"evolutionary, agent, cooperation, network, reciprocity, social, human, player, altruism, game, individual, payoff, act, altruistic_punishment, community, contact, cooperator, costly, evolutionary_game, fairness, norm, predisposition, preference, public_game, punishment, selection, strategy, support",28
physics,40,2010–2015,2010,2015,"cooperation, game, network, player, social, punishment, strategy, cooperative, cooperator, evolutionary, reciprocity, payoff, group, individual, public_game",15
physics,40,2015–2020,2015,2020,"cooperation, game, individual, network, player, social, punishment, evolutionary, human, strategy, cooperative, payoff, public_game, elite, exclusion, reputation, society, spillover",18
physics,40,2020–2025,2020,2025,"cooperation, game, payoff, player, social, network, strategy, individual, public_game, punishment, agent, norm, defector, human, investor, population, reputation, society",18
