subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
physics,15,2000–2005,2005–2010,2000–2005 → 2005–2010,0.408553,0.591447,"clusters, le, cu, bar, cluster, icosahedral, icosahedron, metals, sjm, twist, 2as, 4as, alternation, arsenic, atom, atoms, au, binding, decahedral, doped, eps, fcc, ferromagnetic, ferromagnetism, inequality, jellium, mackay, manganese, mathrm, metal, mn, moments, ncu, odd, scissors, shell, spin, sutton, vleck","clusters, mn, magnetic, spin, arsenic, icosahedral, manganese, 2as, 4as, cluster, cuboctohedral, doped, ferromagnetism, isomers, alloy, binding, ferrimagnetic, ferromagnetic, gold, hurdling, lz, magnetization, moment, moments, nhs, noncollinear, polarizability, smm, superlattices, wohlfarth"
physics,15,2005–2010,2010–2015,2005–2010 → 2010–2015,0.449061,0.550939,"clusters, mn, magnetic, spin, arsenic, icosahedral, manganese, 2as, 4as, cluster, cuboctohedral, doped, ferromagnetism, isomers, alloy, binding, ferrimagnetic, ferromagnetic, gold, hurdling, lz, magnetization, moment, moments, nhs, noncollinear, polarizability, smm, superlattices, wohlfarth","magnetic, spin, clusters, magnetization, mn, ag, density, fe, ferromagnetic, icosahedral, pairing, rh, 2as, au, cluster, cu, cuboctohedral, doping, electronic, gbs, gpa, hartree, hurdling, impurity, iron, itinerant, lz, nanoclusters, ni, sd, singlet, smm, transition, tunneling, vcr, zn"
physics,15,2010–2015,2015–2020,2010–2015 → 2015–2020,0.542537,0.457463,"magnetic, spin, clusters, magnetization, mn, ag, density, fe, ferromagnetic, icosahedral, pairing, rh, 2as, au, cluster, cu, cuboctohedral, doping, electronic, gbs, gpa, hartree, hurdling, impurity, iron, itinerant, lz, nanoclusters, ni, sd, singlet, smm, transition, tunneling, vcr, zn","magnetic, magnetization, spin, cu, ferromagnetic, anisotropy, antiferromagnetic, electronic, exchange, fe, rashba, spintronic, textit, 2cuiro, cofeb, cr, density, dzyaloshinskii, gpa, hab, itinerant, magnonic, materials, metal, mn, moriya, nanoclusters, pairing, sim, slcts, sots, textrm, transition"
physics,15,2015–2020,2020–2025,2015–2020 → 2020–2025,0.686145,0.313855,"magnetic, magnetization, spin, cu, ferromagnetic, anisotropy, antiferromagnetic, electronic, exchange, fe, rashba, spintronic, textit, 2cuiro, cofeb, cr, density, dzyaloshinskii, gpa, hab, itinerant, magnonic, materials, metal, mn, moriya, nanoclusters, pairing, sim, slcts, sots, textrm, transition","magnetic, magnetization, materials, spin, ferromagnetic, fe, antiferromagnetic, mn, spintronic, cluster, orbit, topological, altermagnetic, anisotropy, cri, electronic, hall, metal, mg, rm, temperature, textrm, torque, vert"
physics,16,2005–2010,2010–2015,2005–2010 → 2010–2015,0.718484,0.281516,"detectors, photon, single, detector, sspds, superconducting, 1300nm, apds, nanowire, optical, quantum, receiver, spdc, electrical, electrothermal, entanglement, lidar, photodiodes, pnd, pnr, qds, sensitivity, sensor, transmitter","detectors, photon, quantum, single, detector, optical, nanowire, photons, superconducting, detection, efficiency, entanglement, comb, dcr, frequency, jitter, receiver, spdc, sspds"
physics,16,2010–2015,2015–2020,2010–2015 → 2015–2020,0.634335,0.365665,"detectors, photon, quantum, single, detector, optical, nanowire, photons, superconducting, detection, efficiency, entanglement, comb, dcr, frequency, jitter, receiver, spdc, sspds","detection, detectors, nanowire, optical, photon, photons, quantum, single, superconducting, detector, dcr"
physics,16,2015–2020,2020–2025,2015–2020 → 2020–2025,0.868458,0.131542,"detection, detectors, nanowire, optical, photon, photons, quantum, single, superconducting, detector, dcr","detection, detector, detectors, nanowire, optical, photon, photons, quantum, single, superconducting"
physics,17,2000–2005,2005–2010,2000–2005 → 2005–2010,0.561138,0.438862,"field, magnetic, dynamo, reconnection, turbulence, fluid, galactic, scale, solar, turbulent, kinematic, mhd, bihelical, dynamos, fast, flow, forcing, goes, helicity, mathrm, perp, resistivity, reversals, scales, sim, stochasticity","dynamo, field, magnetic, turbulence, flow, dynamos, perp, turbulent, reversals, mathrm, scale, scales, fluctuations, helicity, hmri, instability, magnetohydrodynamic, mhd, mri, reynolds, sim, solar"
physics,17,2005–2010,2010–2015,2005–2010 → 2010–2015,0.77005,0.22995,"dynamo, field, magnetic, turbulence, flow, dynamos, perp, turbulent, reversals, mathrm, scale, scales, fluctuations, helicity, hmri, instability, magnetohydrodynamic, mhd, mri, reynolds, sim, solar","dynamo, field, magnetic, mhd, turbulence, turbulent, flow, helicity, magnetohydrodynamic, energy, flows, scale, fluctuations, magnetorotational, reconnection, reversals, reynolds, rm, solar"
physics,17,2010–2015,2015–2020,2010–2015 → 2015–2020,0.814615,0.185385,"dynamo, field, magnetic, mhd, turbulence, turbulent, flow, helicity, magnetohydrodynamic, energy, flows, scale, fluctuations, magnetorotational, reconnection, reversals, reynolds, rm, solar","dynamo, field, flow, magnetic, turbulence, turbulent, mhd, scale, instability, reconnection, mri, solar, dynamos, energy, flows, helicity, magnetohydrodynamic"
physics,17,2015–2020,2020–2025,2015–2020 → 2020–2025,0.789256,0.210744,"dynamo, field, flow, magnetic, turbulence, turbulent, mhd, scale, instability, reconnection, mri, solar, dynamos, energy, flows, helicity, magnetohydrodynamic","dynamo, field, magnetic, mhd, reconnection, solar, turbulence, turbulent, rm, instability, flow, mri, scale, simulations, wind"
physics,18,2000–2005,2005–2010,2000–2005 → 2005–2010,0.461256,0.538744,"tokamak, turbulence, barrier, transport, drift, plasma, edge, interchange, toroidal, varrho, zonal, 0k, ballooning, barriers, braginskii, collisionality, elongation, flows, gam, geodesic, magnetic, neq, pinch, plasmas, shaping, stringer, winsor","plasma, tokamak, transport, turbulence, toroidal, magnetic, poloidal, plasmas, turbulent, flux, ttms, barrier, barriers, confinement, ell, elongation, flow, fueling, lapd, magnetohydrodynamic, radial, sawtooth, shaping, shear"
physics,18,2005–2010,2010–2015,2005–2010 → 2010–2015,0.473161,0.526839,"plasma, tokamak, transport, turbulence, toroidal, magnetic, poloidal, plasmas, turbulent, flux, ttms, barrier, barriers, confinement, ell, elongation, flow, fueling, lapd, magnetohydrodynamic, radial, sawtooth, shaping, shear","flow, magnetic, plasma, plasmas, tokamak, turbulence, turbulent, shear, transport, poloidal, toroidal, iw, mhd, reconnection, rp"
physics,18,2010–2015,2015–2020,2010–2015 → 2015–2020,0.634218,0.365782,"flow, magnetic, plasma, plasmas, tokamak, turbulence, turbulent, shear, transport, poloidal, toroidal, iw, mhd, reconnection, rp","magnetic, plasma, plasmas, tokamak, turbulence, flux, field, poloidal, transport, flow, reconnection, turbulent, zonal, alfv, etg, mhd, neoclassical"
physics,18,2015–2020,2020–2025,2015–2020 → 2020–2025,0.87715,0.12285,"magnetic, plasma, plasmas, tokamak, turbulence, flux, field, poloidal, transport, flow, reconnection, turbulent, zonal, alfv, etg, mhd, neoclassical","magnetic, plasma, plasmas, tokamak, turbulence, turbulent, flux, transport, fusion, gyrokinetic, field, etg, flow, mhd, reconnection, toroidal, zonal"
physics,19,2000–2005,2005–2010,2000–2005 → 2005–2010,0.55119,0.44881,"boltzmann, lattice, flows, fluid, md, microflows, reactive, slip, wendroff, barriers, boiling, continuum, efficiency, electrokinetic, equation, equations, flow, knudsen, lax, lb, liquid, micro, millimetric, navier, reaction, thermodynamically, vapor, walls","boltzmann, flow, fluid, lattice, slip, erythrocyte, flows, lb, roughness, surface, simulation, wall, equations, hydrophobic, knudsen, md, membrane, mesoscopic, method, model, molecular, thermal, walls"
physics,19,2005–2010,2010–2015,2005–2010 → 2010–2015,0.747978,0.252022,"boltzmann, flow, fluid, lattice, slip, erythrocyte, flows, lb, roughness, surface, simulation, wall, equations, hydrophobic, knudsen, md, membrane, mesoscopic, method, model, molecular, thermal, walls","boltzmann, flow, fluid, lattice, flows, method, model, numerical, lbm, slip, lb, ap, cfd, multiphase, nanobubble, pseudopotential, roughness, simulation, surface, velocity, wall"
physics,19,2010–2015,2015–2020,2010–2015 → 2015–2020,0.835496,0.164504,"boltzmann, flow, fluid, lattice, flows, method, model, numerical, lbm, slip, lb, ap, cfd, multiphase, nanobubble, pseudopotential, roughness, simulation, surface, velocity, wall","boltzmann, flow, flows, fluid, lattice, method, lbm, lb, particle, model, numerical, cfd, gas, knudsen, multiphase, porous, simulations"
physics,19,2015–2020,2020–2025,2015–2020 → 2020–2025,0.925895,0.074105,"boltzmann, flow, flows, fluid, lattice, method, lbm, lb, particle, model, numerical, cfd, gas, knudsen, multiphase, porous, simulations","boltzmann, flow, flows, fluid, lattice, lbm, method, particle, model, lb, multiphase, dsmc, gas, rarefied"
physics,20,2000–2005,2005–2010,2000–2005 → 2005–2010,0.12924,0.87076,"tevatron, alice, calorimetry, cdf, d0, d0sar, finder, grid, hep, lhc, multiplicity, pax, pbpb, physics, recognition, run, tbar, toolkit, tpc","trigger, atlas, detector, lhc, calorimeter, cms, collider, configures, d0, d0sar, grid, hadron, hadronic, level, pax, proton, accessing, beams, calice, configuration, decision, event, hep, luminosity, lvl1, met, physics, showers, tbar, tevatron, toolkit, triggers"
physics,20,2005–2010,2010–2015,2005–2010 → 2010–2015,0.437078,0.562922,"trigger, atlas, detector, lhc, calorimeter, cms, collider, configures, d0, d0sar, grid, hadron, hadronic, level, pax, proton, accessing, beams, calice, configuration, decision, event, hep, luminosity, lvl1, met, physics, showers, tbar, tevatron, toolkit, triggers","hadron, lhc, trigger, calorimeter, collider, cms, reconstruction, detector, performance, calice, energy, hlt, tracking, castor, data, event, hadronic, lat, muon, sgv, showers, tmine, track"
physics,20,2010–2015,2015–2020,2010–2015 → 2015–2020,0.524515,0.475485,"hadron, lhc, trigger, calorimeter, collider, cms, reconstruction, detector, performance, calice, energy, hlt, tracking, castor, data, event, hadronic, lat, muon, sgv, showers, tmine, track","detector, lhc, reconstruction, track, trigger, cms, hadron, muon, tracking, data, performance, calorimeter, event, telescope, physics"
physics,20,2015–2020,2020–2025,2015–2020 → 2020–2025,0.625493,0.374507,"detector, lhc, reconstruction, track, trigger, cms, hadron, muon, tracking, data, performance, calorimeter, event, telescope, physics","data, detector, lhc, reconstruction, trigger, calorimeter, learning, physics, event, cms, track, tracking, collider, hadron, high, performance"
physics,21,2000–2005,2005–2010,2000–2005 → 2005–2010,0.366706,0.633294,"community, dissimilarity, leq, network, node, firms, innovation, networks, selforganization, attractor, clarification, distance, ii, jj, percolation, vertices","network, networks, community, epidemic, model, node, social, spreading, communities, nodes, geographical, infected, innovation, disease, dissimilarity, firms, leq, pandemic, percolation, selforganization"
physics,21,2005–2010,2010–2015,2005–2010 → 2010–2015,0.538074,0.461926,"network, networks, community, epidemic, model, node, social, spreading, communities, nodes, geographical, infected, innovation, disease, dissimilarity, firms, leq, pandemic, percolation, selforganization","disease, epidemic, network, networks, social, spreading, nodes, infected, epidemics, model, communities, community, infection, node, pandemic, susceptible"
physics,21,2010–2015,2015–2020,2010–2015 → 2015–2020,0.8593,0.1407,"disease, epidemic, network, networks, social, spreading, nodes, infected, epidemics, model, communities, community, infection, node, pandemic, susceptible","disease, epidemic, infected, network, networks, social, spreading, infection, nodes, model, susceptible, covid, node"
physics,21,2015–2020,2020–2025,2015–2020 → 2020–2025,0.624421,0.375579,"disease, epidemic, infected, network, networks, social, spreading, infection, nodes, model, susceptible, covid, node","covid, disease, epidemic, infection, network, networks, social, spread, infected, model, spreading, pandemic, vaccination, contagion"
physics,22,2000–2005,2005–2010,2000–2005 → 2005–2010,0.554577,0.445423,"negative, permeability, permittivity, dielectric, handed, hcm, homogenization, left, medium, refraction, spft, srrs, bruggeman, composite, cubically, effective, ferrite, material, mediums, real, wires","negative, dielectric, metamaterials, permittivity, refraction, dispersion, index, media, medium, metamaterial, permeability, 2f, composite, hcm, homogenization, anisotropic, birefringent, clad, counterposition, cylinders, mediums, nims, propagation, rt, spft, srr, waves"
physics,22,2005–2010,2010–2015,2005–2010 → 2010–2015,0.56226,0.43774,"negative, dielectric, metamaterials, permittivity, refraction, dispersion, index, media, medium, metamaterial, permeability, 2f, composite, hcm, homogenization, anisotropic, birefringent, clad, counterposition, cylinders, mediums, nims, propagation, rt, spft, srr, waves","dielectric, metamaterial, metamaterials, dispersion, medium, negative, permittivity, waves, hyperbolic, index, media, refraction, effective, frequency, homogenization, materials, pbg, photonic, propagation, voigt, waveguides"
physics,22,2010–2015,2015–2020,2010–2015 → 2015–2020,0.549867,0.450133,"dielectric, metamaterial, metamaterials, dispersion, medium, negative, permittivity, waves, hyperbolic, index, media, refraction, effective, frequency, homogenization, materials, pbg, photonic, propagation, voigt, waveguides","hyperbolic, metamaterial, metamaterials, waves, dispersion, permittivity, propagation, wave, media, material, materials, dielectric, dyakonov, electromagnetic, medium, negative, photonic, willis"
physics,22,2015–2020,2020–2025,2015–2020 → 2020–2025,0.712029,0.287971,"hyperbolic, metamaterial, metamaterials, waves, dispersion, permittivity, propagation, wave, media, material, materials, dielectric, dyakonov, electromagnetic, medium, negative, photonic, willis","hyperbolic, materials, metamaterials, wave, waves, elastic, metamaterial, dispersion, media, negative, material, permittivity, boldsymbol, electromagnetic, extremal, propagation, willis"
physics,23,2000–2005,2005–2010,2000–2005 → 2005–2010,0.542594,0.457406,"plasma, electron, intense, laser, positron, relativistic, accelerated, acceleration, bunch, electrons, plasmas, positrons, pulse, pulses, asynchronac, beams, bunches, comment, compton, energy, flying, fusion, isotropization, lazer, megagauss, overdense, parabolic, perp, polarised, polarized, rfq, wakefield","acceleration, electron, laser, plasma, pulses, relativistic, beam, energy, positron, pulse, overdense, plasmas, polarised, wakefield, accelerated, bunches, compton, electrons, foil, high, monoenergetic, proton"
physics,23,2005–2010,2010–2015,2005–2010 → 2010–2015,0.819752,0.180248,"acceleration, electron, laser, plasma, pulses, relativistic, beam, energy, positron, pulse, overdense, plasmas, polarised, wakefield, accelerated, bunches, compton, electrons, foil, high, monoenergetic, proton","acceleration, electron, laser, plasma, pulse, relativistic, beam, electrons, proton, target, energy, ion, positron, wakefield, beams, foil, particle, shock"
physics,23,2010–2015,2015–2020,2010–2015 → 2015–2020,0.821869,0.178131,"acceleration, electron, laser, plasma, pulse, relativistic, beam, electrons, proton, target, energy, ion, positron, wakefield, beams, foil, particle, shock","acceleration, electron, energy, laser, plasma, pulse, relativistic, electrons, particle, pulses, target, accelerators, beam, high, positron, wakefield"
physics,23,2015–2020,2020–2025,2015–2020 → 2020–2025,0.786995,0.213005,"acceleration, electron, energy, laser, plasma, pulse, relativistic, electrons, particle, pulses, target, accelerators, beam, high, positron, wakefield","acceleration, beam, electron, laser, particle, plasma, pulse, relativistic, energy, positron, electrons, accelerators, beams, target, wakefield"
physics,24,2000–2005,2005–2010,2000–2005 → 2005–2010,0.339916,0.660084,"cu, handed, nonlinear, fe, left, magnetic, metamaterials, nonmagnetic, permeability, solitons, surface, converges, eigenstates, hysteresis, interface, layers, magneto, media, medium, mry, optical, pairs, plate, response, soliton, waves","metamaterials, negative, nonlinear, index, handed, left, magnetic, metamaterial, optical, photonic, split, antisymmetric, backward, birefringent, bloch, control, dichroism, layers, light, mdm, nanowire, nims, nm, nonchiral, pairs, permeability, plate, polaritons, polarization, slot, soliton, solitons, transmission"
physics,24,2005–2010,2010–2015,2005–2010 → 2010–2015,0.442918,0.557082,"metamaterials, negative, nonlinear, index, handed, left, magnetic, metamaterial, optical, photonic, split, antisymmetric, backward, birefringent, bloch, control, dichroism, layers, light, mdm, nanowire, nims, nm, nonchiral, pairs, permeability, plate, polaritons, polarization, slot, soliton, solitons, transmission","metamaterial, metamaterials, nonlinear, optical, polarization, negative, photonic, plasmonic, toroidal, light, mdm, metasurfaces, nanoradar, subwavelength, asrrs, chiral, dielectric, index, magnetic, metallic, nanoantenna, nri, polaritons, srs"
physics,24,2010–2015,2015–2020,2010–2015 → 2015–2020,0.645577,0.354423,"metamaterial, metamaterials, nonlinear, optical, polarization, negative, photonic, plasmonic, toroidal, light, mdm, metasurfaces, nanoradar, subwavelength, asrrs, chiral, dielectric, index, magnetic, metallic, nanoantenna, nri, polaritons, srs","metamaterials, metasurfaces, nonlinear, optical, polarization, light, metamaterial, photonic, dielectric, metasurface, plasmonic, index, polaritons, subwavelength"
physics,24,2015–2020,2020–2025,2015–2020 → 2020–2025,0.525078,0.474922,"metamaterials, metasurfaces, nonlinear, optical, polarization, light, metamaterial, photonic, dielectric, metasurface, plasmonic, index, polaritons, subwavelength","light, metasurface, metasurfaces, nonlinear, optical, photonic, polaritons, polarization, metamaterials, bics, chiral, dielectric, spin, hyperbolic, polariton, resonances, waves"
physics,25,2000–2005,2005–2010,2000–2005 → 2005–2010,0.086786,0.913214,"ocean, anthropogenic, aogcm, assimilation, assimilator, atlantic, componenet, el, exponents, fokker, forcing, forcings, grob, kalman, mpimet, nino, pcm, scenarios, volcanic","climate, atmospheric, gcms, archives, assimilation, forecast, glaciation, inception, ipcc, kalman, les, pbl, reanalyses, aren, autonomous, basin, climatic, cope, data, dimensionality, el, ensemble, estimate, isomap, model, network, ni, nlpca, overdue, paleoclimatologists, response, sornette, validation"
physics,25,2005–2010,2010–2015,2005–2010 → 2010–2015,0.305073,0.694927,"climate, atmospheric, gcms, archives, assimilation, forecast, glaciation, inception, ipcc, kalman, les, pbl, reanalyses, aren, autonomous, basin, climatic, cope, data, dimensionality, el, ensemble, estimate, isomap, model, network, ni, nlpca, overdue, paleoclimatologists, response, sornette, validation","climate, weather, ann, arma, basin, el, moc, models, ni, ocean, prediction, sea, simulator, stochastic, aladin, assimilation, atlantic, atmospheric, autonomous, climatic, collapse, decadal, downscaling, era, global, gsl, hourly, les, lig, lightning, model, network, nrmse, palaeoclimate, pbl, precipitation, response, slas, variability, warning"
physics,25,2010–2015,2015–2020,2010–2015 → 2015–2020,0.413787,0.586213,"climate, weather, ann, arma, basin, el, moc, models, ni, ocean, prediction, sea, simulator, stochastic, aladin, assimilation, atlantic, atmospheric, autonomous, climatic, collapse, decadal, downscaling, era, global, gsl, hourly, les, lig, lightning, model, network, nrmse, palaeoclimate, pbl, precipitation, response, slas, variability, warning","climate, models, ocean, data, model, weather, ensemble, forecast, learning, stochastic, forecasting, forecasts, moc, neural, coastal, decadal, dsa, geophysical, iceberg, mesoscale, precipitation, prediction, sea, slas, variability, zw"
physics,25,2015–2020,2020–2025,2015–2020 → 2020–2025,0.724241,0.275759,"climate, models, ocean, data, model, weather, ensemble, forecast, learning, stochastic, forecasting, forecasts, moc, neural, coastal, decadal, dsa, geophysical, iceberg, mesoscale, precipitation, prediction, sea, slas, variability, zw","climate, data, forecasting, learning, model, models, neural, ocean, weather, forecasts, forecast"
physics,26,2000–2005,2005–2010,2000–2005 → 2005–2010,0.096093,0.903907,"interatomic, potential, cusp, electrodynamic, freedom, moduli, molecular, neon, nucleus, orthogonalized, atomic, condition, coulomb, coulombic, criticality, degrees, electron, empirically, energies, exp, hartree, integral, kink, liquids, md, mp2, thermostat, xalpha","density, peta, vec, bound, energy, functionals, int, molecular, xc, aimd, arms, atomic, atoms, born, coulomb, degrees, ehrenfest, electrodynamic, energies, etos, fermion, finitely, fmo, freedom, functional, integral, integrals, kink, kohn, leq, lieb, lo, longrightarrow, mp2, nmr, oppenheimer, orbitals, orthogonalization, oxford, pair, satisfies, set, sham, slater, spinless, sturmians, systems, xalpha"
physics,26,2005–2010,2010–2015,2005–2010 → 2010–2015,0.365924,0.634076,"density, peta, vec, bound, energy, functionals, int, molecular, xc, aimd, arms, atomic, atoms, born, coulomb, degrees, ehrenfest, electrodynamic, energies, etos, fermion, finitely, fmo, freedom, functional, integral, integrals, kink, kohn, leq, lieb, lo, longrightarrow, mp2, nmr, oppenheimer, orbitals, orthogonalization, oxford, pair, satisfies, set, sham, slater, spinless, sturmians, systems, xalpha","density, kohn, basis, dft, energy, functional, sham, functions, integrals, lfccs, method, molecular, oppenheimer, orbitals, pexsi, alloy, born, contamination, coulomb, ecgs, electron, elimination, etos, free, lobpcg, methods, nmr, orbital, pbcs, potentials, qm, quantum, slater, sturmians, translational, vec"
physics,26,2010–2015,2015–2020,2010–2015 → 2015–2020,0.513446,0.486554,"density, kohn, basis, dft, energy, functional, sham, functions, integrals, lfccs, method, molecular, oppenheimer, orbitals, pexsi, alloy, born, contamination, coulomb, ecgs, electron, elimination, etos, free, lobpcg, methods, nmr, orbital, pbcs, potentials, qm, quantum, slater, sturmians, translational, vec","density, functional, molecular, energy, dft, potential, quantum, calculations, kohn, orbital, potentials, qm, atomic, deepmd, descriptors, free, functionals, kit, md, method, methods, sham, simulations"
physics,26,2015–2020,2020–2025,2015–2020 → 2020–2025,0.797829,0.202171,"density, functional, molecular, energy, dft, potential, quantum, calculations, kohn, orbital, potentials, qm, atomic, deepmd, descriptors, free, functionals, kit, md, method, methods, sham, simulations","density, functional, molecular, potentials, dft, potential, quantum, energy, md, learning, machine, orbital, accuracy, basis, efg, electron, functionals, interatomic, kohn, method, nad, nuclear, sham"
physics,27,2000–2005,2005–2010,2000–2005 → 2005–2010,0.38579,0.61421,"crystal, photonic, bends, cavities, circuits, disclose, effective, incorporate, integrable, linear, miniature, optical, switching, ultra, waveguides, conceptual, corral, equations, evanescent, fermionic, non, quantum, systems","photonic, quantum, crystal, optical, shor, waveguide, algorithm, cavities, cavity, coupler, miniature, single, switching, ultra, 2r, complied, computation, computing, demonstration, dot, dots, eit, factoring, incorporate, integrable, lattices, light, linear, mode, photons, qds, qubits, raman, receptors"
physics,27,2005–2010,2010–2015,2005–2010 → 2010–2015,0.425983,0.574017,"photonic, quantum, crystal, optical, shor, waveguide, algorithm, cavities, cavity, coupler, miniature, single, switching, ultra, 2r, complied, computation, computing, demonstration, dot, dots, eit, factoring, incorporate, integrable, lattices, light, linear, mode, photons, qds, qubits, raman, receptors","cavity, dot, photonic, quantum, single, crystal, optical, photon, waveguide, photons, dots, cavities, qds, qubit, qubits, silicon"
physics,27,2010–2015,2015–2020,2010–2015 → 2015–2020,0.542353,0.457647,"cavity, dot, photonic, quantum, single, crystal, optical, photon, waveguide, photons, dots, cavities, qds, qubit, qubits, silicon","photon, photonic, quantum, single, dot, integrated, optical, photons, qubit, chip, silicon, dots, emitters, light, cavity, qubits, waveguide"
physics,27,2015–2020,2020–2025,2015–2020 → 2020–2025,0.581871,0.418129,"photon, photonic, quantum, single, dot, integrated, optical, photons, qubit, chip, silicon, dots, emitters, light, cavity, qubits, waveguide","chip, integrated, photon, photonic, quantum, silicon, single, optical, qubit, emitters, gates, photons, qubits, waveguide"
physics,28,2000–2005,2005–2010,2000–2005 → 2005–2010,0.426581,0.573419,"bipartite, genres, groups, habits, library, listeners, listening, music, pici, visualised","music, network, social, bipartite, genres, habits, listeners, listening, online, people, users, groups, networks, annotation, community, content, conversations, correspondence, essembly, gender, homophily, information, library, mail, messaging, pici, shuffled, students, user, visualised"
physics,28,2005–2010,2010–2015,2005–2010 → 2010–2015,0.337309,0.662691,"music, network, social, bipartite, genres, habits, listeners, listening, online, people, users, groups, networks, annotation, community, content, conversations, correspondence, essembly, gender, homophily, information, library, mail, messaging, pici, shuffled, students, user, visualised","information, network, networks, online, social, user, users, twitter, activity, word, media, content, homophily, human, people, popularity, semantic"
physics,28,2010–2015,2015–2020,2010–2015 → 2015–2020,0.610667,0.389333,"information, network, networks, online, social, user, users, twitter, activity, word, media, content, homophily, human, people, popularity, semantic","network, networks, online, social, twitter, users, communities, information, community, media, news, tweets, content, covid, data, fame, forums, human, language, popularity, topics, user"
physics,28,2015–2020,2020–2025,2015–2020 → 2020–2025,0.572712,0.427288,"network, networks, online, social, twitter, users, communities, information, community, media, news, tweets, content, covid, data, fame, forums, human, language, popularity, topics, user","networks, news, social, online, users, media, twitter, network, content, covid, hashtags, information, misinformation, user, wikipedia, leaning, platforms, topics, trump, tweets, views, wngf"
physics,29,2000–2005,2005–2010,2000–2005 → 2005–2010,0.022582,0.977418,"bacteria, mirabilis, proteus, agents, surviving, swarm, swarming, active, adaptive, brownian, cautious, colonies, cooperation, daphnia, extreme, falls, indecisiveness, motion, motions, multiply, noise, organisms, repeating, resources, richness, rr, spectacular, swarms, translational, zooplankton","ants, coarsening, cooperation, individuals, oppositely, shredding, swimming, associations, clusters, diffusive, dilemma, directional, game, moving, prisoner, spatio, species, agents, competition, dynamics, evolutionary, model, organization, players, replicator, social"
physics,29,2005–2010,2010–2015,2005–2010 → 2010–2015,0.254243,0.745757,"ants, coarsening, cooperation, individuals, oppositely, shredding, swimming, associations, clusters, diffusive, dilemma, directional, game, moving, prisoner, spatio, species, agents, competition, dynamics, evolutionary, model, organization, players, replicator, social","cooperation, swimming, collective, dynamics, bacteria, dilemma, prisoner, swimmers, agents, cell, evolutionary, game, individuals, model, social, swarms, cells, clusters, games, motile, populations, propelled, replicator, suspensions, swarm"
physics,29,2010–2015,2015–2020,2010–2015 → 2015–2020,0.637553,0.362447,"cooperation, swimming, collective, dynamics, bacteria, dilemma, prisoner, swimmers, agents, cell, evolutionary, game, individuals, model, social, swarms, cells, clusters, games, motile, populations, propelled, replicator, suspensions, swarm","cooperation, model, collective, swimming, bacteria, evolutionary, individuals, swarms, active, agents, cells, motility, species, tumble, ants, bacterial, cell, clusters, dispersal, graffiti, metabolic, motile, motion, organisms, payoff, swarm, swimmers"
physics,29,2015–2020,2020–2025,2015–2020 → 2020–2025,0.614361,0.385639,"cooperation, model, collective, swimming, bacteria, evolutionary, individuals, swarms, active, agents, cells, motility, species, tumble, ants, bacterial, cell, clusters, dispersal, graffiti, metabolic, motile, motion, organisms, payoff, swarm, swimmers","cooperation, collective, individuals, active, organisms, swimming, model, motility, movement, agents, fish, game, population, social, species, swimmers, cells, dynamics, foraging, locust, metabolic, resetting, self, survival, swarm"
physics,30,2000–2005,2005–2010,2000–2005 → 2005–2010,0.385935,0.614065,"bipolar, decision, model, opinion, political, rating, sm, sznajd, vote, voters","model, opinion, agents, opinions, consensus, dynamics, political, voters, social, confidence, decision, network, sznajd, bipolar, contra, hegselmann, herding, krause, rating, seekers, sm, vote, voter, votes"
physics,30,2005–2010,2010–2015,2005–2010 → 2010–2015,0.578636,0.421364,"model, opinion, agents, opinions, consensus, dynamics, political, voters, social, confidence, decision, network, sznajd, bipolar, contra, hegselmann, herding, krause, rating, seekers, sm, vote, voter, votes","agents, consensus, model, opinion, opinions, social, dynamics, voter, individuals, agent, contrarians, centrists, confidence, delta, modularity, network, sznajd, voters"
physics,30,2010–2015,2015–2020,2010–2015 → 2015–2020,0.825444,0.174556,"agents, consensus, model, opinion, opinions, social, dynamics, voter, individuals, agent, contrarians, centrists, confidence, delta, modularity, network, sznajd, voters","agents, consensus, dynamics, model, opinion, opinions, social, voter, network, polarization, political, agent, individuals, judgment, vote, voters"
physics,30,2015–2020,2020–2025,2015–2020 → 2020–2025,0.942864,0.057136,"agents, consensus, dynamics, model, opinion, opinions, social, voter, network, polarization, political, agent, individuals, judgment, vote, voters","agents, consensus, dynamics, model, opinion, opinions, political, social, polarization, voter, networks, individuals, network"
physics,31,2000–2005,2005–2010,2000–2005 → 2005–2010,0.45205,0.54795,"water, aqueous, bonded, ethanol, ethylene, hydrophobic, solvation, solvent, acetonitrile, apolar, ati, colloidal, counterions, density, hydrating, hydration, hydrogen, imidazoline, ion, methanol, na, nitroxide, occupancy, orientational, primitive, protonation, rism, site, solute, sphere","water, solvation, acetonitrile, methanol, solvent, hydrophobic, mq, silica, solute, truncations, amoeba, couched, density, dipole, droplet, electrolyte, electrostatics, ethanol, ethyl, excitations, grained, hexafluorophosphate, hydration, impermeability, ion, ionic, liquid, lmf, methane, methanes, nanoparticles, orientational, polar, polyzwitterionic, ranged, relaxation, rism, site, structural, surface, violation, waters"
