subject,topic_id,window,win_start,win_end,top_words,n_words
math,41,2005–2010,2005,2010,"inequality, inequalities, approximants, convexity, functions, imo, pad, 2rs, arc, array, bf, bigr, cccc, circ, convex, diamond, fink, frac, gamma, hadamard, inner, integral, jacobi, kantorovich, leq, leqslant, lvert, lyi, m1, m2, max, monotonic, ostrowski, pade, poinwise, polygamma, popoviciu, retarded, reverses, rx, scales, shafer, shestakov, sine, sqrt, umirbaev",46
math,41,2010–2015,2010,2015,"functions, hadamard, inequalities, inequality, convex, hermite, some, means, type, vert, approximants, bounds, contra, convexity, ddots, frac, gamma, integral, kantorovich, left, leqslant, monotonicity, ostrowski, pad, pade, right, sinh, trigonometric, xb",29
math,41,2015–2020,2015,2020,"inequalities, inequality, left, right, frac, align, big, functions, hadamard, hermite, vert, aa, approximants, begin, ber, bessel, cc, enclosure, end, hilbertian, leq, mn, num, pad, pmb, pmi, prabhakar, radius, range, rm, sharp, sin, some, tr, trigonometric, type",36
math,41,2020–2025,2020,2025,"inequalities, radius, bmatrix, ij, inequality, big, frac, left, numerical, right, 2r, aa, atangana, baleanu, begin, boldsymbol, csc, det, dots, dotsc, end, frac12, functions, gamma, hermite, hilbertian, ji, kippenhahn, leq, mathbf, mathcal, matrices, mean, operator, polynomials, ranges, rm, sharp, tr, vdots",40
math,42,2000–2005,2000,2005,"cr, holomorphic, analytic, holomorphy, mappings, stein, subset, bbb, bc, bold, cal, cite, codimension, codimensional, compact, complement, complex, cv, decomposable, domains, edges, extends, fiber, hartogs, hat, hypersurface, immersion, intersections, jet, kt, levi, loc, manifolds, mapping, math, meromorphic, nondegenerate, pseudoconcave, qc, quasiregular, real, setminus, singularities, submanifold, submanifolds, submersions, times, tube",48
math,42,2005–2010,2005,2010,"cr, holomorphic, mappings, complex, domains, mapping, oka, pseudoconvex, quasiregular, submanifold, 0s, analytic, bc, bumping, conformal, contraction, crcr, cup, cxc, decomposable, distortion, frak, hdots, holomorphy, ih, loc, manifold, mbb, metric, omega, ov, plurisubharmonic, qc, quasiconformal, real, riemann, segre, setminus, stein, varpi",40
math,42,2010–2015,2010,2015,"domains, mappings, holomorphic, cr, quasiconformal, distortion, mathbb, oka, pseudoconvex, riemann, 0s, 2m, bb, bc, boundary, conformal, convex, cxc, domain, hypersurfaces, ir, lempert, metric, quasihyperbolic, quaternionic, real, rectifiable, schwarz, semitube, squeezing, stein, subdomain, transversality, varphi, varsubsetneq, vert, wu",37
math,42,2015–2020,2015,2020,"domains, holomorphic, mappings, mathbb, crcr, metric, pseudoconvex, big, cr, oka, plurisubharmonic, 2m, boundary, domain, forn, gn, hartogs, hol, jet, kobayashi, om, quasiconformal, reifenberg, removable, rigid, sf, smooth, squeezing, subset, textsf, thullen, uws, vert, vitali, wu",35
math,42,2020–2025,2020,2025,"mappings, domains, holomorphic, domain, mathbb, metric, pseudoconvex, quasiconformal, kobayashi, maps, squeezing, subset, bergman, boundary, cr, distortion, ell, gromov, jet, john, loc, oka, poletsky, pseudoconvexity, quasisymmetric, riemann, textsf, unit, varphi, visibility",30
math,43,2000–2005,2000,2005,"symplectic, contact, hamiltonian, hofer, floer, manifolds, fibration, fibrations, hbox, lagrangian, lefschetz, manifold, books, capacities, cotangent, four, ham, homology, horizontal, hyperbolicity, hz, invariants, mini, monodromy, neq0, om, omega, open, orbits, pseudoholomorphic, red, ruled, spectral, submanifolds, taubes, zehnder",36
math,43,2005–2010,2005,2010,"contact, symplectic, manifolds, floer, hamiltonian, homology, capacities, lagrangian, lefschetz, manifold, achiral, blow, books, bottle, completions, cosymplectic, cp, descend, fiber, ham, hameo, horizontal, mapping, om, open, orbits, pi, presymplectic, pseudoholomorphic, rabinowitz, ssympeo, stein, su, tm",34
math,43,2010–2015,2010,2015,"contact, symplectic, manifolds, hamiltonian, lefschetz, floer, homology, 2n, exotic, fibrations, lagrangian, manifold, stein, convex, cosymplectic, cotangent, cpb, descend, diffeomorphisms, ellipsoids, fiber, fibration, gromov, hofer, isotopies, mapping, pq, presymplectic, underleftarrow, underrightarrow",30
math,43,2015–2020,2015,2020,"contact, symplectic, hamiltonian, lagrangian, manifolds, reeb, floer, lefschetz, 2n, action, aspherical, cetlin, circle, equatorial, exotic, fillable, fillings, flux, foliated, ham, hf, hofer, homology, isotopic, lagrangians, lens, manifold, orbits, overtwisted, pseudoholomorphic, round, symplectically, symplectomorphism, underleftarrow, underrightarrow, weinstein",36
math,43,2020–2025,2020,2025,"contact, symplectic, lagrangian, manifolds, reeb, floer, hamiltonian, homology, capacities, fillings, hofer, lcs, blowdown, closed, cp, disk, ech, eternal, fibrations, fillable, ham, lefschetz, lens, mathbb, orbits, overtwisted, spectral, symp, tight, torus, zehnder",31
math,44,2000–2005,2000,2005,"calabi, witten, gromov, yau, brane, invariants, mirror, branes, ginzburg, bf, casson, conjecture, cy3, fundamental, gauge, gauged, gauging, gluing, hilb, iia, k3, liftable, model, moduli, poincare, quot, relations, rozansky, sigma, smallbbb, stack, string, theory, tinybbb, toric, virtual, wess, zumino",38
math,44,2005–2010,2005,2010,"witten, calabi, gromov, invariants, yau, mirror, donaldson, quintic, symmetry, vafa, ag, branes, conifold, crossing, fivebrane, folds, gauging, genus, ginzburg, marino, model, moduli, orbifold, quot, seiberg, string, superpotential, thomas, threefolds, wall, wess, zumino",32
math,44,2010–2015,2010,2015,"calabi, witten, yau, gromov, invariants, mirror, string, thomas, donaldson, theory, adhm, bps, branes, crepant, crit, crossing, folds, formula, gauge, genus, ginzburg, landau, nonabelian, overline, refined, symmetry, topological, toric, twisted, wall, wu",31
math,44,2015–2020,2015,2020,"invariants, witten, calabi, gromov, yau, mirror, ginzburg, donaldson, genus, landau, theory, thomas, anomaly, ban, brane, cohomotopy, curve, folds, glsm, gw, m5, moduli, quot, string, text, toric, vafa, virtual",28
math,44,2020–2025,2020,2025,"invariants, witten, calabi, gromov, yau, genus, mirror, vafa, folds, gopakumar, theories, theory, toric, virtual, bcov, brane, cohomotopy, formula, gauged, genera, gluing, m5, orbifold, pandharipande, qft, quot, superpotential, vartheta, verlinde",29
math,45,2000–2005,2000,2005,"brownian, processes, motion, 1l, asymptotically, boundaries, br, capacity, characterization, exit, exponents, filtered, ftsm, ge, girsanov, grey, hida, integrability, integrated, intersection, krein, log, measure, measures, motions, multiparameter, noise, packs, papers, passage, planar, poisson, process, purpose, regions, sausage, shall, sided, sinai, skorohod, theorem, tx, vy, white, wiener",45
math,45,2005–2010,2005,2010,"brownian, motion, processes, process, vy, fractional, local, bhp, diffusions, du, enlargements, expectation, fnig, ftsm, functionals, geq0, hitting, hurst, increments, indi, krein, log, martingales, microlocal, multifractional, multistable, overshoot, perpetual, sinai, skorohod, stable, supou, time, undershoot, wedge, wiener",36
math,45,2010–2015,2010,2015,"brownian, motion, process, processes, vy, levy, martingales, fractional, motions, al, bessel, compensator, dirichlet, divisible, gaussian, geq0, increments, martingale, mathbb, ofbms, ou, qv, rbms, rosenblatt, semimartingale, supou, vphantom, wiener, winding, windings",30
math,45,2015–2020,2015,2020,"brownian, process, processes, fractional, motion, vy, levy, martingale, martingales, motions, poisson, time, 2hk, drift, exponential, hurst, les, mathbb, refracted, self, sfnb, span, stochastic, tfbm, tflp, tfsm, vasicek, widetilde",28
math,45,2020–2025,2020,2025,"brownian, motion, process, processes, fractional, vy, ornstein, time, uhlenbeck, align, arma, changed, drift, exponential, formalization, gou, harmonizable, int, isabelle, laplace, le, lmss, local, mathrm, mathsf, multifractional, ngfsp, predictable, sheets, stochastic, vasicek, widetilde",32
math,46,2000–2005,2000,2005,"discipline, queue, service, caching, conserving, customers, deviations, draief, fluid, foreground, gi, heavy, idle, length, logconvex, maximum, overflow, policies, queueing, queues, rate, scheduling, server, servers, srpt, stability, tailed",27
math,46,2005–2010,2005,2010,"service, queue, server, allocation, interference, networks, processor, queueing, acal, access, bcal, buffer, buffers, caching, channel, chip, customers, dbf, delay, deviations, discipline, draief, gi, idle, lmmse, mathbf, mpgps, multiclass, multiuser, network, outage, packet, polling, priority, resource, rho, scheduling, servers, sinr, sirs, srpt, stations, users, utility, wireless",45
math,46,2010–2015,2010,2015,"queue, server, service, interference, network, networks, queues, arrival, channel, customer, customers, queueing, servers, wireless, acal, bcal, capacity, dbf, delay, fading, gi, jobs, mathtt, outage, peer, polling, priority, rate, relays, scheduling, station, stations, traffic",33
math,46,2015–2020,2015,2020,"queue, service, server, servers, arrival, customers, queueing, queues, traffic, wireless, allocation, csma, customer, drone, heavy, interference, irs, jobs, mathtt, network, networks, policy, polling, psnes, sojourn, station, throughput, transmitters",28
math,46,2020–2025,2020,2025,"queue, server, service, queues, queueing, servers, traffic, arrival, busy, customers, policies, aimd, allocation, arrivals, beamforming, customer, gittins, heavy, job, jobs, joint, laa, networks, policy, resetting, rsma, satellite, system, unlicensed",29
math,47,2000–2005,2000,2005,"hausdorff, fractals, fractal, functionals, measures, noncommutative, qp, similar, spectral, arcwise, besicovitch, cantor, comparative, connectedness, curves, dimension, dixmier, estimating, formalism, france, gauge, generalises, ghm, mendes, metrizable, modifies, multifractal, oa, omega, pertti, process, qn, self, sets, similarity, similitudes, superfractal, superfractals, tau, trace, traceability, transformations, triple, triples, zeros",45
math,47,2005–2010,2005,2010,"hausdorff, cantor, multifractal, sets, dim, dimension, ee, fractal, aleph, besicovitch, bm, box, buffon, ccc, circ, connectedness, contents, diadic, dimh, f1, f2, fff, fractals, functionals, ga, gac, gasket, ha, interval, la, lac, measures, needle, noncommutative, nx, oa, pmod, projection, set, sierpinski, spectral, subseteq, triples, widetilde, zds, zeros",46
math,47,2010–2015,2010,2015,"dimension, hausdorff, fractal, multifractal, sets, self, cantor, fractals, dim, ifs, similar, averages, box, carpets, circ, contents, displaystyle, mapping, measure, nv, ostrogradsky, packing, pm, qa, set, sierpinski, snowflake, spectrum",28
math,47,2015–2020,2015,2020,"dimension, fractal, self, fractals, sets, assouad, hausdorff, similar, cantor, dimensions, function, measures, contractivity, dim, favard, gls, ifs, interpolation, labyrinth, multifractal, ostrogradsky, pa, projections, rfds, secelean, sierpinski, snowflake",27
math,47,2020–2025,2020,2025,"dimension, fractal, hausdorff, self, dim, sets, dimensions, cantor, fractals, md, measure, measures, set, assouad, bf, box, caloric, favard, intermediate, iterated, labyrinth, mathbb, mathrm, projections, rectangles, similar",26
math,48,2000–2005,2000,2005,"summation, ramanujan, hypergeometric, identities, andrews, bilateral, partitions, psi, rogers, series, 3f, abel, adic, bailey, bernoulli, burge, changhee, crank, cranks, errata, euler, garrett, garvan, gordon, ismail, jagged, karlsson, milne, minton, modmod, partition, pi, pm, poised, qq, refinement, rothe, sandor, shukla, stanton, sum, tilde, warnaar",43
math,48,2005–2010,2005,2010,"adic, ramanujan, andrews, euler, identities, partitions, series, spt, 3n, ambiguities, associated, asymptotics, bailey, basic, bernoulli, bilateral, bullard, changhee, choose, congruences, corteel, cosine, crank, daehee, durfee, equiv, gencev, guidelines, hammond, hypergeometric, identity, marked, multivariable, numbers, pmod, polynomials, qextensions, qq, rogers, sandor, savage, sine, sum, summation, sums, symbols, symmetrized, twin, type, zp",50
math,48,2010–2015,2010,2015,"ramanujan, andrews, identities, partitions, summation, equiv, partition, pmod, series, spt, 2k, 3f, 3n, 8n, alladi, bar, capparelli, compositions, concave, congruences, corteel, crank, durfee, elder, evaluate, generating, harmonic, hypergeometric, hyperharmonic, infty, interweight, la, notebook, overpartitions, parts, pod, qq, rogers, savage, symbols, symmetrized, textup, vartheta, xq",44
math,48,2015–2020,2015,2020,"identities, partitions, ramanujan, series, andrews, partition, generating, harmonic, hypergeometric, identity, overline, parts, rogers, summation, 3f, bailey, capparelli, congruences, cot, formula, formulas, geq, gordon, hyperharmonic, llnitz, mex, n2, overpartitions, sums, whipple",30
math,48,2020–2025,2020,2025,"partitions, ramanujan, andrews, identities, partition, parts, series, rogers, identity, mex, sum, bailey, bressoud, congruences, crank, designated, ell, frac, garvan, geq, gordon, llnitz, odd, overlined, overpartitions, parity, qq",27
math,49,2000–2005,2000,2005,"percolation, passage, sle, avoiding, lace, bf, cft, clusters, collectable, conformal, critical, displacement, ell, exponent, flory, greg, hollander, inductive, instrumental, lawler, loewner, loops, nn, oded, origin, piza, point, probability, process, random, recursion, restriction, saw, schramm, self, sles, smirnov, soup, spectacular, state, subset, superconformal, tb, triangle, vertices, walk, walks, werner, winkler, zd",50
math,49,2005–2010,2005,2010,"percolation, passage, random, sle, bf, loewner, probability, vacant, avoiding, bond, bracci, chordal, cluster, clusters, coexistence, critical, cv, delta, deviations, dz, ell, eps, explorer, hulls, interlacements, large, largest, loops, notes, occupied, prudent, schramm, shape, sites, subset, tb, traces, triangle, vachkovskaia, walk, walks, wedge2",42
math,49,2010–2015,2010,2015,"percolation, loewner, passage, sle, schramm, vacant, avoiding, bernoulli, bond, bound, bracci, cle, cluster, clusters, coexistence, connected, critical, cv, dcxdcx, decreasing, eps, equipotential, fractal, fugacity, gasket, iic, indistinguishability, interlacements, lilypond, liouville, log, mathrm, origin, plus, process, processes, random, retained, saw, scaling, slits, smirnov, star, walks, zebra",45
math,49,2015–2020,2015,2020,"percolation, sle, passage, critical, liouville, loewner, arm, avoiding, gravity, lqg, bernoulli, bigeodesics, bond, connected, driving, edges, exponents, hammersley, infinite, lattice, light, lpp, mathbb, motion, origin, phase, plus, random, self, sles, slits, star, transition, vacant, walk",35
math,49,2020–2025,2020,2025,"percolation, sle, passage, critical, lqg, random, bond, gravity, loop, mathbf, ast, asymp, backbend, cle, clusters, fpp, interlacements, lfpp, liouville, loewner, long, massive, mathbb, mathrm, permuton, phase, probability, range, rwls, site, subsequential, tilde, transition, vertices",34
math,50,2000–2005,2000,2005,"convex, bodies, petty, balls, body, busemann, circumscribing, computation, concave, concavely, contains, convexhull, convexity, coset, dilates, discrepancy, dvoretzky, hard, isoperimetric, isoperimetry, lefschetz, line, ll, nicely, outer, radii, radiuses, sections, siegel, simplices, sl, square, stasis, symmetrical, valuations, waists",36
math,50,2005–2010,2005,2010,"convex, bodies, body, busemann, petty, steiner, volume, affine, area, areas, ball, beck, bilyk, bound, brunn, circumscribing, compacta, computation, convexhull, dh, dimensions, dmitry, ellipsoids, equality, extremal, inequality, irregularities, isotropic, junge, klartag, kopa, leindler, leisurely, minkowski, outer, pl, polyconvex, prior, projection, radii, radius, representative, shaped, siegel, simplices, stasis, symmetrizations, translate, uniformly, volumes",50
math,50,2010–2015,2010,2015,"convex, bodies, body, minkowski, brunn, inequality, volume, affine, area, ball, balls, bmi, bot, bound, cc, cdot, centroid, compacta, concavity, covering, equality, geominimal, hadwiger, intersection, invariant, left, log, orlicz, polar, projection, rearrangement, right, santal, spindle, steiner, surface, symmetrizations, tau, translate, valuations, vert, vol, width",43
math,50,2015–2020,2015,2020,"bodies, convex, body, minkowski, brunn, volume, big, inequality, isoperimetric, orlicz, affine, br, cdot, centers, concave, congruent, covering, dual, euclidean, inequalities, isodiametric, left, mathbb, mbox, petty, pl, polar, quermassintegrals, relbd, right, rm, tensorial, valuations, vert, wulff",35
math,50,2020–2025,2020,2025,"bodies, body, convex, minkowski, brunn, inequality, area, torsional, volume, affine, ball, cc, concave, dual, horospherical, inequalities, isodiametric, isoperimetric, kk, larman, leq, log, mathbb, mathit, musielak, orlicz, ovr, petty, quermassintegrals, revolution, santal, vol, volumes, wulff",34
math,51,2000–2005,2000,2005,"numbers, bernoulli, 15n, 1j, 2as, 2j, 2n, 3n, 5u, 7f, catalan, concatenated, conjectures, convolved, divisibility, easily, exp, fibonacci, geq0, gerhold, ia, identities, integers, kj, lah, log, lucas, means, monomials, motzkin, numerators, numerology, over2, sequence, sequences, sim, square, stirling, sum, summation, takeuchi, tangent, tanh, triangle, triangles, triangular, ways",47
math,51,2005–2010,2005,2010,"numbers, genocchi, identities, polynomials, sequences, stirling, bell, bernoulli, factorials, fibonacci, 1j, 2j, 2n, bernstein, binom, binomial, boring, cesaro, create, curious, endsb, euler, expansions, fancy, ga, gerhold, ia, identity, integer, integers, kind, kj, log, monomials, my, recurrence, sadahiro, sb, sqrt, sqrt5, sum, summation",42
math,51,2010–2015,2010,2015,"numbers, polynomials, bernoulli, fibonacci, identities, stirling, bernstein, binom, euler, expansions, lucas, poly, sequences, aleph, approx1, carlitz, eulerian, formal, frobenius, generalized, genocchi, gibonacci, happy, integer, kind, mathscr, odious, sadahiro, umbral, weight, zeilberger, zp",32
math,51,2015–2020,2015,2020,"lucas, numbers, polynomials, fibonacci, bernoulli, identities, carlitz, happy, sequence, stirling, aleph, approx1, base, bbp, bell, degenerate, digit, digits, euler, expansions, fiboquadratic, flimsy, generating, jacobsthal, kind, leibnitz, narayana, poly, recurrence, sequences, sturdy, varpi, zeckendorf",33
math,51,2020–2025,2020,2025,"fibonacci, numbers, polynomials, stirling, sequences, bell, bernoulli, degenerate, digits, kind, lucas, zeckendorf, 2k, 2n, base, boldsymbol, digit, euler, expansions, flimsy, genocchi, golden, ha, happy, integers, lah, leibnitz, recurrence, recurrences, repdigits, sturdy, sum, vec",33
math,52,2000–2005,2000,2005,"restoration, bf, corrupted, deconvolution, digital, ds, fresco, hopelessly, image, images, inpainting, invertability, laws, object, radiographs, radiography, regularizer, suppose, tk",19
math,52,2005–2010,2005,2010,"regularization, image, images, noise, projections, bakushinskii, besov, bigm, channel, confocal, crossing, deconvolution, detection, edge, eps, imaging, microscopy, pct, probe, qualification, radiograph, rates, reconstructions, restoration, saturation, scales, significant, stationary, superiorization, threshold, tikhonov, total, tvs, variation",34
math,52,2010–2015,2010,2015,"image, regularization, phase, retrieval, tikhonov, images, imaging, reconstruction, signal, superiorization, algorithm, alternating, artifacts, bakushinskii, channel, deconvolution, depth, inpainting, inverse, iterative, level, limited, masks, measurements, metal, pct, probe, pwc, qualification, recoverability, saturation, segmentation, singular, stopping, tomographic, total, tvs, variation, video",39
math,52,2015–2020,2015,2020,"image, retrieval, reconstruction, regularization, measurements, phase, images, imaging, inverse, denoising, variation, blur, ct, data, deconvolution, inpainting, masks, method, mri, phasepack, problems, rgps, sar, segmentation, speckle, tomography, tv, video",28
math,52,2020–2025,2020,2025,"image, reconstruction, regularization, retrieval, phase, imaging, inverse, problems, data, denoising, images, measurements, tomography, variation, breast, bsrem, ct, learning, method, motion, noise, pmace, regularizer, retrievable, segmentation, wavefront",26
math,53,2000–2005,2000,2005,"semigroups, semigroup, authors, automaticity, az, belousov, built, cones, congruences, decomposition, decompositions, divisor, epsilon, farb, fluid, franks, functions, homogeneous, identity, irreducible, left, near, neq, nilpotent, nn, obtained, orders, plante, pseudogroup, pseudogroups, quasi, quasigroup, quasigroups, rays, rees, separative, solution, some, straight, sub, tilings, triangular, was, where, withdrawn, wreath, zero",47
math,53,2005–2010,2005,2010,"semigroup, monoid, semigroups, inverse, monoids, adequate, aff, ant, automaticity, bi, bisimple, brown, cal, cancellative, divisor, dp, ffts, finiteness, fluid, fp, frobenius, gsymm, hermiller, holes, implication, ksa, mathscr, nbi, odp, polycyclic, presentability, rees, reversible, rewriting, rightarrowbi, rightarrowfp, rings, rook, saturation, schutzenberger, setpres, sub, transformation, triangular, word, wreath, zbb, zero",48
math,53,2010–2015,2010,2015,"semigroup, monoid, semigroups, monoids, bisimple, cal, inverse, mathscr, rewriting, ag, bar, bijections, cancellative, catenary, cdot, coclass, congruence, congruences, ddp, diagonally, domain, dp, equalizer, finitely, generated, hopfian, idempotent, inverses, left, lex, numerical, oddp, odp, operatorname, plactic, quasigroups, ss, transformation, varrho",39
math,53,2015–2020,2015,2020,"monoid, monoids, semigroup, semigroups, ss, accp, atomic, catenary, congruences, elasticities, eliahou, equalizer, free, generated, int, inverse, krull, langle, left, maltsev, mathcal, mathit, mathscr, mathsf, minimal, numerical, ordered, plactic, pseudovarieties, puiseux, quadratical, rangle, rewriting, rm, sls, submonoid, subsemigroups, varrho",38
math,53,2020–2025,2020,2025,"monoid, monoids, semigroup, semigroups, mathcal, atomic, numerical, puiseux, ss, accp, atomicity, baxt, boldsymbol, catenary, ehresmann, finitely, imd, inverse, ip, krull, ls, mathscr, oct, orct, pmd, preceq, right, sr, star, submonoid, transfer, widetilde, wilf",33
math,54,2000–2005,2000,2005,"discussion, disease, dissimilar, epidemiological, governs, individuals, infective, infectives, proportions, sis",10
math,54,2005–2010,2005,2010,"epidemic, sir, hiv, infection, network, percolation, bond, cd8, cells, clustering, coincidence, escape, foreign, giant, households, immune, infected, infections, infectious, influenza, intrahost, likelihood, mhc, mhle, models, networks, occupies, outbreak, passage, population, probability, proportionate, safety, spread, strain, threshold, tracing, tsai, vaccination, virulent, virus",41
math,54,2010–2015,2010,2015,"epidemic, disease, infection, network, hiv, infected, models, resources, sir, virus, awareness, cape, control, dengue, diseases, dynamics, ebola, egonets, epidemics, epidemiology, honeybee, honeybees, households, human, influenza, likelihood, man, metapopulation, mhle, mites, mobility, model, population, sis, spread, spreading, strain, susceptible, therapy, tuberculosis, verde, virulent",42
math,54,2015–2020,2015,2020,"disease, epidemic, infected, infection, population, model, sir, control, dengue, spread, susceptible, virus, bee, covid, diseases, ebola, hiv, honeybee, honeybees, immunization, individuals, message, mites, mutagenic, opioid, outbreak, pandemic, percents, replication, sis, sit, sterile",32
math,54,2020–2025,2020,2025,"disease, epidemic, infected, model, infection, covid, sir, spread, susceptible, pandemic, population, individuals, vaccination, dynamics, infectious, outbreak, sterile, virus",18
math,55,2000–2005,2000,2005,"poisson, quantization, deformation, lie, structures, symplectic, algebroids, bundle, fedosov, fuzzy, jacobi, manifolds, star, 10j, ad, algebroid, bialgebroid, brackets, brane, cal, connection, covariant, dirac, hannay, massless, peripheric, prequantization, raq, rp, sh, si, tm, wick",33
math,55,2005–2010,2005,2010,"poisson, lie, quantization, algebroid, structures, algebroids, bundle, bundles, groupoids, jacobi, symplectic, ad, atiyah, bdees, bdel, bdirac, bfv, bialgebroid, brylinski, ch, covariant, deformation, evens, gauge, gerbes, hannay, hbar, higher, kontsevich, lifts, massless, nabla, nambu, nijenhuis, principal, products, quantisation, stacky",38
math,55,2010–2015,2010,2015,"lie, algebroids, poisson, algebroid, courant, quantization, gerbes, plectic, 2k, action, bialgebroid, bracket, bundle, ch, chs, cohomology, deformation, deformations, dg, dirac, equipped, form, groupoids, hyperk, hypersymplectic, infinitesimal, jacobi, manifold, mathsf, nabla, nonassociative, quantisation, rackoid, skew, spin, stacky, structures, transgression",38
math,55,2015–2020,2015,2020,"algebroid, lie, poisson, algebroids, quantization, bundle, mathfrak, symplectic, groupoid, action, bfv, brst, ca, clwx, deformations, dg, form, gerbes, groupoids, hom, hs, hypersymplectic, lwx, mathsans, nabla, nambu, nonassociative, rackoid, split, structures, vb, widehat",32
math,55,2020–2025,2020,2025,"lie, poisson, algebroids, quantization, algebroid, groupoids, groupoid, courant, mathcal, operatorname, 2pt, bialgebroids, bundle, cc, comomentum, dimensioned, hom, hspace, lwx, manifold, mathfrak, multisymplectic, nambu, nijenhuis, rightrightarrows, split, star, structures, symplectic, tm, vb",31
math,56,2000–2005,2000,2005,"estimation, series, volatility, arma, asset, astronomical, autoregressive, chain, consecutive, contractive, deconvolution, density, estimator, estimators, garch, hypotheses, instants, irregular, lags, lave, likelihood, logarithm, lyapounov, models, nehari, noise, piggyback, prices, process, resonance, s3, signal, squared, suboptimal, subthreshold, testing, zoo",37
math,56,2005–2010,2005,2010,"change, estimation, estimator, process, series, autoregressive, detection, estimators, stationary, test, time, arma, asymptotic, chain, cogarch, cusum, diffusion, distribution, economies, faults, fit, garch, gaussian, gaussians, heteroscedastic, irregular, kkth, lfds, lyapounov, memory, models, moment, piggyback, prediction, qmle, residuals, rinar, s3, sequential, stopping, volatility, zoo",42
math,56,2010–2015,2010,2015,"change, detection, autoregressive, estimator, process, processes, time, volatility, estimators, observations, series, test, alarm, arch, asymptotic, bootstrap, cgci, cogarch, covariance, durbin, ell, estimation, false, faults, gsr, hat, lfds, mixing, models, point, qmle, sample, selfsimilar, statistic, varepsilon, wbs",36
math,56,2015–2020,2015,2020,"change, series, time, estimation, estimator, autoregressive, cointegrated, covariance, detection, processes, sample, test, autoregression, bandwidth, bootstrap, cgci, charts, dependence, dfa, distribution, effect, fit, fluctuation, gaussian, goodness, heteroskedasticity, hygarch, lasso, mixing, observations, periodogram, point, process, seasonal, tail, tests",36
math,56,2020–2025,2020,2025,"change, series, time, detection, autoregressive, estimation, test, arma, estimator, sample, stationary, tests, autoregression, average, cusum, distribution, functional, high, inar1, mefm, moving, periodogram, point, process, processes, sequential, statistic, testing, volatility, vy",30
math,57,2000–2005,2000,2005,"riemann, zeta, 4x, hypothesis, int, over2, sums, zeros, 2k, 2x, 4dt, alternating, apery, associator, balazard, binomial, bnat, chi, clausen, conjectures, drinfeld, formulae, fr, function, hep, it, ix, jost, log, multiple, nat, nt, nyman, ohno, ph, polylogarithms, qsym, relation, saias, series, statement, tornheim, trivial, values, writing, zeroes",46
math,57,2005–2010,2005,2010,"riemann, zeta, zeros, function, 2k, hypothesis, multiple, shuffle, values, apery, arakawa, cell, cn, euler, formulae, functions, gamma, geqslant10, gram, havil, hurwitz, int, integrals, ix, lerch, liminf, log, moments, over2, re, regularised, relations, series, symbols, tornheim, tyagi",36
math,57,2010–2015,2010,2015,"riemann, zeta, function, hypothesis, values, zeros, double, multiple, multizeta, 9t, alpha, cimmino, cn, cosh, critical, equalities, gamma, gram, havil, hurwitz, li, line, log, mdvs, mlvs, multitangent, mzvs, newman, relations, shuffle, tfrac, wz",32
math,57,2015–2020,2015,2020,"riemann, values, zeta, function, hypothesis, multiple, zeros, eisenstein, kaneko, log, star, sum, arakawa, correlation, double, frac, interpolated, miyagawa, mlvs, re, relations, shuffle, tsumura, ut",24
math,57,2020–2025,2020,2025,"function, riemann, values, zeta, multiple, zeros, hypothesis, frac, log, 2p, 4n, big, dirichlet, eisenstein, frac12, kaneko, li, pcc, pm, qq, re, rh, schur, series, tsumura, universality, vdots",27
math,58,2000–2005,2000,2005,"logic, intuitionistic, goedel, propositional, additives, avron, boolos, calculus, church, computability, connectives, constructive, contradictions, cumulative, decidable, eliminability, entscheidungsproblem, formal, formulas, fuzzy, goedelian, hypersequents, include, incompleteness, inconsistency, instantiational, instantiationally, language, limitative, logics, negation, nonmonotonic, omega, quantified, referential, rewrites, semantics, sentential, takano, takeuti, thesis, titani, vacuously",43
math,58,2005–2010,2005,2010,"logic, calculus, pa, propositional, ac, arithmetical, axiom, cartesian, church, completeness, computability, decidable, denotational, dialogical, dialogically, dialogue, diophantine, dotminus, epistemic, evaluation, examination, friendly, games, goedel, goedelian, grelling, ibrs, incompleteness, inconsistency, instantiational, instantiationally, intuitionistic, justification, lemma, nact, naive, objects, paradox, preferential, proof, proposition, quantale, quantifiers, sentence, surprise, synchronous, syntactic, systems, theorems, thesis, typed, varphi, vdash, zf",54
math,58,2010–2015,2010,2015,"logic, logics, semantics, glp, intuitionistic, justification, modal, nonstandard, paraconsistent, provability, surprise, aca, buss, coops, del, dependence, dialectical, dialogical, dialogically, dialogue, examination, existential, fl, fragments, gentzen, hodges, incompleteness, pa, paradox, proofs, propositional, quantifiers, s4, sentence, shiqbs, subalgebra, substitutions, uidem, ukasiewicz, wo, yablo",41
math,58,2015–2020,2015,2020,"logic, logics, modal, sequent, incompleteness, intuitionistic, nonstandard, propositional, semantics, stit, box, calculi, completeness, computability, couniform, ctl, definability, dialectical, erotetic, frames, g3dm, g3sdm, hyperproperties, justification, kleene, lambek, lg, lnot, msf, multirole, nets, nsa, paradox, pomset, provability, rosser, substitutions, surprise, textnormal, wo, xpath",41
